NDC,ATC4 Class
50458058030,B01AF
00093736898,C03AA
13913000419,N02BF
51672411704,A07AA
16729009401,L04AA
63323064710,H03AA
54643564601,A11DA
62756020083,N03AG
65862086099,A02BA
68084089509,N02AJ
00228331503,D04AX
24385036126,R02AX
51079013101,N06AA
70954002010,C02CA
59417011601,N06BA
00703024101,D07XB
67877052890,G04BD
16729014201,N05AH
00591042405,C03AA
65162062750,N02AX
29300011816,N03AX
42571014305,M01AH
00574402450,D10AF
00378818099,C05AA
65219005429,B05BB
00338050206,N06AX
00113082529,G01AF
63323039801,S01AA
68180086411,L02AA
63323048717,S01EA
71093013802,N05AH
49884048411,N03AX
54092025290,V03AE
50268053315,N05CH
00378397993,N05AX
71930005552,N02BE
42494041625,N03AA
49884012405,C07AG
00093532862,L02AA
00378668977,A02BC
60758088010,D07XB
00832112142,G03BA
54643786201,D10AD
68180032401,N05CF
00338114203,A12AA
45802026937,P03AC
13925015901,C05AD
49348002827,R01AA
00990792909,G04BA
50102023511,G03CA
68462057517,A07EA
49884029005,L02AB
00781707787,P01AB
00049001383,J01CA
58657064850,S01EA
00904772524,A07DA
51672300701,A01AC
00121148800,R05CA
00378729453,G03CA
51079049920,N03AX
00409904301,R01AA
69238183607,H03AA
42799081301,A01AC
68094011061,N05CH
60687049511,N02BF
00517037405,V04CG
70000020701,R06AA
55111063960,J01AA
24510005010,N02AX
68382073201,C07AA
00832030101,N05AA
43386016106,G02AD
69117000801,S03AA
00781635587,D07XC
00069077038,L01EX
00378323293,C09CA
57237014401,C09BB
00338081104,B05XA
71288040704,A03AB
66993093861,D05AX
65597040601,L01FD
59385001430,A06AH
00065064435,S01AA
00781210401,D11AH
00517113305,S01EB
33342019407,N06AX
47781035703,V03AB
00574414435,A01AC
00904205159,R06AA
00054000725,D05AX
68682010110,C04AD
55513084101,N02CD
24385059029,J02AB
50242013801,L04AC
00485015516,R01BA
42858020150,R05DA
00113038810,D11AX
25021020110,V03AF
45802096272,J01FA
43547033950,N05AX
57237023305,J01EA
70000013101,R01BA
67877032050,R02AX
51285012058,B03AE
51672137706,D10AD
66220028708,C01EB
00409490264,B05BA
63323048227,S01EA
50242008701,L01FD
70000055501,M01AB
00338032201,B02BD
36800058840,A02AF
65862015599,N06AB
00078065615,V03AC
00574022801,C09BA
70756081390,C03AA
00065143307,S01XA
60687038001,A03AA
50991082616,R01AA
33342033315,S01BA
00409610202,C03CA
00536116361,R05CA
00069122402,J06BA
00990707526,A12BA
00527145006,A04AD
50991073690,C01CA
60951060270,N02BE
70700026305,J01FA
15584010101,J05AR
51862051006,G03AD
51293080301,N02BA
61314020615,S01EB
00009077520,G01AA
45802061906,N02CC
63323092430,A12CA
68084053901,C03CA
24385002868,N02BA
00378632577,C03AA
64980027801,N05AN
75987005006,A16AX
00472073063,A01AB
16729028001,N05AX
51862024105,C01BD
46122020326,R06AE
13107003234,N06AX
42211010111,M02AA
17478071935,S02BA
00085432001,S02BA
00143937801,J01XX
00264230410,V07AB
17433988405,A06AA
00113057826,R05FA
60687032511,C09AA
00378022877,A10BG
59762305102,S01AA
42192013608,D10AF
57237003575,J01DC
00264230400,S02AA
29300011205,N03AX
62332038590,N06BA
51672128901,A07AA
52565000730,S02DA
63323030602,J01GB
63323057842,A03AB
68645055554,C09AA
68462031465,D07CB
62175032246,C10AD
60687019501,C08DB
16103039308,M01AE
00074377903,L02AE
00409162609,N02AF
00832712411,N03AG
00228315503,N02AE
00093360782,R03AC
00409156010,N01BB
60505036302,S01AE
68382085105,G01AF
49348073734,R01AB
62332019330,G04BD
63868048501,D11AX
72266012301,A04AA
62332042430,N01BB
59651000101,A02BC
16714082201,N06BA
69543025216,R05CA
54643902301,A11HA
00071101668,N02BF
00409117830,N02AB
00574416035,D10AA
13668038230,C09CA
63323038620,J01DC
00832051300,N07AB
51267089099,N07BB
00904630161,C07AG
45802058046,N05CM
66993093778,D07XC
63323049226,N01BB
00904670961,D11AA
00574416035,S03BA
00115552202,C10AB
51672127406,H02AB
29033002901,C07AA
68180095101,A07EA
24385038851,R06AE
71930002330,N02AA
45802018816,R01AB
00143928401,A02BC
63323049297,S01HA
68180011302,N03AX
00378730753,G03CA
63323010610,A06AD
45963012523,C01EB
66758017001,A12BA
68462022101,N05AN
00378207501,C09AA
16714040703,G03AB
59417010310,N06BA
00472038215,H02AB
76282033101,B01AA
51645082806,A12AA
62011021201,N02BA
00093736710,C09DA
72578000705,J01AA
00591065805,N05BE
00781407515,G03AC
00093541784,N05AH
00187204530,C05AE
39822120102,A01AB
00054003721,J01FA
24385060368,R01BA
46122024778,N02BE
51672135708,D07AC
42571011901,N02AX
58914060120,J01XD
49884022201,D04AX
00121131400,N02BE
51672136002,D06BB
00713067115,D01AC
43598020369,J01CA
61314064175,A01AC
00536121388,R05DA
70594004301,J01XA
63304044990,C10AB
68001015303,C07AG
67457081500,G01AA
00591079410,A03AA
50474070062,L04AB
49884027711,N05AH
49884005610,N06AA
00713066860,D07AA
33342032186,D07AD
63323048226,R01AA
63868015410,R06AX
31722019401,N02AA
64980030130,A07EA
00591387060,N06DX
64679098710,R06AX
62559060030,C07AA
00409117630,N02AB
51991089433,G04BD
00591080001,N05BB
00430042014,L02AA
68084036009,A12BA
00093117210,J01CE
57237015430,N06BA
62135062650,A01AB
27241008503,C08CA
68462029017,R01AD
00378728053,B03AE
62332004890,C09CA
42195010090,M01AE
63323060584,B01AB
57664005699,C08CA
00264570510,B01AB
63323003204,B05XA
51672211504,N02BE
00409403101,A06AD
00113070326,R05FA
69097022843,A01AB
55150015411,J05AB
51672201802,A01AC
00904697712,R01BA
62011000101,N02BE
63323028507,N01BB
67457041900,D10AA
63323075100,R01AA
68001026630,L01BC
58657016110,A01AA
69367022918,D11AC
67457041900,S03BA
61442010305,M01AB
00078031534,C09CA
00548541025,G03DA
57237016505,C10AA
00093552856,J05AE
53746046401,M02AA
70121165105,S01BA
16714048301,G01AA
13533060320,B01AB
33342004644,C09CA
59467031801,M04AC
50222030260,S01CB
27505010101,C07AA
51672128208,H02AB
51672420201,N05BA
68180089111,G03CA
10702010801,N06BA
65162050606,C01EB
43386048024,M03BC
67877056101,A10BA
39822105505,G01AA
00574027930,N06AB
68462031435,D07CB
51672206902,S02BA
00378698501,B05XA
67877022005,J01DB
70700011584,G03AA
63868075618,M02AA
50242007701,L01FD
63824027864,C05AX
50102022021,G03AC
00338007225,S01BC
00603156758,A07EA
62011026703,S02AA
00713065915,H02AB
00781216660,N05AE
00641621010,N05CD
00555903270,G03AC
00990798355,A12CA
68001017800,A10BB
25021081430,V03AF
69292027410,S01EB
00641041037,B01AB
10599000301,D07AC
00487020103,R03AL
50261021130,G03CA
00904585540,M01AE
16729011638,L01DC
00536126456,M02AB
70710114003,D01AC
64208823505,B06AA
50383090110,S01BA
00046110091,G03CA
50383077917,A06AD
60505258103,J01FA
17478071935,A07AA
00078065206,L01XH
59762490004,N06AB
00143125401,S01BA
00641614225,R01AB
00228259711,C03BA
71930001852,A04AA
00536129383,A02AF
00023334807,H02AB
52565003330,S01AA
49348072909,R05CA
68084024901,N05AD
00641036725,S01CB
65862053750,S01AE
16714083701,N05AE
63323001020,S03AA
70000039001,J01XB
60505368003,C07AG
49884023069,L02AB
60505009702,N06AB
00310614530,A10BA
42847085009,M01AE
66689071116,N07BC
16729030001,N06AX
13668011890,C03AA
68180079902,B05XA
43068010402,N05AX
00641611701,J01CG
60505039905,S01BC
25021010720,J01DD
62332042450,S02DA
59310030240,A07EA
46122001433,A06AD
67877051290,C10AA
67457018100,N01AX
68180094702,D07XC
60846023201,G03CA
00703712101,N05AD
69238115603,C10AA
63323049241,S02DA
63323098321,J01CA
52817016160,N05AH
70594004203,A07AA
00037682210,A07EA
00078079975,C05AA
46122029626,B05CX
16714050501,N02BF
51991007401,R05DA
33342033354,S01BA
36800025968,N02BA
63868093510,A12CC
00555088604,G03FB
00409121901,V03AB
27808006502,D04AA
23155065101,A07BB
43547034406,N05AX
68462017905,M01AE
70403092230,S01CB
45802014167,D01AE
00378004001,N05BA
65862056330,N05AH
68084007001,S03AA
64380097106,S02BA
21922000404,S01BA
54123095730,N02AE
63459091012,L03AA
00316022330,D07CB
63323049697,C05AD
64679078604,N04BA
72578000701,A01AB
64679092510,C09AA
67457029900,A06AH
51079044020,H03AA
52565003915,D07AD
00338954550,J01FF
00641614625,D10AA
67457042200,C05AA
68462052965,D07AD
76385012401,M03BA
50102015401,G03AB
70621010101,L01XD
16729004101,D11AH
70257056301,M03BX
57664053788,N02BE
25021081667,V03AF
00641614625,S03BA
00006057561,A10BA
68180040201,J01DC
68180086571,G03AC
53489014601,J01EC
63323048927,R02AD
00781232368,A04AD
00536407810,C04AC
54838055170,N06AB
00597016818,A10BK
50222030260,D05AX
62011036101,A06AA
68001037300,C01DA
00143988901,J01CA
63323046637,N01BB
63824028264,R01BA
00409904211,R01AA
00228291809,C05AE
00113046262,R06AA
00168037030,S03BA
24979002906,C08DB
00078060905,N06BA
59310082206,R03AC
59762100401,C08CA
47335070654,R03BB
00781323394,L01AA
51672130504,D07AC
59762500801,A02BB
68682038445,S02BA
00037024523,S01GX
49348014707,A03AX
55111068401,R02AX
68180089273,L02AA
00781613954,J01CR
55111014630,D01AC
59762040704,M05BA
51079021620,J01AA
68094019359,N03AG
68180097409,H03AA
00085720601,R03AC
50458094301,A10BA
00131248060,N03AX
59762005801,G03DA
68645056354,M01AE
00781282310,N06AB
00113090626,S01FB
65162027210,J01EE
00517851025,V03AB
00904421813,B03BA
43547039309,C09DA
45802045542,D07AA
49348027472,J01XX
00998063006,S02AA
68462016405,C07AG
45802005505,D07XB
68462029052,A07EA
59651000823,J01FA
16714095001,N06BA
00409298703,J01CR
00713022580,R03BA
00409427601,S01HA
68001032458,J01DH
68382009205,C07AG
00009004726,D07AA
00944305202,B02BD
63868078757,A02AA
00574200815,A07AA
13668013601,N06AB
61748001209,J04AK
50228011430,N06AB
68462058576,A04AD
42192013316,D10AF
24689078105,N05BE
68645049154,A02BC
69292053410,C07AA
00603155404,B05XA
16714022402,C03AA
25021018482,D01AC
59310030240,D07AC
00430054050,G03AC
68180037603,C09CA
00093526256,N06AB
62332042430,D04AB
00228285311,C02AC
16103035708,B01AC
68180085713,G03AA
00378542028,N06AB
00378731685,G03AB
00703004301,D07AA
67857080619,D07XB
62011007901,R01AB
68180054503,S01BA
44206045510,J06BA
64980019601,C03AA
52747030670,V04CX
51672126402,C05AA
51862094505,N06AA
63323049226,D04AB
00713063537,D07XC
31722070110,C09CA
16729043445,J01XX
51285013197,G03CA
42192033801,A03BA
00069034201,L01FG
17478021505,S01FA
68180084011,G03CA
50383007916,N02AJ
70700011884,G03AB
68001028100,D11AX
25021067376,S01HA
59746032437,J05AB
59746071190,N06AA
51672404801,S01BA
00071080324,N02BF
00781151610,A12BA
68462022001,N05AN
00054051744,N02AA
70165002030,N06BA
00781320895,J01DD
27808008602,R06AB
00990925739,B05XA
45802002146,S01BA
68084034801,C09CA
00904559293,M01AX
57664037888,N06BA
42192060704,R06AB
24385016553,M02AC
00069307030,J01FA
59676056201,J05AE
47335030383,L01XJ
63323069210,R05CB
68645058654,C09CA
68180095001,D07AC
00054429731,C03CA
00065034510,S01GX
00002831517,A10AC
00472016630,G01AA
10702002301,N02AA
00168025846,R03BA
63323016476,A12CA
23155049001,H01BA
65162076910,B01AA
16252051401,S03AA
70677005901,A06AA
62011000301,B01AC
00067810030,D01AE
63323041210,N05CD
16571020310,S01BC
51079098520,N05BE
51991094333,J01MA
16714044202,C09AA
00264959420,R02AD
00409116501,N01BB
00168008915,C05AA
70000032301,G01AF
37205031213,B05CB
63323098254,J01CR
70860077802,N05AB
17478020605,C05AX
00046110711,G03AC
55150028209,J01DH
00009344801,D10AF
57664075899,C09DA
51267089099,N06AX
00093552706,J05AE
16714095503,D01AC
51991094117,J01XA
33342033315,R01AD
00904561061,C09AA
00069005904,C05BA
00378145405,G03FB
70954001920,C02CA
59088077120,A07EA
00904653720,R01AB
00121127600,R05CA
50242013201,L01FD
13517010716,N03AA
69680013393,B05XA
68382007216,B01AC
00002441530,N05AH
00093718856,N06AB
00264786500,B05BB
61958200202,J05AR
00781722764,N07BC
63868075350,R05FA
70710140101,D07AD
00406037801,N02AJ
67857080804,D07XC
51079010720,N06AA
00472038115,H02AB
58657062201,N02BF
00409427916,S02DA
68462030047,D07AB
00409762013,S01XA
23155023405,A10BA
43975035003,N05AX
00093735556,D11AX
00536440601,A11JB
68001036500,A01AB
00378034501,N05BA
00264751020,V04CA
33342032780,S01BA
00597028073,A10BA
00093171901,B01AA
27241012004,C10AB
50228014430,N06AX
59676057001,J05AG
59088081914,A01AC
65862092205,N02BE
51672201601,D06AX
00406800503,A06AH
00264762200,B05CB
54505033310,A01AC
68180037609,C09CA
00781340880,J01CA
59762312001,J01FA
00054001925,H02AB
68462039630,J01FA
16714099601,S01BA
33342005707,C03AA
00409762049,B01AB
00941040901,V04CA
49884031002,N03AE
00409329425,B05XA
00023586230,B03AE
00409660902,B05XA
63739041510,J04AB
62584069311,A01AB
69117001902,S01AD
50742030805,M01AB
59385002560,N07BC
68462048624,D10AE
61314063006,S02AA
50458054260,A10BA
68047025201,A03BA
50102022023,G03CA
70377002713,C10AA
00409052825,J01MA
00338005403,B05CB
70720095130,L02AE
70000038701,R05DA
53489021701,N02CX
68462029792,D01AE
52747047570,R01AB
61314063710,S01BA
50102013003,G03AA
76282032810,B01AA
51672405301,M01AB
58657016301,V04CX
00409710004,B05BA
00378729189,G03AC
29300022746,J01XD
68462019001,M01AE
63304009005,A12BA
51991070605,N05BA
68462045547,G01AX
68001023703,S01EA
63323016516,A01AC
00517079901,R03BA
47781034201,A10BF
23155016641,B02AA
00078041720,L01EG
10019055301,S01FA
68180095102,A01AC
51672208808,S01GX
00115169606,S02BA
47918087490,A10AE
45802005302,H02AB
00067628642,A02BC
00781562660,A10BD
00487980101,R01AX
69238112509,C07AA
68001026627,L01BC
16714034801,G03AB
00046110081,G03CA
00338951750,B05XA
00093736810,C03AA
16714071501,A02BC
24208038762,G01AD
60505327800,N05AH
67877029650,R02AX
67877029501,M02AA
00093523456,J05AF
43598029490,N02BF
64980014901,M04AB
00781613948,J01CR
61314063715,D07AA
68180091173,G03AA
42847085009,N02CC
13107002001,N02AJ
00591571401,N06AA
68001000501,D10AA
70710112801,A05AA
65862019105,M03BX
65162027150,J01EC
68180037709,C09CA
00168002131,S02AA
11980017410,S02BA
68462056584,G03AB
68180091113,G03CA
52268001201,A06AD
00574220545,D10AD
70860060041,N05CD
51079072620,N03AX
51645099101,B05XA
42192013440,D01AE
45802004201,D10AF
51079098201,C09AA
68094004359,A02BX
00113060478,G02CC
24208079535,C05AA
00378135501,C03EA
67877044190,C10AA
54838011540,R06AB
65162028103,N05AX
55111054990,N06AX
64980043401,C01CA
50228035190,N02BF
65862012501,C03CA
39822122001,A01AB
65862096701,N05CF
00591247501,D06AA
00185732230,R03CC
00409114102,B05XA
00574425035,D06AX
33342026011,N04BX
49348001737,R05FA
33342033154,H02AB
58809072904,R06AC
65862001705,J01CA
00168041060,D07AC
00378354501,N06AX
25021040201,C05BA
00990794109,B05BB
00023603003,G03CA
67457081402,J01FF
51672416508,R06AB
68462083665,S01CB
00641606325,N05CD
00338114203,N06AX
00781707787,G01AF
45963073360,L01DB
59385001630,N07BC
69367019890,C05AX
63323087715,P01CX
00781599401,P01BA
60758011915,A07EA
54838055550,A04AA
62856070430,L01EX
00409428212,S02DA
49348057336,N07BA
63323066401,R06AA
36800089726,M01AE
63323016214,S01BC
51672136803,D01AE
43975025414,L01AX
00069005904,S01XA
59088081903,S01CB
49348015472,J01XX
00054023025,N05AH
00115180401,N05BB
45802005536,H02AB
62037073401,N06BA
00074310832,S01XA
24385005878,M01AE
69097040907,C07AB
65862046930,C09CA
00093736798,C03AA
60505616701,R03BA
50383004004,H02AB
62559015304,N02AA
00009030202,D10AF
69238117209,N06AA
59746033890,C03AA
63323030920,J01CG
51293062610,N03AA
00264762200,B05CX
62332008190,C03AA
00641608401,R06AD
75987010108,A16AA
70801000301,R03BA
42858040445,N06BA
68462050481,G03AB
00065064710,C05AA
71288040703,D11AA
00591531901,R06AD
00904052560,G01AD
45802004501,D07AB
00002223601,A10BJ
59746038506,G04CA
63402020100,A03AB
00378087399,C02AC
64380086807,N02BF
00555902542,B03AE
00703505103,H01BA
25021081366,V03AF
16729001116,N02BA
51293082101,H03BB
00310183030,R03DX
00074339930,J05AE
00378107693,C09CA
62332021230,C09CA
57896055510,A06AA
00168000380,D07XB
71428000360,D10AF
00168026550,S03BA
00409379301,S01BC
00527169501,D11AX
60505371309,R06AE
70121100101,D10AA
00527174330,A08AA
16714046404,G03AA
58914008052,A03AA
66220028711,M01AE
61314063715,D07XA
23155011801,A11CC
51991075933,L02BG
00069314019,S01AA
62856058446,N03AF
69097012615,C08CA
25021083301,N05AD
00591207030,N01BB
00472038015,R03BA
16714088501,S01AD
00009519102,G04BD
00187000545,D10AD
69339013817,B05CA
33342033315,A01AC
50242006101,L01FG
68382091634,D10AA
50228013690,R06AE
60793060202,J01CE
00378730785,G03CA
00178058208,R01AD
68001032700,C03DB
00904629106,C10AA
63323075101,C05AX
00023884205,S01GX
33342033380,S01BA
68180090413,L02AA
00093360882,R03AC
63868077904,M02AA
00781905395,M03AB
51672129803,J02AB
50102012801,G03DC
00187074633,V04CA
65862005190,C10AA
43598050510,G03XC
00781708055,D06BX
70677004101,A06AB
00781806110,C09AA
29978012716,R06AC
52817018010,S01EA
69238145802,A12BA
71288040210,C05BA
51991063501,V04CX
62037060005,C08DB
75854060203,G03CA
00093365522,G02AB
00904698931,C05AD
67877021905,J01DB
55150011720,J01CG
17478071131,N01BB
00378715001,M01AH
60687049601,C08CA
00054317757,A01AC
33342033354,R01AD
13811071490,N06AX
61442011401,D06BB
52565001159,R03BA
50102012001,G03AD
57894015512,L02BX
16714050502,N02BF
59137054004,L04AX
64980020505,N05AN
16729027703,L01BA
21922002411,S01BA
71858011505,H03AA
46122014866,A09AA
00409318211,C05AD
24385060490,G02CC
29978060190,R05FA
00990613903,V07AB
51862002806,G03AD
49348073737,R01AA
49348086137,R05DA
00555003305,N05BA
00338112504,B05XB
57664075683,C09CA
13107015705,N06AB
68180021709,C03AA
43386057201,N06BA
50268052311,R06AE
29300018901,C03AA
00904110309,R02AA
49884090738,G03AC
67877025145,S01BA
00409955811,M03AC
46122005862,R05DA
00093330416,G03AA
25021040201,S01XA
67877029601,G02CC
49884046665,C10AC
00069005801,C05BA
00113058840,A02AA
00264778000,B05XA
00781282210,N06AB
68001038803,C03EA
51293062510,N03AA
00548541000,G03DA
00409298723,S01AA
62332021530,C09CA
00603188016,R02AD
00008083321,N06AX
00185081001,A01AB
76204030050,B05CB
00228212750,N02CX
68084015511,R06AD
36800060471,G02CC
72305010030,H03AA
00378967160,R03AC
00527155201,A01AD
51672201002,A07EA
66215061006,B01AC
65862078390,A02BC
59762002901,S01BC
68462071984,G03CA
00713022680,D07XB
16714035904,G03CA
60505392701,C02AC
51079067005,L01BA
70000055501,D11AX
60505075001,J01DD
51862027901,G03AC
49348019107,A01AD
00338001702,V06DC
00168005760,S02BA
70954014010,A16AA
00088165475,A11CC
58657032550,A11DA
68462056417,D06AX
00378870006,D06BB
13668030760,L01XX
68418794106,N03AX
00536111248,R03BA
63323010801,A12CC
00713066837,H02AB
60687041811,N02BE
60505612800,L01CE
60258019601,B03AA
67457034210,J01XA
00406012323,R05DA
00941040907,V06DC
68180077409,C08CA
60687021711,C05AE
00023869450,D10AX
57664080099,C09CA
65862005724,J05AG
66758014081,A12BA
00904535196,R06AB
13668031230,C08CA
70000029101,G02CC
00409710002,B05BA
50991073690,R05CA
50383004316,A03BB
54643902301,B02BA
00113087305,N07BA
00555903458,L02AA
54643565002,A11JA
00781926195,S01AA
00409114112,B05CB
68180054503,R01AD
13668048450,D10AF
33342011507,C09CA
00555900942,G03AA
69097044602,J05AE
00527328643,H03AA
00641615125,N02AA
42571023630,C08CA
00472176394,C01EB
65862001705,J01FA
10702018910,N02BE
00054430125,C03CA
62756051913,N04BA
70677000301,R06AA
61442010301,D11AX
51079092820,C07AG
66993084562,S03BA
51672128101,S01BA
00378911693,C05AE
62332012190,N02BF
62064012201,J05AX
10702001301,C07AB
43386035701,N02BE
51862033301,G03CA
00781311390,J01CG
65862070060,S01AA
00168030160,D07AD
00169750111,A10AD
00409677802,N05BA
45802002146,R01AD
00378004501,C08DB
63323032510,S01AD
54838013340,R05CA
68094050361,C01EB
49483048112,B01AC
59011027560,R05DA
00338012503,V06DC
69097041202,H05BX
50383004248,S01CB
00378033001,N06AA
69238110305,M01AE
57237021930,A10BG
00338954306,B05XA
60432021208,S01CB
47335034383,S01GX
62135021001,B03BB
00093727098,C10BX
51293069201,N03AA
00409226720,C07AG
51754100001,V04CC
70403092330,S01CB
00990793519,V06DC
11980021105,S01CB
51672201601,S03AA
00054418325,S02BA
00143993101,J01DD
63323063110,V03AF
37205070868,N02BA
49502010201,R03AA
47781059891,A07AA
00574220520,D10AD
52747080060,V04CX
52747020730,V04CX
00113098726,S01GA
70010002201,B05XA
72578009306,S01CB
72572042001,C07AB
00338004901,A12CA
00187065820,N05BA
50474071079,L04AB
65162018910,M02AA
61314064710,S02BA
68084072301,N05AH
69097089715,C10AA
66993060581,G03AC
13811069130,N02AX
27241005303,N05AX
33342017910,C09CA
65862093988,G03AB
00168038360,A01AB
68180016013,J01FA
17478023835,D06AX
00555088202,L01XX
17478071110,S01HA
13811071710,M03BB
51079029401,G04CA
50228043605,M02AA
59630075550,N06BA
00002871517,A10AE
00781341694,J02AC
00641611701,S01AA
68462029947,S01BA
59088033308,P03AX
00574220545,L01XF
55111014430,D01AC
49348085216,N07BA
49348098605,R02AX
00023932115,S01GA
67877031715,C05AA
61269016750,A11CC
66993042285,V03AE
00071102001,N02BF
00555902658,B03AA
43547039203,C09CA
63739090128,C05BA
33342032780,R01AD
62332054715,D07AD
60505131803,N06AB
68135081102,A16AB
23155024709,N06AX
58657070201,N05AD
42858075040,N07BC
50991021601,C01CA
65162003311,R05DA
00168000480,H02AB
00703565601,L01CB
00113009468,C05AX
52565003115,S01BA
43598084858,N05AE
00178058208,A01AC
00096070760,D10AX
51991096257,A06AD
31722095301,N06BA
00054457025,N07BC
61269016150,A11GA
00378912498,N02AB
71930001952,N02AJ
00603506221,N05AB
00071041724,C05AE
29300011210,N03AX
59762372104,N05BA
00485017116,C01CA
00832532210,A12BA
55513013201,L01FD
00536122308,A03AX
49502010101,B02BC
58809019860,S01GA
63323098323,J01CR
47781057072,N01BB
00781506701,C03DB
66689004750,B05XA
16714099601,R01AD
00338041102,S02DA
00378334053,L02AA
00093106101,C07AA
63323046201,A01AD
00472038245,R03BA
71288010120,L01XA
00409672909,B05XA
00132007912,A06AG
52544005841,G03DC
70000013601,D04AA
61314063710,R01AD
00409317803,R02AD
62011011902,D11AC
50383028616,J01MA
63323048241,C01BB
69315030960,D01AE
67457042254,S01BA
55111015801,A02BC
00574425035,S03AA
00024584001,S01LA
00143963801,N02CC
00023917715,S01GA
68180062201,J01DD
00527150237,N06BA
00603020922,A02AA
00143968225,A03AB
17478023835,S01AA
46783022152,C05BB
00409329916,B05XA
00485020216,R01BA
69097083815,C08CA
51672404806,H02AB
00409471375,C01BB
68084059811,C08CA
10885000201,C05AD
00264765200,V04CA
00074372790,H03AA
47781022901,N02AA
00409477723,S01AE
69097043105,G04BD
00338069104,A12BA
00527600274,N01BB
33342007810,C09DA
39328002430,R02AD
33342017757,A10BG
61442010305,D11AX
00574022701,C09AA
16103038611,R06AE
51672129006,S01BA
51862037612,D05AX
00093573401,N02AA
66424039610,R02AX
69097015112,N03AX
00904681761,C01CA
52565001915,C05AA
00172640649,R03BC
65862058701,C08CA
00409113403,N02AA
47335038083,H05BX
71104092201,B02BD
00603764217,G03AB
68084012801,A02BC
66685101200,J01CA
64764062530,A10BH
16729001016,C10BX
00009001104,A01AC
60846081101,H03AA
70436000101,B05XA
00067810504,C05AX
00591039760,S01BC
00093227434,J01CA
70000017603,C01EB
70436001002,N06AX
00264958720,C05BA
16714029403,J01CA
00409120715,D06AX
00113041690,C10BX
66220028708,M02AA
68001033308,C09AA
65162074510,D04AA
60432070605,N02AA
65162070294,D07AC
00832532511,A12BA
00409330703,S01XA
