NDC,ATC4 Class
33342048230,D07AB
00054317644,S01BA
00832830230,D10BA
55111023005,C10AA
10019094501,L01AA
61269015701,A11CC
61442011401,J05AB
00527328043,H03AA
68968555503,N06BA
00168005646,S01CB
23155013401,A01AB
72205020132,R03DX
13107005801,N02AJ
62011044301,C01CA
67457044800,A02BA
45802005635,J01GB
47781046671,J02AC
00409272001,C05BA
62559063101,S01AA
60219150402,J01FA
00781618667,S02BA
61314063705,C05AA
60793085701,H03AA
00168005646,H02AB
72578011506,C03AA
63323016505,D10AA
61314001425,S01BC
47781091401,S03BA
68462053465,L04AD
00527169501,N02BE
69367022209,A11JA
68001015300,C07AG
50102021113,G03AD
43386035801,N02BE
25021014330,J01CG
42806014731,S01AA
71921016601,N06AA
72578000201,D06BB
00472038115,S03BA
65862001805,J01DB
00641036725,D07XB
00338002302,B05CX
00093970210,N04BA
54436001704,L04AX
51754050103,D11AX
12496120801,N02AE
63323027602,C05BA
76282021460,N06AB
70860078101,A03AB
68084024801,R06AX
69230030405,S01GX
00169280015,A10BJ
51991081901,C07AA
45802021696,D10AE
25021080705,D10AA
00832156011,N05AD
16714029402,J01CA
24208035805,S01AA
00574403110,S01AA
50242021060,L01EX
00591350804,C02AC
00472103016,A03BB
63824002346,R05CA
00004025943,L04AA
70377006811,C02CA
47335034483,R06AE
00904692361,H02AB
70010016305,R06AE
00713065915,S03BA
70752014017,R03BA
72606001101,L01FG
00093922206,N02BA
68094049459,M02AA
68382099710,L01XX
62332050606,S01GX
23155010405,A10BA
58809055508,R01AA
23155085878,A07AA
16729004716,C10AA
00069005801,S01XA
70000057201,A06AG
63323040041,N03AX
51862045304,N02CX
68180011316,N03AX
24385002103,C05AA
61703033956,L01XA
72205013291,N06BA
00409812601,A01AD
00169517604,G03CA
00093929067,N03AE
51862051260,D05AX
00338004931,A12CA
45802058084,S01FA
60687067001,G04BD
65162079108,D04AB
00228278111,C07AA
70752013005,R03BA
59746000103,D10AA
69452017104,S01AA
63323048327,R01AA
50991044416,R01AA
60432061304,C03CA
69238208105,C07AA
00049052084,J01CE
16714098604,D07XB
50111078855,S01AA
68180094702,R03BA
33342040550,S02DA
51224012150,N02BF
62175043041,J01CA
62332049430,N05AE
00065035902,R01AA
70069001325,A03AB
53746057401,N07AB
57237001306,N06AX
00409174670,A01AD
43547036703,C09CA
00143176901,C05AE
63323028004,C03CA
24208079535,S03BA
16714064703,A10BG
60219170701,A07EA
76045010610,S01CB
00228202910,N05BA
00378633380,N07BB
67877041920,J01XX
00310625030,A10BD
00187520260,P01AB
59746033790,C09DA
65862051501,M01AE
00009454402,G04BD
82182077315,S01EA
63323049401,N03AG
00378729953,G03AB
76045010610,H02AB
64980056703,D10AX
51672404801,A01AB
00641604301,S01BC
67877025130,D07XB
00904722461,B03BB
61825030260,M03BC
62135082784,R03CC
00338358301,J01XA
25021013282,J01MA
67877069601,C03BA
43598065605,N06AX
00168008930,C05AA
00187511560,G01AF
00409189103,N02AA
33342009607,J05AF
62935045345,L02AE
23155065101,P01AB
72266015901,J01DH
70677014301,D11AX
24385036134,M02AA
65219016210,A12AA
00113172002,D07AC
46122073575,A02BA
00054319446,A07DA
45802036853,D06BB
55111073005,M04AA
50268053415,J01XD
63739048310,N05BB
68382012105,C08CA
00006409302,J07BC
00168005646,A07EA
00338358301,S01AA
00093520006,N05BE
68462072029,G03CA
00143968101,A03AB
68462079965,S01BA
00074714811,H03AA
00002143601,N02CD
00603533932,H02AB
00168026760,D07XC
65862046930,C09CA
69097007212,N06AX
69339015201,R06AA
23155079501,D04AX
42543014101,S01CB
00527260337,C07AB
63323049680,R02AD
00053720102,B02AB
68462019705,C10AA
51991000590,L02BG
68382004101,R06AD
63323046203,S01EA
53746046605,C01EB
00093681573,D07AC
70010010901,N02BF
60219204301,D10AA
00078073461,L04AC
00409317818,N01BB
00002767801,L01FG
13668008830,N05AH
50742028860,S01ED
72572035525,S01BC
49884015154,D06AA
63323026967,N01AX
00703574711,L01XA
42543014101,H02AB
69784042012,C10AX
13668015430,A02BC
58151008291,L01XX
69097086107,N03AX
76329331801,B02BC
70756066199,A12CA
63323058282,H04AA
00054418425,R01AD
42023021501,C01CA
60687054911,C01EB
00143918001,D11AX
72603017201,M01AB
68180086571,G03AC
43547027310,N04BC
68682038460,D07AA
00781311395,J01CR
63739072401,A12BA
65162068210,G04BX
00002771459,A10AB
00641614910,S01EB
00641608425,D04AA
00781354025,S01XA
62135044590,N02BF
51991007401,N02BA
70860022510,L01XG
00121094816,B05XA
00904671743,R06AE
43598032675,S02AA
55513020601,L01FG
43386037132,G03DC
69097036108,D01BA
13811053890,C04AC
60687052483,R01AD
70512001715,S01HA
10370083209,C08DB
55513088002,M05BX
60687034495,J01AA
00781715786,R03BB
00409198530,N05BA
50228050360,A10BA
24208083060,S01CB
51672127201,D07XB
63323048227,R02AD
69238142505,N03AG
60505625101,A01AC
55513048824,L01XX
55513048102,L04AB
51672400102,N06AA
63323010800,D11AX
68682090023,D10AF
71921017820,L02BX
29300022213,R03DC
47335032286,N06DX
00264310311,J01DB
67877046905,N02BF
68462014305,D10AF
00409036701,L01CD
55150092802,L01DA
24208083060,H02AB
00113070326,S01GA
70069080101,S01FB
75907002548,S01EA
70700012085,G03AA
13925011601,A11CC
70700016117,D01AE
00378107893,C09DB
70382020410,S01CB
70000012501,R06AX
16714068202,C10AA
63323092401,B05XA
69367038205,A10BA
00713065937,D07AC
64380078308,H02AB
16714099601,S02BA
69238147203,S01AA
13533031850,J06BB
00409379319,S01BC
00143972901,N04AC
00093026292,C05AA
70382020410,H02AB
00378342201,J01XE
00264786500,A12CA
62135062605,A01AB
50742026103,C08CA
24385037926,R06AA
70069010125,M03BA
72205018301,L01XG
49884094852,A16AX
67877069610,C03BA
29300028713,G04BE
16729028617,C10AA
00781610457,J01CR
00409317801,R03AA
00472033730,S01CB
00781805331,N06BA
00093867575,J01CR
51672200102,S02AA
51293084301,M02AA
63323052201,C05BA
24385011603,P03AC
00054317644,S02BA
70000047902,R05CA
65162083614,D06BB
60793086001,H03AA
49702021248,J05AF
43598043611,C01DA
68546047356,N07XX
63323047217,N01BB
70000026101,N02BE
00409471312,S01HA
24208038760,D02BB
00472033730,H02AB
27808023401,A01AB
00078065920,C09CA
00378728053,G03CA
51672300805,S01HA
00002248480,A10BX
00781410315,L02AA
66794024241,S01AA
64980032005,D07XB
42192060704,R05DA
70756064185,C01BB
67457042200,C05AA
50991062601,C05AX
59651033950,D10AF
70756065615,S01ED
63323006403,A06AD
58657048703,B05BC
50268049030,D04AB
58657052816,D04AA
70752015920,D07AC
71403000330,S01GA
00832167011,N06AB
68682027275,D06BB
00121477405,R02AX
24208060203,S01BC
00378728085,B03AE
33342017657,A10BG
69339013603,N05BA
31722051190,C10AA
60505100301,M01AB
70677103501,R05CA
00409206605,R02AD
69367027102,A06AD
72572026525,C02DB
70710189506,L01XX
51672416508,R01BA
70756060860,R03CC
00409656201,G03BA
76329630005,C05AD
16714029902,A02BC
75907007005,N06AA
44567042100,A12CC
72572017125,N02AB
58657071330,N06AX
52709150103,V01AA
62332066245,D10AD
00591280560,J01FA
70756041111,J01XE
00641614601,D07AB
00781602352,J01FA
00409710167,A12CA
70000020102,M02AA
68001047746,R02AB
43547034606,N03AX
51672201602,S03AA
63323062474,V06DC
70700017785,G03AA
70842011102,C07AB
00406052301,N02AJ
55513002704,B03XA
00469064773,D11AH
68180023007,N06DX
00713068331,S03AA
42571038519,A01AC
70377001123,L01EG
00555902658,G03AA
10702018950,R05DA
55150016330,R02AD
51672202002,D01AE
69238120402,N02AE
60505625401,S02BA
69238113803,J05AE
70069080125,R01AB
43598051090,A02BC
70010005140,J05AB
00093240101,P01BA
76204010025,R01AX
00781809131,J01FA
57237003550,J01DC
59385002760,N02AE
69452028720,N06AB
65162036111,V04CX
36000004724,J01MA
00832604990,C10AA
44567010401,J01CA
00228283711,N07AX
13811053890,B03AE
46122063262,C01EB
63323013017,J01AA
57237016190,J01CA
68645059654,A02BC
00713063737,G01AF
64380015801,G03AC
57664008688,N06BA
47335017581,R06AE
00409792230,V06DC
00409471342,S02DA
44523061703,B05BC
50111091703,C03CA
66302063203,B01AC
50268016911,M01AH
49348019727,S01GA
62135013277,J02AC
66993084435,R01AD
00075291201,B01AB
60505311403,N05AH
00186037028,R03AK
70000025302,N02BA
57664012688,R05DA
00713022615,C05AA
68180030220,J01DC
50742025701,N03AF
70000059401,A07BB
62756052188,N02CC
45802014464,C05AA
00025145160,G02AD
00009074635,G03DA
00591533710,N04AA
67877051210,C10AA
43547040510,M03BA
72606057101,A10BG
68094060061,M01AE
00904737780,N05BB
69238153204,D07AD
61314064710,J01GB
63323054207,B01AB
60687072901,D10AA
00574113316,C03DA
70677100301,D01AE
00378750232,A07EA
70000018901,R01BA
00093172110,B01AA
00944305302,B02BD
00904707661,N06AX
70121116901,H02AB
00517250501,B05BB
62559051001,C03BA
00781329009,J01FF
67877056210,A10BA
44567062201,B05XA
70677005101,A12CC
58657016401,G01AD
63481002509,N02CC
65862066330,N05AX
00456122130,N06DX
24208053230,A11GA
13668000810,N05CF
62135026660,A07BB
16714096802,G03BA
00054418625,S03BA
71930004612,N02BE
29300030916,N05AH
59651041501,A01AC
67457014630,S01XA
72485067031,J01FA
00904721661,B05XA
59762453802,L02AB
70710146707,C10AC
00536250676,B05XA
70677011501,A02AB
70121157801,S01GA
68462067295,G03CA
00944270003,B06AA
63323026965,N01AX
00781342271,C01CA
00121203630,N07BC
00703005101,D10AA
65162051210,N02BA
72990010303,B01AB
45802053233,H02CA
00409444401,S01AE
65162019010,M02AA
55513000304,B03XA
00904716723,B05BC
00472033730,A07EA
00054317763,C05AA
62332055059,S01BA
63323075113,R01AB
70677011901,A01AD
00338011702,A12BA
00409493301,R01AA
63323046101,R03AA
00054418125,A01AC
31722057030,A02BC
70954001410,N05AF
62011038201,R05CA
68462013281,G03AA
00409427902,R02AD
69238152301,A01AB
68180083873,G03AA
70677115003,B01AC
00409175550,R03AA
16571067301,N03AA
50228011310,N06AB
71921024001,M04AA
72205020930,N05AE
00591564201,D11AX
63323016526,S03BA
00378075710,C07AB
00078079975,D10AA
00093356026,S01XA
49884064101,H03BB
33342048230,G01AA
27241008409,C09CA
64764054311,A02BC
72485050401,R01BA
47781063730,N06AX
60432046608,S01CB
23155072501,C07AG
62756079713,N03AG
33342007115,N05AH
00904723661,L02AB
65862046930,C09DA
62011042301,R05DA
00904699544,R01AB
00378632177,C03AA
46122041062,R01BA
68462033490,N04BC
51754420004,R01AB
70594003701,J02AX
60432046608,H02AB
72578009102,D07AC
00781328809,G01AA
24979000206,A02BC
31722061405,N02BF
70748021607,A02BC
16714090801,L01DC
62135048149,J01DB
31722077701,S01AD
82584079225,N01BB
00409653401,A07AA
00536125628,R02AB
68180095101,A01AC
76282071410,R02AX
45802005611,S01AA
60951060285,N02AJ
44206043993,J06BA
72603021301,C05AA
66993019594,J01GB
42799021701,A07DA
50242024501,L01XY
78206014301,N02CC
62175031237,N06BA
63323048217,C01CA
24478032204,N06BA
00338954550,G01AA
62559075816,R05DA
60687057911,N02AA
65162046609,G02CC
63323020110,D04AB
51991082328,L01EG
59310011106,R03BA
69230031703,R06AX
16714061104,N06AB
29300022701,P01AB
76045012101,N02AA
16729000717,C10AA
49884031152,N05AX
68462030201,S01BC
51672208808,S01GX
67457042100,D07AB
44206043605,J06BA
59467070027,S01GX
00456121430,N06DX
43547033103,C03AA
00037067896,R03BC
49483060450,M02AA
53746020305,N02AA
68084048011,G04BD
55150031301,D10AA
68180086671,G03AC
23155052331,N05AB
53746057201,N07AB
70700011884,B03AE
42806042301,A12BA
76282023790,C08CA
49502090230,N04BD
69097090443,J05AH
67877025145,D07XB
00713057001,J01AA
65219047410,B05XA
00591039760,A02BB
70000026101,C01CA
27808003702,R05DA
64980017303,B03AE
76282041290,D11AX
61269022041,A01AB
65862082930,B01AC
43547033003,C03AA
70677014401,D04AA
49348050034,M02AA
42806053010,N06AA
69076010503,J05AF
72336001901,B03BB
00093306056,N04BD
00409032320,L01DC
00168005760,S03BA
45802082725,N07BA
00527140701,N07AX
00143950501,L01XA
75826014050,N03AA
16571013650,C10AA
00378351593,N06AX
16714012901,C03BA
62011006301,R05DA
00713032637,S01CB
00603533521,A07EA
65862086494,L02AA
70436014781,A03AA
00990707726,A12BA
63304053910,M04AA
68462085229,L02AA
00143935501,J01XA
60505615900,J01CA
45802015194,D07AC
55111068305,M02AA
00121495015,D04AB
59746033930,C09DA
33342007615,C09DA
42543097106,C05AA
73352008660,D11AX
00338080304,V04CA
62011040501,B01AC
67457042010,R01AD
00338171540,V04CC
00641613501,N05AB
68180089173,G03AB
46122004378,D08AX
68462085924,D10AF
00093313491,G03AB
00904700761,N03AX
70000032901,D01AE
00121089300,A01AB
68001061304,N06AX
00378064110,H02AB
70710198606,A10BH
31722017301,N06BA
00037044217,N03AX
00527139701,N05AH
00143935501,S01AA
60505058204,S01AE
67457042200,D07XB
24338013013,D10AF
59088039682,D04AB
70000063502,D07XC
00093821062,G03AC
70752011902,D02AX
00641626501,N07AA
67877025115,D07XB
67877075601,C08CA
69238117603,D10BA
10702007606,N06BA
00713084909,D07XA
24208063562,D07AA
45802004611,S01AA
67618020004,R02AA
70010014701,A12BA
50458054260,A10BK
81298578503,R03BA
70677101801,R01BA
00517750425,S01XA
00641624010,S01EB
00338105548,P01AB
00781502201,D10AA
61314064710,D07AB
54859080916,N02BE
00009004727,D07AA
16714004901,N05AA
00187520260,J01XD
62011017001,N07BA
13668011630,C09CA
76282073205,C09AA
68462046160,G04BD
51672138105,D10AF
51672212002,A07AA
51079005120,A02BC
59676027801,J05AG
65162046410,R02AX
14789025007,R01AA
61314064511,S01CB
00264761210,B05CB
49348015472,J01XX
42799081501,A07EA
00904726918,A02BX
00338008503,B05XA
13925015903,C05AD
00378647097,N05CM
51991070501,N05BA
23155086941,L01XX
00781214505,S01AA
76045010710,M01AB
58657032550,C04AC
16714026703,R01AD
00078087601,D07XB
46122068903,S01FB
61314064511,H02AB
00487980130,R03BB
21922001107,D11AH
23155065101,J01XD
70515071201,R03BA
50228011401,N06AB
57237000205,C03AA
72572017001,N02AB
72572057125,R01AA
16714014601,N05AX
69543045110,A12BA
57894050301,L01FC
00409298703,J01CA
16729042212,D11AH
00228424106,N02CX
16714018204,N06AB
66220028711,R02AX
62856038901,L01XX
31722024330,N03AX
51144003001,L01FX
60505008000,C07AA
70000063101,S01GA
00527237032,J01FA
68462031465,D07CB
65862039010,A04AA
00093413664,J01DD
70377004812,C10AA
65862068730,J05AE
58809065150,R06AX
45802005302,D07AC
13925016001,S01BA
43598058201,A06AH
65219025700,R01AB
00904073431,J01XX
68094011059,N05CH
59762005601,L02AB
67877054468,J01DB
67457042300,S02BA
68382073401,C07AA
00591079601,A07EC
16571077501,A10BB
13925016520,C01BB
51862051001,G03AD
63304072190,C05AE
43598045730,J01AA
00338112504,A12CC
49348070604,R02AX
51672404801,R03BA
61314064610,R02AB
50242008701,L01FD
63323049507,S01HA
60687053011,H03AA
67877031715,C05AA
70000045801,C05BB
70121157701,C01CA
50458057890,B01AF
45802081100,V03AB
00904674780,R02AX
51167044501,R07AX
00904670060,A02AF
59762136401,N02BF
67457041900,A01AC
51672129302,D07AD
27241006910,G04BE
70677107401,G04BX
70954041340,C07AB
00904688365,N02BE
00065042637,S01XA
51672134004,S01CB
16714052302,C08DB
66993058497,R01AD
70700016725,A03AB
70677114501,G02CC
00832602211,N03AF
69339014905,R05FA
00591242279,S01EA
00456240260,N05AH
23155065101,A01AB
00168020230,J01FF
00409174929,B02BC
00299595030,D07AC
57894064001,L04AC
00904674770,M02AA
00338104902,C05AE
55111027405,C10AA
00185536809,C03DA
49348082834,R05DA
16714006610,B01AB
60432021208,S03BA
24208031705,R01AD
82260081905,C07AA
69238115603,C10AA
63323016425,A12AA
00517042001,G03CA
73362000801,H01AC
68382009605,P01BA
00713032637,A07EA
83035106203,A01AB
70010049709,A10BA
65649055204,A06AH
00536135201,A11HA
00603548621,C07AA
68180095002,D07AC
70000052501,S01FB
00832022600,N02AA
00409955869,M03AC
00338112304,A12CC
00185002201,M03BC
68462063925,C05AE
68462038502,D07AC
58151008401,L01XX
58151009991,G04BD
55513022301,B02BX
21922005007,G01AA
68382072001,R01AD
00378064110,A07EA
76329330101,V06DC
72603012001,N03AX
00378190593,D05AX
00591352511,C05AD
14789001401,S01FB
16714064410,A01AB
00121086840,D01AA
42385094801,A10BA
00113009468,R01AB
59651005290,C10AX
00472037945,R01AD
43547051109,N02BF
51862051006,G03AC
00641149631,R06AD
61314039601,S01FA
59762070702,D11AX
70700012184,L02AA
00113041690,N02BA
00591544201,A07EA
10542007010,G01AD
15370030560,B05XA
72205001390,N02BF
55150030425,D07XB
49348052272,D07XA
50742034101,L01BA
00536140795,A01AC
00904721761,C08DB
69238229401,N02AA
16729029534,L01XA
50228015705,L01XX
72603019510,B01AB
00472037115,S03BA
70377005612,A02BC
63323073809,A02BA
55111012205,C10AA
00591264101,R05DA
68084074001,N05AH
69367031056,A12CD
70000004201,R06AE
00168026815,S01BA
50242008203,S01LA
00113054164,D07XA
24208027615,S01XA
71288002420,A07AA
63824000832,R05CA
72572012225,R01AD
43598094490,N06AX
00046110181,G03CA
00641605425,N02AB
63323096502,A12BA
49348087277,J02AB
33342007410,C03AA
00093330416,G03AC
63824005689,R05FA
49483060501,N02BF
00121097810,R06AA
24208083060,J01GB
00143925010,M03AC
68001023700,S01EA
43386016106,G02AD
62332058204,C05AD
51672530200,D01AE
00485025401,R01AA
62559075816,D04AA
00054329863,C03CA
73473090105,S01AA
57237024001,N05CF
63323025503,D10AA
72990010303,C05BA
50419045304,G03CA
16714089802,R06AX
70677108301,A06AC
00409909428,N02AB
16714049601,D01AC
63304009719,N02CC
31722015005,N02BF
75834011529,G03AB
00555087204,L02AB
24385060602,G01AF
16714056002,C10AA
82584060430,S01ED
59651038905,N05BE
00904674759,M02AA
30237890006,L03AX
00310651201,A10BJ
57237021990,A10BG
70156011118,D01AE
70700010185,B03AA
00338006230,B05BA
16714056301,N06BA
00378727253,G03DC
66993037083,L02AB
46122067264,S01GX
00904677212,R06AA
72854013716,R05CA
00409904211,R01AA
53489011805,A01AB
72241002410,L01XX
51645090901,A11HA
00338064406,B05BA
69367013701,J05AB
00713022515,R03BA
59088069816,D02AE
00078079975,S01AE
43598061860,A10BA
00641608325,R06AD
61314063136,A07AA
00409339011,J01CG
63323048902,R02AD
24385014303,R02AB
71288002321,J01XA
33342032780,R03BA
00944049302,B05AA
68645056354,M02AA
68462018905,M02AA
00781323434,L03AX
45802095226,G02CC
50268063915,A02BC
67457017750,M02AX
00409114112,B05XA
70436008955,S01AD
61442011301,J05AB
42023021601,C01CA
00009003905,D10AA
00990798436,A12CA
16729055010,N07BC
36000003310,C07AB
68001048147,D01AC
60219175406,L02BX
64380071306,R05DB
68180082873,L02AA
71093014703,C08CA
70677106401,A02AF
00574401210,S01EC
55111039990,J01FA
71288002321,S01AA
00409189023,N02AA
51079017020,C07AB
00088502005,A10AE
00121075908,S03BA
62332050503,J01MA
50111078751,S01AA
49702025315,J05AG
50742028760,S01ED
45802012260,R01BA
55150037301,R03CA
00169300715,A10AE
53746020401,N02AJ
71247012601,C07AG
46122035626,R05FA
00169320415,A10AD
49348086134,R05DA
57237023305,J01EC
58657032450,D10AD
59088081903,S02DA
82584030703,J01FA
00990792903,G04BA
71093013101,N06AB
00536131385,R05DA
57664022888,N06BA
00023311010,A06AX
11980018010,S01CB
00228263711,N02BF
00121058104,N05AD
60432083116,N03AX
68180087373,G03AC
42195055014,S01AE
00517117110,S01EA
69543037101,A04AA
10702000350,R06AD
68180054503,R03BA
33342048360,A07AA
47781015301,M02AA
68462073129,G03CA
70677105401,R05CA
53746073490,N03AX
11980018010,H02AB
00074969403,L02AE
00054318544,N05BA
64380074106,N05BE
42806029601,C02AC
63646001004,G01AF
16571011112,S02AA
16714056501,N06BA
00642747101,G03AA
62135043690,A02BX
65862064169,S01AA
68001047650,A01AC
70839036204,S02DA
72485041210,J01DH
63323048717,S01HA
58657049018,A12CD
70512001430,S01HA
16714071701,J05AF
42023011410,N01AX
62135020160,J01XX
68462079935,R03BA
00378190593,R03DX
75826011510,G04BX
55111065301,L01EG
25021024501,L01CD
42858093001,N06BA
57237017130,C10AA
65162046819,D10AF
68094090030,J01FA
00143926225,J01DB
27241011501,N03AG
00264765200,V06DC
67877077258,M02AA
51079007401,C02DB
00904585461,R02AX
68180053701,M01AB
47335090788,N05AH
69367039501,R02AX
65162091838,R02AD
69238150402,S01AA
70121165105,D07XB
00093751731,R03AK
00409733311,J01DD
00904714004,C02AC
67877084210,A02BA
58657031016,G04BC
00046110291,G03CA
00116200116,S01AX
68462075601,M01AB
00378647097,S01FA
68084022111,A04AA
00378912198,N02AB
68682052101,C05AE
00121477405,C01EB
00121203630,V03AB
00409318211,R03AA
68462018901,M01AE
55111016830,N05AH
00093803501,A10BB
24385014303,A07AA
00990798413,A12CA
47781054605,D10AF
68308066510,D05AX
71093014603,C08CA
00264775100,A12CA
00904711061,C07AG
00168033215,R03BA
00409427617,S01HA
64380017502,N05AH
65162032109,C10AD
72572015010,R01AA
00025146160,G02AD
67308010106,L01XD
50474070062,L04AB
68012000450,A10BA
82604060000,S01FB
51672422708,N05BA
24208083060,D07AB
62756051244,S01AA
00338080704,A12CA
00002223680,A10BJ
46122041562,R05CA
70700016019,J02AB
60687038694,A04AD
50458057801,B01AF
