NDC,ATC4 Class
16714049602,A07EA
49230053401,B03AC
11527075043,A12CD
63323001002,J01GB
55111065401,L04AH
00054317644,C05AA
65862068890,G04BE
55111058701,C08CA
59088090554,S02DA
00168000730,D01AA
65162080451,L01AX
70842016010,D10AF
00143967910,A03AB
00338006910,S01BC
63323047827,N01BA
14539067505,N05BB
70710115803,L04AK
00168000616,H02AB
68094050361,C01EB
00023921105,D11AX
69315091001,S01FA
00046110181,G03CA
61958300201,J05AX
64380015902,L02AB
23155037842,A04AA
00143177101,C05AE
70436009404,N05AE
66993073051,D10AA
45802014167,G01AX
68682080045,L01XF
25021031102,C03CA
67457043650,L01DB
72603012201,N03AX
68791010104,S01BA
68462031465,D07CB
65162075450,C09AA
00168004160,A07EA
33342015711,M01AH
63323048731,S01HA
62011009202,R05DA
68084069901,N02BE
00378728785,G03AA
00409318201,R01AA
55150030001,C05AX
00904646320,C05AX
00485015516,R01AB
54092051702,C02AC
63323096520,B05XA
16714072203,N06AB
00168003346,C05AA
24478007601,N06BA
76045038330,S01EB
00713056060,A07EA
00832027411,N02AA
00990792609,B05XA
68462045594,G01AX
43598034490,L01EA
68134060330,S01EA
70121139901,S01CB
00597002402,R03BB
00641921701,C05AE
63739095311,S01XA
70000004501,A07BB
68382077177,A02BC
60505057701,S01EA
00338954124,G01AF
00409904311,C01CA
23155017805,C01DA
00065064835,R01AD
16252054001,C08CA
72572074020,B05CB
43598016630,N05AH
00121086720,S01AA
59762453702,L02AB
24208071510,S01BA
00409121901,A06AH
42799011101,M01AB
49348013027,S01GA
68611019002,S01BA
50268053415,D06BX
51754400003,R01BA
55150043701,V03AF
00121089340,S03AA
68047018516,R01BA
59651017501,D04AX
16729036815,C09CA
63304073410,A02BC
00409658101,S01EA
24385036126,M01AE
13925011601,A12AA
00378117101,C07AA
76282042090,C09AA
65862056790,R03DC
51991097401,M01CC
66993093661,A01AB
65162044211,R06AE
71930002112,R05DA
24385002103,H02AB
00024582411,L01CD
00025153001,L01XX
60219170805,H02AB
16714017502,C10AA
63824001966,R05DA
51672130803,S01CB
16714048402,N03AG
00409420801,A01AD
70677111701,C01EB
61442014101,C10AA
55150016102,S01HA
67457048300,D07XB
63323004441,B03BA
66993095931,L01XF
68084098833,A02AC
68180051701,C09AA
61990021103,S01GA
71930005152,G04BD
00517481001,C01DA
00378326694,L01CB
47781030701,J01XE
72611076501,S01AA
13668010230,N06DA
62559044001,J01FA
65862042001,J01EC
45802004475,J05AB
33342032980,D02AA
68462083647,H02AB
35573045491,D10AE
49348075707,N02BA
60432021208,D07AA
00093727298,A10BG
00713065915,D07XC
00310678030,A10BK
00409351511,S01AA
00472037115,S01BA
00121075908,A07EA
00536129383,A02AA
72205009760,N03AX
60687063765,V03AB
70000029801,M02AA
00713022815,D07AB
68462041820,S02DA
43386035701,R05DA
70000026201,M01AE
66993013597,R03AK
39822019001,S01EC
59762005501,G03AC
00378729953,G03AC
68180065208,J01AA
51525011301,A03BA
51672134003,C05AA
49348092710,M01AE
59762213509,C08CA
00904726661,S02BA
00378728590,G03AB
82182077315,S01EA
00409412150,A06AD
55111068205,M02AA
16714053601,D11AA
00527132510,C01AA
00409216817,D11AX
75834008090,V04CX
72205018301,L01XG
70512084325,S01BC
61314039603,S01FA
00023650102,N02CD
55566102001,A07EA
00456241060,N05AH
00713064015,D07AC
62011009001,C05AX
62011048101,P01AB
63323049509,N01BB
51862032801,C05AE
69238205301,D11AX
62175012841,C01DA
00093681573,A07EA
51672422101,N06AA
45802030896,D10AE
69238207901,C07AA
68180095401,S01BA
68001052532,L01BC
68462056435,R01AX
12496121203,N07BC
00409357811,J01GB
69238184101,H03AA
00409428201,R02AD
33342005110,C03AA
63646004012,S01CB
69918073110,C01CA
63323020103,C05AD
00904708106,C08CA
70954053320,G03CA
49884006601,D11AA
68462050384,G03AA
52796017250,A01AA
00121086720,J01XA
62135049530,D01AA
45802050514,S02BA
23155048551,D06BB
65162063609,A02BC
49348011704,R01BA
69784000206,D01AC
00378073401,N06AB
59310030240,R03BA
00378731685,G03AC
72854013466,R05CA
60687024511,C10AA
10702007501,N06BA
00002879759,A10AC
59762002901,A02BB
69367018210,A10BA
49348022937,M02AA
70860060282,N03AX
00904600861,N05BA
00093947753,A10BB
50268052011,M03BA
00054372250,A07EA
00990798302,B05CB
10370082905,C08DB
00049035660,N05AE
16714069102,D01AC
00143938501,L01BC
00603533521,H02AB
51672128202,C05AA
69238112509,C07AA
51862057130,A01AB
00185032501,C09BA
24338085203,N06BA
70710166401,B03BA
67457016302,C05BB
70710152101,N05CD
00228255111,M02AA
68382077305,C10AX
00641049321,N03AB
51672129003,A01AC
24385060485,R02AX
00480124328,L04AX
68682051382,D10AD
70756042511,N06AA
70010013510,A12BA
60505620503,D07AC
00113040378,N02BE
00409762059,S01XA
59011075204,N07BC
54838055550,A04AA
49483060250,C01EB
16571041305,J01MA
00169183302,A10AE
00115170001,S01BA
00121467500,N03AG
66993079097,R03BA
62011041501,N01BB
00264763500,B05CX
00378451893,C08CA
44567041024,A12CC
29300022013,R03DC
00378750332,R03AK
73320000102,M03BX
65162074934,N06DA
68308068550,D05AX
00168005760,R03BA
62011039501,A06AB
00054449810,V03AF
46122072025,N07BA
63323001321,A11DA
58657031016,B05CB
67877044290,C10AA
45802014300,S01AA
00781194339,J01CA
68462039501,A02BC
00264770700,B05BB
70954003620,A01AB
50102022423,G03AB
42023021410,C01CA
00781382796,A03AB
68001047008,C07AB
45802044102,R01AD
50268026011,N03AG
70010074109,C09CA
00904703587,D09AA
70000006601,A01AD
51672420003,J01FA
68682071301,C09AA
00338050941,D06AX
00527322037,M03CA
13668050930,N05AE
81964020410,J01CR
60505025203,M03BX
00143957010,B03AC
68462018117,A01AB
00378113301,N04BA
00338111504,B05XB
43547046212,A01AB
00187514050,D10AD
27241021601,C03BA
00597027581,A10BD
60758080105,S01ED
68180089173,L02AA
62332020730,C08CA
66993037179,G03AC
60758011910,D07XA
39822035306,J01FF
68462031465,R03BA
51991090701,A01AB
00378647099,S01FA
70000005301,R01AC
00713032715,C05AA
65162046410,G02CC
00527139501,N05AH
65162011511,N02AJ
62011026904,D07AC
62011009701,R02AB
60687012195,N07BB
42806005705,C08CA
50742065984,G03CA
57894050301,B06AA
47781042747,N01AH
69367033416,R01AB
00603388732,N02BE
70954013520,D10AX
00409174610,R03AA
72572007601,G01AA
13107005801,R05DA
00781169510,C05AE
00009000501,D07AA
00555904358,B03AE
00121182800,M01AE
62756014586,N06DA
16571086209,N06AX
17478008130,N01BB
43598082331,R06AX
62332058231,C05AD
59088081701,N01BB
68001026527,L01CB
00338011704,B05XA
33342006844,N05AH
68094050359,M02AA
00713052606,R06AD
70710146002,S01AA
59762015501,C10AA
62332004590,C09CA
00641623410,M03AB
42543005263,D01AA
70000020401,R01AD
16714055801,C10AA
00904759182,B03AA
65162083366,S01BC
51672404806,G01AF
50228017505,N06AX
55111012390,C10AA
69584085310,C03DA
52536053003,N06BA
76329301505,C05AD
71093012105,N02BF
70000022301,R01AB
42806060109,N06AX
66689002316,R05DA
68084045101,D11AH
68001047547,A01AB
45802006070,R02AB
55150015520,D06BB
69102032001,N03AX
62332017260,N03AX
00904685261,R06AX
68180084473,G03CA
45802005435,S01BA
68382098406,N03AX
49483060350,C01EB
66689003950,A06AD
68084029111,N07BB
63323048902,N01BB
70000020106,M01AE
21922003105,D07CB
24510007510,N02AX
68462017901,G02CC
00009074635,G03DA
00409427916,C05AD
68682038460,D07AB
63323048707,C01CA
65862058305,C09BB
82182045505,S01EA
70756021590,C10AB
00074714919,H03AA
42747076101,L01FX
67877075758,C08CA
51079076701,N03AG
64842102002,S01AD
68982084003,J06BA
69238155406,G03AC
16714024902,L01XF
70010014801,A12BA
70677009202,C10BX
16714000801,C05AE
00023917710,D11AX
13107004501,N02AA
68001035700,C07AB
68180019406,C09CA
60505267603,N05AX
65162028303,N05AX
00168001516,D07XA
00173069504,R03BA
17478050305,V03AB
61755000554,S01LA
64380078407,H02AB
63323031461,J01XA
00264193310,B05XA
70677015001,C01EB
62856027230,N03AX
10631000930,C07AB
65162063709,A02BC
51672129003,S02BA
70069002501,S03BA
00168008031,D07XA
00143959425,R02AD
65162051110,C03DA
16714064410,J01AA
00536130297,B05CX
71776002430,S01GX
51672128408,A01AC
58657016112,A01AA
00121090204,D07XA
70010013910,G02CC
47781091413,D07AB
00409140212,B01AB
62175026232,C08CA
69367032909,N02BF
50742032360,C07AA
65862069001,G04BE
51672203506,A01AB
68382004110,R06AD
24338085003,N06BA
23155011110,C07AA
63646004060,R03BA
47781049005,A01AB
24385006003,R02AB
69097083815,C08CA
45802043805,S01BA
00998061505,H02AB
00121092616,R06AD
62332005491,C02AC
60219157305,D07AA
70000000101,S01GA
63323016476,B05BB
43547061450,N05CD
00409427617,C01BB
71288040581,C05BA
33342030111,N05CF
51079025520,C07AB
16571081450,A12CD
51672130903,H02AB
00093313482,G03CA
59746011506,N05AB
70752011303,C01BB
59762004901,H02AB
00409488850,A12CA
00004082205,J05AH
00054018813,N07BC
00555905167,G03AA
70000018101,M01AE
62135025047,S03BA
72603011801,N06DX
16714087802,N01BB
71093011204,N02BF
15054053006,M03AX
65162083594,D06BB
62332001671,J01AA
70370305002,N04BX
51645099410,R06AE
68084047911,V03AE
00641624410,N05BA
45802005611,D06AX
45802005301,D07AC
00603578121,J01EE
50111033302,A07BB
00121067716,A12BA
65162076410,B01AA
27241003103,B05CB
50383031284,N03AF
16714087501,C10AA
16714039102,J01DD
62332002890,C09CA
69097084087,R03BB
46122053152,R06AE
00310008828,R03DX
65862060330,S01AE
68462041827,S02DA
68180071801,H05BX
70010013805,G02CC
00115148361,M02AA
50111064701,N06AB
49483048112,A01AD
61703030916,L01CA
00264420552,D11AX
24208043272,A11JB
51862086606,G03DC
63304069401,A01AB
00143985101,H02AB
68047025301,A03BA
55150025110,D04AB
00338004727,B05CB
66220028422,C01EB
00904585461,C01EB
68462029017,H02AB
16714036004,L02AA
60432060616,R06AD
57664023188,J01XE
00093313491,B03AE
63323026201,S01XA
51672127401,S03BA
49502025175,A10AE
63704000801,A02BB
00002879901,A10AB
60505613206,L01XA
24208053210,A11JB
54436001204,L04AX
63323032101,S02AA
00527150537,N06BA
55111064501,A02BC
63739005274,A01AB
68462041929,G03AB
61314022715,S01ED
00904073431,S02AA
70700011384,L02AA
00093557256,J01FA
16714064701,A10BG
67457034001,J01XA
45802006336,D07XB
23155004403,L04AK
42195095510,N02BE
42571025101,J01FF
50383090110,S01BA
00409116219,N01BB
51672135302,C05AA
46122017360,N07BA
60687043711,C01BD
00168000416,S01BA
43547027410,N04BC
16714040801,G03AB
63323010603,B05XA
00378728590,G03AC
59676030401,B03XA
00548541000,G03AC
00078085526,S01BA
31722013201,A12BA
00409710104,B05CB
51672416508,R06AB
55111079841,R01BA
62559039050,J01XA
61314022610,S01ED
00378809345,D10AD
42367053133,L01BA
00113092726,R05FA
29300041010,C07AB
68001013300,C08CA
71776003505,A01AC
00409795348,A12CA
00378087199,N02CX
45802073000,N02BE
24338013402,D10AF
00409427616,D04AB
45963053930,A04AA
63323046801,N01BB
59762503001,D01AC
31722090410,N06AB
00113064762,C01EB
51672127201,G01AA
70752017110,H03BA
72356010103,A01AB
70954048430,J04AK
68382005105,M01AC
66993073002,S03BA
71930003552,C07AG
66794021342,J01DD
63868057710,R06AX
00093736798,C09CA
13668011710,C03AA
39822070602,A07AA
51660052653,R06AX
00009069801,D10AA
72888006660,N05BE
27241020260,A02BC
00009003101,S01CB
68180097503,H03AA
00093819205,A02BA
62756079688,N03AG
00065081702,A03BA
68001037400,C05AE
69367024324,D07XA
55150015410,S01AD
16729004853,L01AX
17772010330,N03AX
00069033530,D11AH
59651056360,N03AF
69097097107,C03AA
00781340295,J01CA
00781540092,C10AA
00574416035,S02AA
00093223801,J01DB
68001036500,G01AF
58657031116,B05CB
00713068231,S02AA
00121092616,S01GA
65162089903,N05AX
51862033001,C08DB
00409420801,B02BC
00406051262,N02AA
13668014105,B01AC
25021082582,J01MA
72143025430,D10BA
00378543035,J01MA
46122071560,N07BA
65162035109,G04BE
00781282301,N06AB
00078092525,D10AA
00338008904,V04CA
45963067796,C07AB
00085720601,D07AC
00113044301,S01BA
49483000355,A06AG
63323026937,N01AX
16714002801,G03DA
66993073051,S03BA
51660075431,R06AX
68682039204,S02BA
68462079935,S01BA
71930001913,R05DA
29300042001,N06AA
21922004547,A07EC
67877069601,C03BA
59651036101,M02AA
00555900867,L02AA
70710123301,D07XC
63323010826,A12CC
00597018060,A10BK
70069006125,N01BB
60758011915,C05AA
62856027430,N03AX
00113094940,G04BX
51672407406,A01AC
63304023901,D05AX
10702025350,D11AX
55150016330,C05AD
00093738656,N06AX
00904585460,M01AE
54766020201,N06AB
16714063101,M05BA
50228017405,N06AX
72578008403,J01FF
00409341210,J01DH
00955100310,B01AB
21922003105,R03BA
17433987703,N01BA
67618030010,A06AB
50268056811,D06AX
50102022423,G03AC
33342040530,C01BB
10144034260,N04BA
65862096730,N05CF
00168037030,H02AB
65862019401,N06AB
00006003330,N05CJ
68382035306,N06AX
00406048410,R05DA
16714045501,N05AH
24338085503,N06BA
64380072506,L04AA
72888002600,N03AX
51862089203,L02AA
72572043025,N05CD
50268052111,M03BA
31722001647,A03AB
12496121201,N07BC
50991078890,S01GA
00781329009,J01FF
00378600191,A10BA
00093026292,D07AC
63323010701,A12CC
63323026203,B01AB
82347050504,S02DA
51672403101,B01AA
00536100901,B03AA
50268008915,N05AX
81964020501,A02BC
00143951901,L04AX
69367021905,C03AA
70000006601,N02BE
31722054301,M01AB
00487020160,R03CC
52817034650,N06AX
00409904201,R01AA
63304090190,C10AB
59385002560,N02AE
43598097511,N05CM
16714047225,D10AA
70000009301,A07AA
16729042210,L04AD
00904110309,S01AX
67877061315,M03BX
50383004248,H02AB
68001013100,C09BB
42571034201,N06AA
70000000901,J02AB
00555902658,G03AB
61314012605,M01AB
00143972124,J01MA
47781041904,N07BC
17478079225,S02DA
70677000101,R01BA
24208079535,S01BA
00574403110,S01BA
43598048672,N07BA
59762100301,L04AH
24208063562,D06AX
46122053952,R06AX
00713068615,A07AA
59762100101,L04AH
00078102884,L01EM
00008092355,A02BC
00093306693,B06AC
50268052511,M01AC
00078071502,L01EM
39822120101,D06AX
00472037015,S03BA
16571067621,C05AA
70000054701,R02AB
50383077515,R02AD
69452033543,J01CR
69238202905,D06AX
63323026001,N01BB
59651078201,A10BB
71776003505,S02BA
00338012504,V06DC
69238205301,M01AB
00904042804,A01AB
16714047802,J01CR
67457082312,A07AA
76282044710,C09BA
55111039733,J01CA
60758090810,S02AA
39822555006,R06AD
00009004726,D10AA
16571066710,N03AA
66794020815,S01AA
70000024701,N06BC
00641623825,R01AB
43547022610,M03BA
00299590645,D10AD
70436001006,N06AX
70000053801,A06AB
00990771502,V04CX
00264751010,B05CX
00904644961,C01DA
70010006409,A10BA
70121147907,S01EB
45802042237,S01BA
47781056973,C05AA
71288041492,A03AB
28595080416,C05AX
00597038586,A10BK
70756060870,R03AC
27808026502,N03AX
63323002425,B05BC
49884089811,N05CF
68462029052,H02AB
66220028711,M01AE
00517038105,V04CG
58657032550,C10AD
63323010600,D11AX
63323026209,B01AB
54859081116,D04AA
64380017901,A01AB
70677115001,A01AD
28595012012,C05AE
00904252820,D08AJ
00168004015,R01AD
55111012701,S03AA
00591354005,N06AX
62011037201,R05CA
68001031700,C07AA
00338007704,B05BB
63323045401,N02AA
72516003150,C07AB
45802012464,D07AC
00054418125,D07AB
00713032615,S01BA
69076047601,A03AB
53746064301,C01BC
59385002260,N07BC
63323036601,R06AA
67877039090,C07AB
62011032101,R02AB
49348009529,S01XA
62011032001,S01BA
68001048346,R02AB
68180051403,C09AA
51672127203,S01BA
59088044107,G01AF
10702025301,N02BE
68382056701,C07AB
60793060110,J01CE
46122069078,N02BE
59467070027,R03BA
64980051405,C07AA
58657032550,A11AA
50419039501,L02BB
49502050001,R03AA
43386040512,P01AX
00378809045,L01XF
43598074430,C10AA
45802053232,G01AF
16714099602,D07XC
50102023311,G03AA
31722094701,N07BC
24658050010,C10AA
00591346853,R03CC
51672126906,D07XC
10631001130,C07AB
00004025901,L04AA
23359003416,R05DB
42385094711,A10BA
00990792261,V06DC
72205003960,C01BD
00555097402,N06BA
70677009302,N02BE
17478041510,S01FB
24385060389,R01AB
00378161001,A03AA
00832532210,B05XA
00955100301,B01AB
50383008705,R05DA
72143022330,D10AF
27241015504,G04BD
63323049245,C05AD
72769010101,B06AC
42192015610,D10AF
75834025801,C10AA
70954051810,D04AB
43598051030,A02BC
00002775205,A10AD
62332004890,C09DA
24979002807,C08DB
13107005701,N02AA
00409490311,N01BB
57664079983,C09DX
00264780010,B05CB
71104092201,B02BD
33342033354,D07XB
76282067305,C09AA
63323027810,L01CA
29978012716,R06AC
61269073607,A01AB
71093013001,N06AB
62756026002,N03AX
67877055920,J01DD
51672140304,D10AE
52536051003,N06BA
61314063136,S01BA
17478003005,N01AH
00338041102,R02AD
70752010406,S01GX
51672130803,A07EA
68001057500,H01BA
00781751787,D07AC
49348003205,A06AD
00642007030,V03AB
61269034356,A07EA
50268055611,R03DC
00781342271,R01AB
45802005301,S01BA
50268087228,D02AE
50242004406,B01AD
81968035101,N06BA
46122041562,C05AX
42702010210,R01AB
17478045016,N02AJ
00378728753,G03AB
50111078910,J01FA
00781323801,B01AB
71930005112,G04BD
00536127780,A07EA
65862071330,J05AE
67457085730,C01EB
00254101019,C02DA
00406012501,N02AJ
51660033350,N02BE
62332003831,N03AX
62332001850,A01AB
60687028211,J01FA
63323048701,R01AA
11980018015,D07XA
00904679430,N02BA
00781713354,G03CA
21922000301,D07AC
00904583315,R01BA
31722095101,N02BE
00485020404,S01FB
44567062024,A12AA
00185017301,C03AA
24208055555,S01AA
10542007010,B03BA
00168005760,C05AA
65162004710,N02AA
60505463203,L04AD
46122056278,M02AA
00409812601,R01AA
66993084451,S01CB
51645082906,A11CC
67457040031,B03BA
00054037125,N06BA
70512001430,C01BB
70677009401,A07BB
66689005401,N02BE
33342033215,A01AC
16714003802,N06AX
70000017601,G02CC
61825030260,A01AD
63304082905,C10AA
00406012505,R05DA
00378728490,G03AD
00536105405,N02BA
00121231650,R05DA
62756070713,N03AX
69315030930,G01AX
49938010130,D10AX
00168020360,G01AA
63323006401,B05XA
72060012140,N05AD
00069303220,L01DB
00338113703,B05CX
00338114803,A12CA
60687052521,H05BX
69784038313,C07AG
65862085630,C09CA
51079081801,D11AH
00409471342,D04AB
00245531811,A12BA
16714040801,G03AC
68462031465,C05AA
00409672903,B05XA
68382077277,A02BC
61269016150,A11HA
00409677811,N05BA
51991090701,S02AA
39822552503,D04AA
69230020201,R06AX
00713022415,S02BA
17478020102,S01FB
63646004012,A07EA
50742028313,D06AA
43975030610,C10AB
57841115001,J01CA
00378803077,A02BC
68084030911,J05AB
69097084407,G04CA
69097038273,L04AX
00469321110,J02AX
00781931570,L01XA
00078024915,L02BG
00178058208,D07XA
62135076843,N05BA
63323049509,S02DA
71369002010,B02BX
72578008707,D07AC
00904643459,A06AB
62135035105,A04AA
69543012350,A10BB
24385048547,A02AC
70748031209,M02AA
47781091413,H02AB
71093013103,N06AB
53746010901,N02AJ
31722081460,N03AX
64980044801,A01AB
51672129001,D07AA
69680012035,N01BB
76282034005,M01AE
31722061690,N02BF
00555903458,G03AA
00185710001,C03AA
60432056061,A01AC
63323046217,N01BB
72241003910,A10BB
65862070460,N05AE
50222030260,R01AD
70000018901,R05DA
00338066904,B05CX
70710123301,S03BA
00143928410,A02BC
00990782808,A12AA
55111064801,A03AB
71930004652,N02AA
70756062925,R01AA
51293084501,M01AE
31722058830,C07AB
21922002206,G01AA
64380078932,C01BB
00536123441,A01AD
70121116901,A01AC
00904541501,G01AF
00641613525,N05AB
63323026910,N01AX
68094002262,R06AA
00187514420,D10AD
00904632461,C07AB
70000054202,A01AB
00310628030,A10BD
60258019601,S01XA
00093735056,A02BC
24208055555,J01XB
69315015801,N06AA
00781615652,J01CA
69339013603,N05BA
59651014090,C07AB
62559072201,R03AC
29300013001,C03AA
14539067306,N02BA
71858011205,H03AA
68180063702,C10AA
49348023127,R01AB
78670013002,S01EA
70677015101,M01AE
00093026415,C05AA
33342007615,C09DA
68645060990,C09AA
68382013905,N03AX
59676030201,B03XA
65862045460,N05BA
73059000160,B03AB
00904713470,R05FA
00597038068,A10BD
63323032503,J05AB
67457088799,G03DA
68084080801,N02AX
70436005506,N06DX
68462073329,L02AA
70156010601,A03BA
66689071116,N07BC
45802005302,S02BA
62011041501,S02DA
70121158505,C08DA
00338171540,D11AX
00169477212,A10BJ
62135071242,C01BB
00378312510,D04AX
33342007715,C09DA
00781232306,A04AD
45802075900,R06AD
00002879859,A10AB
67877074701,L01EG
72578008904,D01AA
75826011810,N05CM
63323048241,C05AD
51672411606,P01AB
42806080130,J04AB
64380072606,L04AA
00065079550,A12CC
00115152210,C10AB
68418794006,N03AX
50268014615,A11CC
68682037090,C08DB
70756061182,R01AB
60505057703,D11AX
70000020701,R06AA
49348030839,A02AA
00409795330,G04BA
72511040001,L04AB
57237018390,N04BC
16729032210,C09CA
62011025601,N02BE
42023021689,R03CA
70677015201,M02AA
33342015615,L01XX
00169300725,A10AF
51672203506,S02AA
67877056205,A10BA
60758090810,S03AA
76329906100,A01AD
45802016972,A10BD
69784071613,C07AG
00527409537,N02BE
00781181810,C03CA
60258019601,G01AD
67877026030,N04BD
66689069479,N07BC
00781261376,A02BC
23155022701,S01AD
42806026797,C10AC
63824071516,R02AD
55111052601,D11AH
29300013701,S01EA
59746036290,C09CA
33342032715,R03BA
49348053077,A01AB
57237004701,N03AG
81284015300,J01CR
65862055090,C03AA
68094049461,M02AA
29300019110,C03AA
00642007030,R05CA
59651013930,C07AB
64380078933,C05AD
00555902658,G03AC
00054023524,N02AA
65862045960,N06DA
44567014601,J01DH
00002821517,A10AD
47781057073,R02AD
51862054001,N06BC
70000051102,N07BA
00603156756,R01AD
00603578121,J01EC
00338069504,B05XA
00781178901,M02AA
64980034114,M05BA
64380080907,M02AA
76282041990,C09AA
71428000360,G01AA
00781572010,B05XA
52544062928,G03AC
51672406301,L01BC
16714008603,C03DA
63323002425,A06AD
59762502901,D01AC
69367016004,N02BA
65862047401,C09AA
43386005019,A06AD
68180046509,C10AA
61442011205,J05AB
00093218001,H03AA
00078052651,L01EA
00409030201,L01CE
70121165201,A01AC
70710111001,R06AX
