unique_id,ds,best_forecast,best_forecast-lo-95,best_forecast-hi-95,best_model
IN_A01,2025-10-01,40597.41796875,-5792.78955078125,86987.625,WindowAverage
IN_A01,2025-10-01,40597.41796875,-5792.78955078125,86987.625,Naive
IN_A01,2025-10-01,40597.41796875,-5792.78955078125,86987.625,HoltWinters
IN_A01,2025-10-01,40597.41796875,-5792.78955078125,86987.625,HistoricAverage
IN_A02,2025-01-01,120734.0,88292.671875,153175.328125,Naive
IN_A02,2025-01-01,120734.0,88292.671875,153175.328125,Naive
IN_A02,2025-01-01,120734.0,88292.671875,153175.328125,Naive
IN_A02,2025-01-01,120734.0,88292.671875,153175.328125,Naive
IN_A02,2025-01-01,120734.0,88292.671875,153175.328125,HistoricAverage
IN_A02,2025-01-01,120734.0,88292.671875,153175.328125,Naive
IN_A02,2025-01-01,120734.0,88292.671875,153175.328125,Naive
IN_A02,2025-01-01,120734.0,88292.671875,153175.328125,Naive
IN_A02,2025-01-01,120734.0,88292.671875,153175.328125,Naive
IN_A02,2025-01-01,120734.0,88292.671875,153175.328125,HistoricAverage
IN_A02,2025-01-01,120734.0,88292.671875,153175.328125,Naive
IN_A02,2025-01-01,120734.0,88292.671875,153175.328125,Naive
IN_A02,2025-01-01,120734.0,88292.671875,153175.328125,Naive
IN_A02,2025-01-01,120734.0,88292.671875,153175.328125,Naive
IN_A02,2025-01-01,120734.0,88292.671875,153175.328125,HistoricAverage
IN_A02,2025-01-01,120734.0,88292.671875,153175.328125,Naive
IN_A02,2025-01-01,120734.0,88292.671875,153175.328125,Naive
IN_A02,2025-01-01,120734.0,88292.671875,153175.328125,Naive
IN_A02,2025-01-01,120734.0,88292.671875,153175.328125,Naive
IN_A02,2025-01-01,120734.0,88292.671875,153175.328125,HistoricAverage
IN_A02,2025-01-01,125657.71875,69858.734375,181456.703125,Naive
IN_A02,2025-01-01,125657.71875,69858.734375,181456.703125,Naive
IN_A02,2025-01-01,125657.71875,69858.734375,181456.703125,Naive
IN_A02,2025-01-01,125657.71875,69858.734375,181456.703125,Naive
IN_A02,2025-01-01,125657.71875,69858.734375,181456.703125,HistoricAverage
IN_A02,2025-04-01,120734.0,74855.03125,166612.96875,Naive
IN_A02,2025-04-01,120734.0,74855.03125,166612.96875,Naive
IN_A02,2025-04-01,120734.0,74855.03125,166612.96875,Naive
IN_A02,2025-04-01,120734.0,74855.03125,166612.96875,Naive
IN_A02,2025-04-01,120734.0,74855.03125,166612.96875,HistoricAverage
IN_A02,2025-04-01,120734.0,74855.03125,166612.96875,Naive
IN_A02,2025-04-01,120734.0,74855.03125,166612.96875,Naive
IN_A02,2025-04-01,120734.0,74855.03125,166612.96875,Naive
IN_A02,2025-04-01,120734.0,74855.03125,166612.96875,Naive
IN_A02,2025-04-01,120734.0,74855.03125,166612.96875,HistoricAverage
IN_A02,2025-04-01,120734.0,74855.03125,166612.96875,Naive
IN_A02,2025-04-01,120734.0,74855.03125,166612.96875,Naive
IN_A02,2025-04-01,120734.0,74855.03125,166612.96875,Naive
IN_A02,2025-04-01,120734.0,74855.03125,166612.96875,Naive
IN_A02,2025-04-01,120734.0,74855.03125,166612.96875,HistoricAverage
IN_A02,2025-04-01,120734.0,74855.03125,166612.96875,Naive
IN_A02,2025-04-01,120734.0,74855.03125,166612.96875,Naive
IN_A02,2025-04-01,120734.0,74855.03125,166612.96875,Naive
IN_A02,2025-04-01,120734.0,74855.03125,166612.96875,Naive
IN_A02,2025-04-01,120734.0,74855.03125,166612.96875,HistoricAverage
IN_A02,2025-04-01,125657.71875,69858.734375,181456.703125,Naive
IN_A02,2025-04-01,125657.71875,69858.734375,181456.703125,Naive
IN_A02,2025-04-01,125657.71875,69858.734375,181456.703125,Naive
IN_A02,2025-04-01,125657.71875,69858.734375,181456.703125,Naive
IN_A02,2025-04-01,125657.71875,69858.734375,181456.703125,HistoricAverage
IN_A02,2025-07-01,120734.0,64543.96484375,176924.03125,Naive
IN_A02,2025-07-01,120734.0,64543.96484375,176924.03125,Naive
IN_A02,2025-07-01,120734.0,64543.96484375,176924.03125,Naive
IN_A02,2025-07-01,120734.0,64543.96484375,176924.03125,Naive
IN_A02,2025-07-01,120734.0,64543.96484375,176924.03125,HistoricAverage
IN_A02,2025-07-01,120734.0,64543.96484375,176924.03125,Naive
IN_A02,2025-07-01,120734.0,64543.96484375,176924.03125,Naive
IN_A02,2025-07-01,120734.0,64543.96484375,176924.03125,Naive
IN_A02,2025-07-01,120734.0,64543.96484375,176924.03125,Naive
IN_A02,2025-07-01,120734.0,64543.96484375,176924.03125,HistoricAverage
IN_A02,2025-07-01,120734.0,64543.96484375,176924.03125,Naive
IN_A02,2025-07-01,120734.0,64543.96484375,176924.03125,Naive
IN_A02,2025-07-01,120734.0,64543.96484375,176924.03125,Naive
IN_A02,2025-07-01,120734.0,64543.96484375,176924.03125,Naive
IN_A02,2025-07-01,120734.0,64543.96484375,176924.03125,HistoricAverage
IN_A02,2025-07-01,120734.0,64543.96484375,176924.03125,Naive
IN_A02,2025-07-01,120734.0,64543.96484375,176924.03125,Naive
IN_A02,2025-07-01,120734.0,64543.96484375,176924.03125,Naive
IN_A02,2025-07-01,120734.0,64543.96484375,176924.03125,Naive
IN_A02,2025-07-01,120734.0,64543.96484375,176924.03125,HistoricAverage
IN_A02,2025-07-01,125657.71875,69858.734375,181456.703125,Naive
IN_A02,2025-07-01,125657.71875,69858.734375,181456.703125,Naive
IN_A02,2025-07-01,125657.71875,69858.734375,181456.703125,Naive
IN_A02,2025-07-01,125657.71875,69858.734375,181456.703125,Naive
IN_A02,2025-07-01,125657.71875,69858.734375,181456.703125,HistoricAverage
IN_A02,2025-10-01,120734.0,55851.3359375,185616.65625,Naive
IN_A02,2025-10-01,120734.0,55851.3359375,185616.65625,Naive
IN_A02,2025-10-01,120734.0,55851.3359375,185616.65625,Naive
IN_A02,2025-10-01,120734.0,55851.3359375,185616.65625,Naive
IN_A02,2025-10-01,120734.0,55851.3359375,185616.65625,HistoricAverage
IN_A02,2025-10-01,120734.0,55851.3359375,185616.65625,Naive
IN_A02,2025-10-01,120734.0,55851.3359375,185616.65625,Naive
IN_A02,2025-10-01,120734.0,55851.3359375,185616.65625,Naive
IN_A02,2025-10-01,120734.0,55851.3359375,185616.65625,Naive
IN_A02,2025-10-01,120734.0,55851.3359375,185616.65625,HistoricAverage
IN_A02,2025-10-01,120734.0,55851.3359375,185616.65625,Naive
IN_A02,2025-10-01,120734.0,55851.3359375,185616.65625,Naive
IN_A02,2025-10-01,120734.0,55851.3359375,185616.65625,Naive
IN_A02,2025-10-01,120734.0,55851.3359375,185616.65625,Naive
IN_A02,2025-10-01,120734.0,55851.3359375,185616.65625,HistoricAverage
IN_A02,2025-10-01,120734.0,55851.3359375,185616.65625,Naive
IN_A02,2025-10-01,120734.0,55851.3359375,185616.65625,Naive
IN_A02,2025-10-01,120734.0,55851.3359375,185616.65625,Naive
IN_A02,2025-10-01,120734.0,55851.3359375,185616.65625,Naive
IN_A02,2025-10-01,120734.0,55851.3359375,185616.65625,HistoricAverage
IN_A02,2025-10-01,125657.71875,69858.734375,181456.703125,Naive
IN_A02,2025-10-01,125657.71875,69858.734375,181456.703125,Naive
IN_A02,2025-10-01,125657.71875,69858.734375,181456.703125,Naive
IN_A02,2025-10-01,125657.71875,69858.734375,181456.703125,Naive
IN_A02,2025-10-01,125657.71875,69858.734375,181456.703125,HistoricAverage
IN_A03,2025-01-01,19970.0546875,13329.5498046875,26610.55859375,HistoricAverage
IN_A03,2025-01-01,19970.0546875,13329.5498046875,26610.55859375,Naive
IN_A03,2025-01-01,19970.0546875,13329.5498046875,26610.55859375,HoltWinters
IN_A03,2025-01-01,19970.0546875,13329.5498046875,26610.55859375,SARIMA
IN_A03,2025-01-01,19970.0546875,13329.5498046875,26610.55859375,HistoricAverage
IN_A03,2025-01-01,18266.0,15115.63671875,21416.36328125,HistoricAverage
IN_A03,2025-01-01,18266.0,15115.63671875,21416.36328125,Naive
IN_A03,2025-01-01,18266.0,15115.63671875,21416.36328125,HoltWinters
IN_A03,2025-01-01,18266.0,15115.63671875,21416.36328125,SARIMA
IN_A03,2025-01-01,18266.0,15115.63671875,21416.36328125,HistoricAverage
IN_A03,2025-01-01,18439.30078125,15190.4443359375,21688.158203125,HistoricAverage
IN_A03,2025-01-01,18439.30078125,15190.4443359375,21688.158203125,Naive
IN_A03,2025-01-01,18439.30078125,15190.4443359375,21688.158203125,HoltWinters
IN_A03,2025-01-01,18439.30078125,15190.4443359375,21688.158203125,SARIMA
IN_A03,2025-01-01,18439.30078125,15190.4443359375,21688.158203125,HistoricAverage
IN_A03,2025-01-01,18266.0,15115.630859375,21416.369140625,HistoricAverage
IN_A03,2025-01-01,18266.0,15115.630859375,21416.369140625,Naive
IN_A03,2025-01-01,18266.0,15115.630859375,21416.369140625,HoltWinters
IN_A03,2025-01-01,18266.0,15115.630859375,21416.369140625,SARIMA
IN_A03,2025-01-01,18266.0,15115.630859375,21416.369140625,HistoricAverage
IN_A03,2025-01-01,19970.0546875,13329.5498046875,26610.55859375,HistoricAverage
IN_A03,2025-01-01,19970.0546875,13329.5498046875,26610.55859375,Naive
IN_A03,2025-01-01,19970.0546875,13329.5498046875,26610.55859375,HoltWinters
IN_A03,2025-01-01,19970.0546875,13329.5498046875,26610.55859375,SARIMA
IN_A03,2025-01-01,19970.0546875,13329.5498046875,26610.55859375,HistoricAverage
IN_A03,2025-04-01,19970.0546875,13329.5498046875,26610.55859375,HistoricAverage
IN_A03,2025-04-01,19970.0546875,13329.5498046875,26610.55859375,Naive
IN_A03,2025-04-01,19970.0546875,13329.5498046875,26610.55859375,HoltWinters
IN_A03,2025-04-01,19970.0546875,13329.5498046875,26610.55859375,SARIMA
IN_A03,2025-04-01,19970.0546875,13329.5498046875,26610.55859375,HistoricAverage
IN_A03,2025-04-01,18266.0,13810.712890625,22721.287109375,HistoricAverage
IN_A03,2025-04-01,18266.0,13810.712890625,22721.287109375,Naive
