unique_id,cutoff,metric,Naive,HistoricAverage,WindowAverage,SeasonalNaive,ARIMA,SARIMA,HoltWinters,DynamicOptimizedTheta
IN_S03,2022-10-01,mae,25965.0395,244217.01417857144,152051.5545,155634.0515,244217.0141785715,244217.0141785715,425830.28195392963,332803.4199964439
IN_V03,2022-10-01,mae,608367.63225,589125.6524107143,702233.4748750001,308164.6170000001,781232.0334684338,586330.5642175097,760807.0540751475,807579.1911968468
IN_V04,2022-10-01,mae,941365.6,357533.24482142855,743965.741,743965.741,881270.0092229771,881270.0092229771,797937.5160970042,856466.3688679036
IN_V07,2022-10-01,mae,60621.90475,60621.90475,60621.90475,107428.66375,60621.90475,60621.90475,51833.55128785483,60545.150117060286
IN_A01,2023-10-01,mae,1644263.4787499998,646062.8673125001,1657175.8702499997,1657175.8702500002,646062.8673125006,646062.8673125006,1308182.6226082346,964142.2580527384
IN_A02,2023-10-01,mae,1644227.1300000001,803841.821375,2119577.0610000016,2119577.0609999998,1685197.5719422933,1685197.5719422933,2302530.801857181,1714863.4091237367
IN_A03,2023-10-01,mae,155001.72499999998,89965.65249999997,274847.82500000007,274847.82499999995,155001.72499999998,155001.72499999998,179734.7604503939,173664.7481960979
IN_A04,2023-10-01,mae,110126.03399999999,528690.827375,118020.49587500002,68413.65974999999,172280.95944252872,95084.46534906985,143807.97348706052,181120.6179446238
IN_A05,2023-10-01,mae,3772.375,14403.485125,7048.095750000008,7048.095750000004,5164.211209677422,5164.211209677422,6510.759168261164,3772.375
IN_A06,2023-10-01,mae,2289410.7875000015,4767105.399656253,2200202.8412500024,2110994.8950000005,2349763.9498707466,2349763.9498707466,2295632.7728174003,2292233.5879152976
IN_A07,2023-10-01,mae,593350.4855,161260.96400000004,661790.1047499999,661790.1047499999,596451.704443333,733425.0975622743,723203.5100637493,586123.7145046748
IN_A09,2023-10-01,mae,40866.0,48692.609375,59961.75,59961.75,74787.03662117608,74787.03662117608,89066.62528323973,59100.22168258787
IN_A10,2023-10-01,mae,534061.3700000006,1367850.837499999,1287854.5925000007,1287854.5925000007,944084.9614516133,944084.9614516133,1305825.9015160687,1037239.8408827847
IN_A11,2023-10-01,mae,56040.26074999999,383563.784875,148969.86375,148969.86375000002,56040.26074999999,56040.26074999999,33500.837050642935,56302.84308830855
IN_A12,2023-10-01,mae,14026608.995,4113741.235,14280016.070000002,14280016.07,7862473.907539725,5243438.149689298,16807991.74113363,13872320.575216135
IN_A16,2023-10-01,mae,13924.589250000005,46422.099843749995,26590.712125000005,20934.241000000024,19980.800394562277,16511.29214460506,17674.05834098965,14937.425808227636
IN_B01,2023-10-01,mae,299229.69499999983,650951.1991874999,162228.34512500023,186748.6372499999,299229.69499999983,186667.5127023824,226972.7704359776,238928.3459770747
IN_B02,2023-10-01,mae,140690.2699999999,1121349.6375000002,807353.2287499997,807353.2287499999,990782.3472592093,990782.3472592093,192556.22725865472,512758.82825230656
IN_B03,2023-10-01,mae,418958.59774999984,236736.23253125008,422015.58050000004,422015.58050000004,366742.17512862117,366742.17512862117,177957.11951857057,374639.6193964769
IN_B05,2023-10-01,mae,11937300.963,4867329.223234376,8591319.73425,9315666.04425,7027386.140273406,7027386.140273406,10824610.075401375,10936492.799927799
IN_B06,2023-10-01,mae,45092.49175,11726.202250000002,17723.13475,17195.14275,31616.764366090632,31616.764366090632,24954.54448409501,29800.015628833215
IN_C01,2023-10-01,mae,1350654.5515,1364247.3215625002,1238674.1455,1238674.1455,1364247.3215624997,1403641.833199492,1256189.4961461117,1325282.4250217045
IN_C02,2023-10-01,mae,926954.0802500001,414262.7628281249,718204.87525,718204.87525,902724.9818161769,1046042.5428648776,935335.0930869011,862661.8735954646
IN_C03,2023-10-01,mae,253505.218,528560.5202500002,488659.63824999996,488659.63824999996,528647.7614881931,528647.7614881931,1203931.3317834,404124.9457476983
IN_C04,2023-10-01,mae,1671.75,5463.80859375,1671.75,1584.75,1850.7374494719897,1850.7374494719897,1005.1586007083079,1724.1445040227954
IN_C05,2023-10-01,mae,159462.61250000002,88433.62318750002,145843.66425,208381.69324999998,112817.68612670174,112817.68612670174,123676.59313572521,136015.55793887374
IN_C07,2023-10-01,mae,470022.257,997570.8059375,900695.5344999998,900695.5344999998,773921.6724032259,773921.6724032259,880821.522295231,865825.6519311424
IN_C08,2023-10-01,mae,184286.5,614756.8185937498,367084.125,367084.125,316656.730484169,316656.730484169,414900.6004963248,316854.7761706157
IN_C09,2023-10-01,mae,714403.12625,809492.8779375001,1154589.9937499997,1154589.99375,1024649.380201315,1024649.380201315,1153695.5048974364,875233.6559818089
IN_C10,2023-10-01,mae,366626.27899999986,1614678.7579375,672247.7490000001,672247.7490000001,685036.2871612904,685036.2871612904,791906.1551002595,680215.1367764997
IN_D01,2023-10-01,mae,318393.94225,633209.33684375,376469.5775000001,376469.5775000001,653062.7302570852,653062.7302570852,229862.04856509215,301234.4735322005
IN_D02,2023-10-01,mae,93595.897,97476.0488125,121111.85250000004,121111.85250000002,85514.7275407202,85514.7275407202,66981.51967236312,69136.98901607802
IN_D03,2023-10-01,mae,10.5,15034.6544,1551.75,1567.25,6500.75733598352,6500.75733598352,1870.3719648245115,9.813028759257122
IN_D04,2023-10-01,mae,29235.158999999985,127574.75881250005,111697.60725,143548.82874999996,96217.53904015181,96217.53904015181,200533.45040470234,152996.77895263015
IN_D05,2023-10-01,mae,20389.5,48370.834375000006,14450.425000000003,14450.425,20389.5,20389.5,11736.673189896344,18629.791981647053
IN_D06,2023-10-01,mae,352342.86275,292846.58412500005,449293.71275000006,449293.71275,420221.92216366087,420221.92216366087,457444.32223345165,420636.11665758956
IN_D07,2023-10-01,mae,523161.76875,696866.508640625,368561.03875,384594.8322499999,516716.0545386251,516716.0545386251,394487.99511733424,472196.037937981
IN_D08,2023-10-01,mae,2587256.5,967596.0,1205214.25,1620386.5,967596.0,1117175.106304076,1317398.6929197032,1102044.3727725712
IN_D10,2023-10-01,mae,582872.8187499999,110832.01703125,689566.21575,689566.21575,582872.8187499999,582872.8187499999,692506.1359208864,582711.443736406
IN_D11,2023-10-01,mae,388477.1225,382727.13971874997,375896.4475,238330.66199999998,448795.1601272613,535822.9876720698,340443.6037485309,337538.73076689104
IN_G01,2023-10-01,mae,784021.7692500001,774015.76484375,662457.7180000001,662457.7180000001,771308.6106522733,771308.6106522733,738848.2477866277,774476.1974812434
IN_G02,2023-10-01,mae,453387.233,478330.51334375003,385486.3275,365264.68525,478330.51334375015,578969.9797506063,272092.4586318917,331748.83468690544
IN_G03,2023-10-01,mae,263093.2922500002,603213.2799374999,432186.49775000033,432186.4977500001,549377.0682554552,560375.3902795797,576189.0867997267,525173.232823099
IN_G04,2023-10-01,mae,781814.2017500002,596967.1491562503,916498.2847500001,916498.2847500001,596967.1491562494,596967.1491562494,666470.0772312082,588144.0634329126
IN_H01,2023-10-01,mae,11328.52925,11328.52925,13373.456125000004,12362.741500000004,11328.52925,11328.52925,9178.849176058924,11328.52925
IN_H02,2023-10-01,mae,1044498.96825,610423.60365625,697349.9794999999,697349.9795,678609.2936572853,692256.4475188028,572627.2724046034,777028.6519493889
IN_H03,2023-10-01,mae,283531.875,304854.6179687502,499667.4304999998,499667.4305,448853.89112903224,448853.89112903224,322371.610674805,325033.00585308555
IN_H04,2023-10-01,mae,224.17500000000013,368.70253125000016,145.8250000000001,59.599999999999966,140.12572354021307,103.73937376148018,107.43828628096355,97.99141326365685
IN_H05,2023-10-01,mae,6738.085,8250.805015625,5076.174999999999,6775.045,6738.085,6738.085,6351.959128566957,5138.323677626442
IN_J01,2023-10-01,mae,2816538.2750000004,2915613.5330000017,2077315.4412500001,922641.6575000002,2133149.7809359543,1409240.285651524,1162115.8681971966,1922040.0693799462
IN_J02,2023-10-01,mae,65305.994999999995,31676.714625000022,156018.56325,156018.56324999998,179480.9516226711,179480.9516226711,178413.58086571662,106455.64164792978
IN_J04,2023-10-01,mae,4837.900000000001,2727.5418281249995,5186.624999999999,5186.625000000001,2427.4990795443655,2427.4990795443655,4865.73714881356,4955.881942846964
IN_J05,2023-10-01,mae,485695.67550000007,394204.83587500005,373929.2573750001,385511.01675000007,394204.83587500016,385511.01675000007,211595.78386585752,179427.18802785428
IN_J06,2023-10-01,mae,128346.5545,18801.45275,115068.78774999999,115068.78774999999,77884.93157428672,77884.93157428672,128349.36449095202,125136.91829884441
IN_L01,2023-10-01,mae,118226.84774999999,103184.54034375,86930.40975000002,91818.08075,118226.84774999999,109712.84184800426,99034.97808445728,86930.40975000002
IN_L02,2023-10-01,mae,96029.55924999999,175744.62085937502,113057.155,65029.38625,153708.39620474694,153708.39620474694,124022.17250142008,125714.0880004509
IN_L03,2023-10-01,mae,346.78625000000017,2889.0953124999996,825.48,825.48,294.80759175376744,294.80759175376744,599.5924944387573,224.57830007005134
IN_L04,2023-10-01,mae,45929.09400000004,84855.647171875,68272.23749999993,77785.4675,45929.09400000004,96891.50898129484,80445.2635872084,45016.471499999985
IN_M01,2023-10-01,mae,710899.276,710899.276,710899.276,575548.22575,753880.6094020354,799812.0799047129,605593.1452737144,710899.276
IN_M02,2023-10-01,mae,3368648.6875,1659835.6351250003,3049629.25,3049629.25,1827575.0784269474,1827575.0784269474,3114320.49071055,3083296.737920426
IN_M03,2023-10-01,mae,248263.21175000025,415026.51148437476,598374.0497499998,598374.0497500002,547197.0859232263,547197.0859232263,1060625.3558231797,249021.17434440274
IN_M04,2023-10-01,mae,32476.875,37688.980203124986,53816.25,53816.25,58429.71240053413,58429.71240053413,59155.35318432863,33447.10785036886
IN_M05,2023-10-01,mae,4351.377,10402.281125,4136.070249999999,3566.165,4351.377,4351.377,2921.9022546423857,3988.211315729708
IN_M09,2023-10-01,mae,4635.945750000002,14183.193211538462,5048.79,5048.79,2848.8258638029047,2848.8258638029047,2934.6264956536634,3346.0402883546267
IN_N01,2023-10-01,mae,20821.134499999993,17656.61453125001,26922.93224999999,44382.01299999999,17608.716224624965,17608.716224624965,23152.06100624594,21417.51538473453
IN_N02,2023-10-01,mae,1444239.4900000012,2532783.0328124994,1773207.6625000006,2514907.9325,1599984.1966177663,1599984.1966177663,1903291.1062159715,1382575.3018801967
IN_N03,2023-10-01,mae,384889.48999999976,1278715.2756249984,755224.3749999995,755224.375,1222057.4981018528,1222057.4981018528,1652127.5828130548,492407.0425014347
IN_N04,2023-10-01,mae,85406.375,113909.0244062501,136351.98725,136351.98725,149313.33064516122,149313.33064516122,173595.559933806,123530.58652467758
IN_N05,2023-10-01,mae,619118.6524999999,2844676.7106250003,1664370.227500001,1664370.2275,1161331.3742741942,1161331.3742741942,1640146.5393080628,1338158.3200973002
IN_N06,2023-10-01,mae,1546360.8675000006,4773481.538125,3338817.0324999997,3338817.0325000007,2721878.1925,2721878.1925,3267978.0383117246,2796028.5110337427
IN_N07,2023-10-01,mae,383122.54775,325880.9212499998,279719.46900000016,279719.46900000004,141841.02925000002,141841.02925000002,564196.4745821493,286257.5386743378
IN_P01,2023-10-01,mae,64940.828250000006,19101.260187499996,85182.75575,85182.75575000001,79744.12293006408,79744.12293006408,177489.82219663187,88584.62797364572
IN_P02,2023-10-01,mae,1253.0,16846.921875,1294.375,1107.75,16846.921875000004,13152.455243277836,23964.595256468856,6590.058708921569
IN_P03,2023-10-01,mae,73144.625,234081.89375000005,112388.875,112388.875,75215.60955867909,32824.88012584875,36996.02227654285,49296.56227998271
IN_R01,2023-10-01,mae,370531.3414999999,206777.028,495098.8199999999,495098.81999999995,230174.25633796147,230174.25633796147,261204.1999315116,380414.5594640709
IN_R02,2023-10-01,mae,880213.4040000001,652015.94571875,442821.01037499995,689411.74275,652015.9457187502,740323.835332372,546113.6778885272,598712.7115377903
IN_R03,2023-10-01,mae,2929836.952500001,1197128.56803125,2093914.1,2093914.1000000006,2750386.7091266746,2765500.212633187,2874225.050490438,2512643.2729227147
IN_R05,2023-10-01,mae,655831.3767499998,577810.1271562497,166648.13162499992,346227.7415,339191.79939800245,339191.79939800245,321219.6581139222,161988.78824999998
IN_R06,2023-10-01,mae,2292751.97875,988703.7197187496,1576195.45125,1576195.45125,988703.7197187515,988703.7197187515,1547257.0079593242,1992826.0035944898
IN_R07,2023-10-01,mae,1512.0,24131.375,2149.0,2793.0,9357.68519070515,9357.68519070515,9389.495541513414,9270.351076981462
IN_S01,2023-10-01,mae,1988147.9042499997,466297.0594999995,178139.69312499976,1605686.4884999997,466297.0594999986,803848.5528701991,390748.2247563163,315125.1378294742
IN_S02,2023-10-01,mae,963092.104,954942.52978125,848974.7115,934672.743,954942.52978125,954942.52978125,1112384.4320961565,999572.2459643178
IN_S03,2023-10-01,mae,1682424.67825,1590353.502796875,1697198.4465,1697496.86675,1590353.5027968748,1590353.5027968748,1502796.6516909592,1587890.7971798417
IN_V03,2023-10-01,mae,426414.23150000005,319348.27465624997,486044.104625,844858.9767500001,521023.9922549075,575017.8032124928,649270.3746430135,503665.60671742953
IN_V04,2023-10-01,mae,535025.292,174702.70278125,487544.292,487544.292,525267.0040044071,525267.0040044071,142699.33090988145,464298.47051336936
IN_V06,2023-10-01,mae,33663.5,62284.51025000001,33663.5,62863.5,56781.48719341078,62284.51024999999,54374.34906848782,33810.702748764845
IN_V07,2023-10-01,mae,30324.7785,63670.37475,58882.911749999956,79783.18725000002,63670.37475000006,63670.37475000006,69537.22040327755,52539.94978749151
IN_D03,2018-04-01,mse,3479595.25,8306754.4298715945,3073080.25,5905432.75,8306754.4298715945,8306754.4298715945,5905432.75,8345703.740085364
IN_V06,2018-10-01,mse,8416318459.0,5451378827.962683,4658819313.0625,8964457027.25,5451378827.972212,5451378827.972212,19275237457.21132,3862448320.1120267
IN_D03,2019-04-01,mse,76637258.25,73439178.86283788,101098605.1875,102702510.5,73439178.86283775,73439178.86283775,119567961.25512542,78272018.9231469
IN_A01,2019-10-01,mse,1820561885191.597,1240248713642.4893,1096584142936.9781,2560207637590.4404,1240248713642.4883,1240248713642.4883,1739637614047.7473,1182970540007.2832
IN_A02,2019-10-01,mse,659291693633.8098,1316143203796.4365,1054052819452.4519,850964662280.6516,1316143203796.433,2054107253300.9316,1781684397451.7097,1536492047492.81
IN_A03,2019-10-01,mse,46774614297.70475,19171707978.871143,21219108645.419483,40867135313.41023,19171707978.870903,19171707978.870903,23997649249.9007,21537624863.233532
IN_A04,2019-10-01,mse,11185081598.41187,39640828683.86952,19892730342.64192,17505398639.436214,11185081598.41187,10141425586.216505,13867360162.508205,30782130338.629036
IN_A05,2019-10-01,mse,20907926.858142238,53909775.8430236,11424565.515767243,18494806.44024223,20907926.858142238,20907926.858142238,13660330.17106494,16858318.66127303
IN_A06,2019-10-01,mse,2560254419821.5938,92350308480721.53,25887355794069.793,33854813943222.47,11751042902017.928,11751042902017.928,18459911073159.41,14548098646065.623
IN_A07,2019-10-01,mse,568638149857.033,369840031505.01807,745240165184.4681,822797931274.8877,316528952883.2095,316528952883.2095,431510903692.741,675351090348.6484
IN_A09,2019-10-01,mse,750588392.25,14750071367.316406,809839804.4375,2471720550.5,750588392.25,750588392.25,7549396806.938898,2296251076.8977013
IN_A10,2019-10-01,mse,1499419051611.3354,3870609276559.6455,1613298914813.5278,1530274654126.5806,457973912844.25616,457973912844.25616,787612069366.8114,1498289574873.3962
IN_A11,2019-10-01,mse,275824123.1968965,638095333.7144579,276088234.5158088,496961663.373461,275824123.1968965,208928040.59576464,993850724.5247179,427517542.55693597
IN_A12,2019-10-01,mse,36178492989934.97,3944682202411.4883,67912697137719.72,67743328878580.36,36178492989934.97,36178492989934.97,56724030324084.65,41879172450903.945
IN_A16,2019-10-01,mse,720580713.7265646,943623799.5288159,938806558.5527251,421377022.9027565,943623799.5288229,421377022.9027565,435116138.18627536,819547587.9473703
IN_B01,2019-10-01,mse,121006871243.1985,141172062807.4684,98780334129.55971,86078937576.07951,284360333271.4601,284360333271.4601,340070837808.86914,361141025090.20154
IN_B02,2019-10-01,mse,1687882390974.7458,2242481601893.384,2047492467259.9888,2890912518230.727,2259574663471.1787,2259574663471.1787,2031227004747.088,1887470732015.3083
IN_B03,2019-10-01,mse,53205666113.63488,63863171068.785706,49665751206.042244,73554778167.0155,63863171068.785645,63863171068.785645,38760853086.91275,50676920135.50373
IN_B05,2019-10-01,mse,24603709991372.633,2061767627851.421,35738121300806.26,36508232932337.516,24603709991372.633,24603709991372.633,38921975300148.664,19272783612199.484
IN_B06,2019-10-01,mse,1000843478.3656251,483761302.22213376,365559399.4856251,497544779.0606251,483761302.22213316,483761302.22213316,527700398.6919928,478703677.08803976
IN_C01,2019-10-01,mse,1811846663988.6792,191433782750.11053,974893019629.774,858686128178.7854,526305714167.023,526305714167.023,1162228135724.6238,314406632387.2792
IN_C02,2019-10-01,mse,70581372796.51558,594221568363.4031,88891785018.26062,147803985781.13528,70581372796.51558,70581372796.51558,173050738264.17664,119266184092.24522
IN_C03,2019-10-01,mse,509151572696.6748,1354211862467.1687,551117857869.1986,524645069815.42596,43017474057.74377,43017474057.74377,121921156945.21109,182152481102.89282
IN_C04,2019-10-01,mse,52461909.34765625,2627802.2919921875,3640289.50390625,24828756.03515625,5684850.570921833,5684850.570921833,6401716.041422371,2734626.225840809
IN_C05,2019-10-01,mse,53459177507.533394,87636232046.18001,49999463366.631004,52240207466.48037,87636232046.18015,87636232046.18015,32283601167.6557,78525167417.7949
IN_C07,2019-10-01,mse,803820697922.79,2272539318140.363,902526253008.0739,866485959986.9849,118882630214.94232,118882630214.94232,328261500866.6603,804014250342.8032
IN_C08,2019-10-01,mse,185611466813.90643,537527284367.3627,226708210149.64767,218499422575.2768,44849554787.62689,44849554787.62689,78280890806.0414,104939660022.07132
IN_C09,2019-10-01,mse,442025981211.26953,1027647726419.5103,524659182460.53955,553995760306.9723,442025981211.26953,442025981211.26953,178070884378.6244,444396299082.1532
IN_C10,2019-10-01,mse,454671508249.8125,2166534083456.4648,661669668269.8239,586497948836.303,63464117834.2966,63464117834.2966,123459292364.29147,214305979728.21057
IN_D01,2019-10-01,mse,610599217069.0475,407747693733.8585,561338524639.0417,575991360558.278,407747693733.8588,407747693733.8588,777060895578.7225,469936303276.64667
IN_D02,2019-10-01,mse,47964187848.896935,40587504061.41238,31312587644.454956,58194813350.90656,41502550596.04654,41502550596.04654,61428195610.25767,47811261769.99958
IN_D04,2019-10-01,mse,28023254468.971558,59258669654.83008,34981610925.73479,37070940857.28262,28023254468.971558,28023254468.971558,60562877959.652565,37585829237.86545
IN_D05,2019-10-01,mse,1506889874.485,1020170750.1834763,1081762138.2456248,1123820441.8525,1020170750.1834755,1020170750.1834755,1522609934.1688552,1496948543.1013255
IN_D06,2019-10-01,mse,27108360553.231728,6105160424.517515,8991814589.140179,25847479119.81545,6105160424.517522,6105160424.517522,14756794846.43503,6029270439.825043
IN_D07,2019-10-01,mse,222691035221.6057,775307367302.5918,581750475399.1124,633456195749.5742,428780119013.8524,210305446443.4302,1074176242290.9725,809238625060.7744
IN_D08,2019-10-01,mse,19513117919.25,54622740590.59766,314011784309.25,1459561602012.25,27980030692.25,27980030692.25,762033181017.5107,113254793929.46982
IN_D10,2019-10-01,mse,18404726667.313686,19143355591.553535,22724660737.167248,29082048181.827415,19143355591.553555,19143355591.553555,33084226406.41524,21511585185.723194
IN_D11,2019-10-01,mse,101211720717.51306,20182511433.60617,47989170859.16582,74904411673.58101,52331677942.60126,22144093971.161297,134202094648.92783,41391568840.34566
IN_G01,2019-10-01,mse,25107969264.104176,142707680014.11932,38577732417.920364,57796023236.240166,25107969264.104176,25107969264.104176,96246849190.99054,69134411319.3724
IN_G02,2019-10-01,mse,6270478832452.99,3274589713092.789,5985584250460.689,6139475232554.29,6372086973766.045,6372086973766.045,5854216618388.92,5982849229234.498
IN_G03,2019-10-01,mse,189993460319.29636,380362209941.3183,323929943534.07074,317575742727.2766,380362209941.31744,380362209941.31744,222688171184.1606,317560703532.00397
IN_G04,2019-10-01,mse,145443292938.59637,144360478305.40042,131928658086.42705,75689062804.18861,144360478305.40063,144360478305.40063,70804657245.57089,142579060758.08582
IN_H01,2019-10-01,mse,153198620.4395015,477573047.60261583,63076556.253503256,85038686.37036656,791325624.770735,791325624.770735,629299924.2200134,151456277.20592806
IN_H02,2019-10-01,mse,511687116075.42255,158162156224.23398,565740512944.009,587258776574.1193,236450364510.06897,236450364510.06897,399457749601.6814,467268259952.15375
IN_H03,2019-10-01,mse,119143162622.65503,255252175014.36542,109747382599.00269,108284905337.62067,204673457380.75507,204673457380.75507,17638825320.889,90037233467.60373
IN_H04,2019-10-01,mse,21093.820000000007,27190.974974066427,25917.18250000001,15093.270000000004,27190.974974066296,15093.270000000004,21158.260110267536,30061.16062084341
IN_H05,2019-10-01,mse,4462692.930758998,15747801.771393584,4390801.6496772505,6040257.206544502,4462692.930758998,4462692.930758998,79171401.86818016,2151810.970946002
IN_J01,2019-10-01,mse,49508560924118.016,25401785303904.28,27361635247874.28,24455759915055.04,24791358644575.402,24455759915055.04,19652215945929.676,27680824223583.715
IN_J02,2019-10-01,mse,1061517406.6970158,892350638.9580822,385818997.20819235,779465728.5185491,892350638.9580848,892350638.9580848,2500968838.3196855,594327893.6047189
IN_J04,2019-10-01,mse,30244198.637172256,24894907.92072359,24498736.133141696,35085889.90199451,30244198.637172256,30244198.637172256,48085412.7430626,25492780.41908279
IN_J05,2019-10-01,mse,986349866696.2341,1052860720431.8954,981667991719.61,137002336669.65329,1052860720431.895,187706667423.47516,281090472613.17096,131260768345.69206
IN_J06,2019-10-01,mse,41596951.66904376,25686238.64420996,513593965.568057,657367437.4291737,25686238.644209746,25686238.644209746,272943281.8400007,21007453.63985095
IN_L01,2019-10-01,mse,8160253307.966203,5507961639.213491,14874450028.05951,16765253449.97291,5507961639.213477,5507961639.213477,9192875767.034286,8366185704.58937
IN_L02,2019-10-01,mse,42038338034.45593,41916519726.113686,86862067695.68724,140173034631.25815,42586099270.08769,42586099270.08769,181293396108.1083,48526543472.433266
IN_L03,2019-10-01,mse,141409.74102825002,4002330.385274251,138014.6731072499,198475.09653024992,167915.1667615162,167915.1667615162,1353461.6451687557,142100.91683987895
IN_L04,2019-10-01,mse,26388893554.54364,9576613598.634834,26320573335.068047,28034632449.63663,9576613598.63477,9576613598.63477,16611083088.68137,21976574119.92154
IN_M01,2019-10-01,mse,138254640354.6921,244161255910.06067,399384021495.0607,974297465794.9834,210709456279.3833,210709456279.3833,245777045133.28552,132180357139.30383
IN_M02,2019-10-01,mse,226322773246.17218,394705457947.45624,1181045705608.3018,1650876538439.1326,394705457947.457,394705457947.457,375312721375.8286,305011931844.15924
IN_M03,2019-10-01,mse,141284348996.3836,515568106909.8993,131395155513.85135,130689793787.03705,139460926064.90018,139460926064.90018,60268193717.09744,141063778872.1682
IN_M04,2019-10-01,mse,1065939330.25,2946782628.998479,1288215695.0474985,1179071330.2150002,225341166.64039984,225341166.64039984,663766517.7387512,1064593610.8278456
IN_M05,2019-10-01,mse,44947650.79851648,171430007.94645596,38062841.802925505,43207424.29746199,44947650.79851648,44947650.79851648,38312505.272687405,44988150.560415745
IN_M09,2019-10-01,mse,2446712.7111250004,2550037.874625,2401043.9323750003,2052505.2361250003,2446712.7111250004,2052505.2361250003,2052505.2361250003,2387883.4880085597
IN_N01,2019-10-01,mse,16147079347.03766,9340234138.872128,9699888112.025661,14987154307.809662,16147079347.03766,16147079347.03766,18948307734.04799,15827590749.998365
IN_N02,2019-10-01,mse,4098148931929.128,1783843600014.9734,9705918749757.824,9435952102387.762,4098148931929.128,4098148931929.128,27797280855298.98,6101132915563.775
IN_N03,2019-10-01,mse,744302170571.5028,3988577847728.1367,1641278647294.6726,1691488222557.8672,1457960264749.017,1457960264749.017,775264858523.9045,770038680802.8821
IN_N04,2019-10-01,mse,15902522059.1875,103285215697.76453,25697928312.30078,25010791372.265625,852140951.605494,852140951.605494,335282698.6077205,4677033383.989309
IN_N05,2019-10-01,mse,6576247601318.063,12124032826147.055,8817321599513.064,8351975826527.469,12124032826147.02,12124032826147.02,7667084014124.973,6592993959878.816
IN_N06,2019-10-01,mse,8152081569378.711,23492730552562.758,10191907604650.354,9654168903558.059,3130812820320.594,3130812820320.594,4651534947094.793,4949062666441.4795
IN_N07,2019-10-01,mse,559147620386.2615,846631704178.0519,584743608265.5923,432805647918.8261,559147620386.2615,559147620386.2615,385787626979.6387,524384528892.8367
IN_P01,2019-10-01,mse,61839179037.78989,58011774042.69426,44263959135.10627,53212774477.14783,58011774042.69421,58011774042.69421,38913761782.17029,52318145570.038635
IN_P02,2019-10-01,mse,2633680.25,888874768.9101562,2658033.1875,11093179.5,888874768.9101571,888874768.9101571,2749643501.133815,538077718.4710321
IN_P03,2019-10-01,mse,21090639095.5,37506445087.325615,15349048541.5,19036234729.0,37506445087.325745,6153899698.759178,10662134954.800621,15500800620.934864
IN_R01,2019-10-01,mse,1623121398201.8306,1512250992456.701,2840101552124.9097,2391724225676.4604,2185175957355.276,3696376158124.8447,3848359434007.627,2879614800283.38
IN_R02,2019-10-01,mse,829836069392.9631,745902869773.7697,486657153839.4271,2222800206085.1953,745902869773.7705,745902869773.7705,1172974268165.7634,509744990695.71484
IN_R03,2019-10-01,mse,479589566467.10675,2489819040435.533,1385896212426.341,1333786614678.3457,479589566467.10675,1333786614678.3457,353883625015.1086,1447907282115.604
IN_R05,2019-10-01,mse,594799150004.2848,545244148048.5197,1018749476667.9932,1597448394952.3215,594799150004.2848,594799150004.2848,4095221161531.655,1418163773840.439
IN_R06,2019-10-01,mse,1092104921475.6598,436323403209.29004,467571662321.7331,800128888965.0391,436323403209.2915,436323403209.2915,1174726515369.8755,1013034817631.9763
IN_R07,2019-10-01,mse,76391784.0,693449778.25,228185209.0,227989356.0,115307105.55222136,115307105.55222136,86554617.143469,76980156.70191975
IN_S01,2019-10-01,mse,228539547662.21494,514245654940.9153,53433724881.71762,81937205443.42896,115994122023.01402,115994122023.01402,1710107855235.3958,130571737358.21826
IN_S02,2019-10-01,mse,1489653018778.6807,1257365366322.915,1246349379423.9485,1459171915305.225,1257365366322.9146,1257365366322.9146,1270842518236.2073,1306457377870.053
IN_S03,2019-10-01,mse,55446937582.60691,31903279611.575287,31427770756.8134,133153002293.0968,31903279611.575287,31903279611.575287,142796393009.31995,31111023610.27578
IN_V03,2019-10-01,mse,506928187573.3741,333486715480.8285,277562398602.05566,250371479415.29755,333486715480.8285,333486715480.8285,265467820870.4474,291644601875.42944
IN_V04,2019-10-01,mse,73534838768.78294,64255175272.75784,86476711138.90564,106658042511.81274,64255175272.75781,48018919846.29161,37369887263.56204,57027472365.26203
IN_V07,2019-10-01,mse,16661036219.738077,14973919178.298119,15011850850.58597,35350650140.526276,14973919178.298117,14973919178.298117,28289263290.59432,17222285080.846085
IN_D03,2020-04-01,mse,190028993.75,125541020.60200554,174106648.1875,210185956.5,125541020.60200554,103702683.71530837,160253364.68885964,179753390.1011546
IN_V06,2020-07-01,mse,48789652553.46727,57853198455.52792,69102873460.46727,78140555382.16727,57853198455.52791,57853198455.52791,117508016153.75111,68359090777.95195
IN_A01,2020-10-01,mse,2465223573013.575,2024753887128.2087,1640489822546.8508,308486726022.7701,2024753887128.2095,2024753887128.2095,1609335324532.063,1887608566182.9282
IN_A02,2020-10-01,mse,3060186419317.141,8050026085015.802,4453096653534.526,4407442480364.426,7790392926659.59,7790392926659.59,3101422503377.4053,3383042553230.5674
IN_A03,2020-10-01,mse,62252051252.50421,223976927003.893,155357413358.1125,149822129283.47104,223976927003.893,223976927003.893,178812711303.30353,193717397139.3969
IN_A04,2020-10-01,mse,64770545614.463165,206406445749.226,96177083625.40872,105261986808.55583,78641780241.59702,53824910075.02931,90073560181.64449,81648838019.93051
