unique_id,ds,LightGBM,XGBoost,RandomForest,Ridge
MI_A01,2025-01-01,2537758.6065550135,2.7966728e+06,2048700.171839206,1920097.4519024505
MI_A01,2025-04-01,2450658.1336888545,3.021326e+06,2556427.2712202696,2114041.1501761437
MI_A01,2025-07-01,2641200.5051712384,3.4493252e+06,2696328.6467735604,2220431.31075823
MI_A01,2025-10-01,2702863.928953631,3.7388482e+06,2543548.491254887,2338191.9034827533
MI_A01,2026-01-01,3496368.4745912137,3.7955175e+06,2826722.8145007943,2517804.0518206093
MI_A01,2026-04-01,3381645.670672271,3.8959748e+06,3081668.154588541,2678661.6733803432
MI_A01,2026-07-01,3475651.20406945,3.8561845e+06,3400557.417914687,2829147.043592777
MI_A01,2026-10-01,3475651.20406945,3.8135405e+06,3490594.2933914317,2981702.582249678
MI_A02,2025-01-01,11907014.763633115,1.2392168e+07,11754476.727891847,11961404.148619562
MI_A02,2025-04-01,12109750.151401555,1.2648635e+07,11949812.592905989,12089659.79045223
MI_A02,2025-07-01,12008666.00681011,1.2773847e+07,12159272.810059339,12199820.858741146
MI_A02,2025-10-01,12632651.230079813,1.2422685e+07,12058098.607297376,12355300.661996603
MI_A02,2026-01-01,12528740.023959031,1.2095863e+07,12019480.529190559,12483631.648385745
MI_A02,2026-04-01,12564017.455453262,1.2215985e+07,11986755.713033564,12613268.140455473
MI_A02,2026-07-01,12593687.024573985,1.2240761e+07,12056088.17070516,12744382.547928084
MI_A02,2026-10-01,13106379.866327174,1.2682208e+07,12139749.075547116,12877870.490562748
MI_A03,2025-01-01,2088556.76035446,1.9363212e+06,2013453.9996464462,2044967.852951224
MI_A03,2025-04-01,2120321.5796074127,1.8196056e+06,2073336.0997392845,2218521.041576804
MI_A03,2025-07-01,2028217.7723083587,1.8202016e+06,2098329.0453336523,2349162.817632781
MI_A03,2025-10-01,2028981.2470504863,1.836395e+06,2140709.9763207003,2488853.119127476
MI_A03,2026-01-01,2237877.4214453134,2.0008229e+06,2328931.015778767,2654584.5038623777
MI_A03,2026-04-01,2193046.103040378,1.9561419e+06,2391600.6147030434,2811938.8213244015
MI_A03,2026-07-01,2216253.839315854,1.9789031e+06,2459581.158080408,2964562.9028945887
MI_A03,2026-10-01,2216253.839315854,2.0090312e+06,2486648.139313363,3118297.300389104
MI_A04,2025-01-01,1607395.3631188148,1.5934656e+06,1538855.6655105746,2032731.5385807515
MI_A04,2025-04-01,1490478.9399933687,1.468943e+06,1501120.1119313135,2185765.0352833117
MI_A04,2025-07-01,1426097.721455436,1.4296024e+06,1499289.2861425832,2322279.1776783583
MI_A04,2025-10-01,1404757.8518743173,1.4385744e+06,1455620.8058909497,2476348.4937068434
MI_A04,2026-01-01,1497588.5846791158,1.4678236e+06,1497427.1013993633,2636975.7205432737
MI_A04,2026-04-01,1408736.3849922735,1.4131351e+06,1504106.2556752283,2791932.9256625175
MI_A04,2026-07-01,1370831.3494325592,1.3623556e+06,1489886.3803669703,2945328.4524484496
MI_A04,2026-10-01,1283841.1341039755,1.3576754e+06,1482313.7774749682,3100095.5274219266
MI_A05,2025-01-01,185614.0984927815,155549.42,164299.94603423908,430328.94705235364
MI_A05,2025-04-01,159922.43173519714,171862.06,163904.31673312592,592928.2636185877
MI_A05,2025-07-01,133885.96684967185,156211.53,166385.77292471216,733506.5560058802
MI_A05,2025-10-01,143508.51378920808,156211.53,169043.67249114756,884951.3797699485
MI_A05,2026-01-01,185614.0984927815,167887.36,171819.1310732019,1051159.0795072143
MI_A05,2026-04-01,159922.43173519714,154943.95,166451.92762442215,1210706.7881696334
MI_A05,2026-07-01,133885.96684967185,152913.14,162957.66779329584,1367650.4909072293
MI_A05,2026-10-01,143508.51378920808,149667.31,163165.10568358088,1525672.6899600134
MI_A06,2025-01-01,28351299.310831543,2.9566686e+07,29486207.813104883,28037200.44594451
MI_A06,2025-04-01,28450339.85392714,2.772325e+07,28718747.69834071,27627401.785901092
MI_A06,2025-07-01,27817195.253117647,2.843363e+07,28327628.281282958,27704139.985718492
MI_A06,2025-10-01,29810888.200709533,3.0369862e+07,29577660.321960095,27917550.11354105
MI_A06,2026-01-01,28572084.14549849,3.1167746e+07,30021614.582553014,27999235.734239202
MI_A06,2026-04-01,30904235.523000352,2.9897552e+07,30023103.738218673,28070561.17824913
MI_A06,2026-07-01,28179914.30894488,3.0525132e+07,29997636.501737192,28165752.32615222
MI_A06,2026-10-01,28542329.381340783,2.9924848e+07,30013812.671044294,28270642.089578938
MI_A07,2025-01-01,3518939.542394549,3.4353908e+06,3025474.395881568,2926744.033050887
MI_A07,2025-04-01,3237639.6329020546,3.6092122e+06,3444831.6358626992,3104513.346730786
MI_A07,2025-07-01,3584640.6316286223,3.7229198e+06,3602498.2222173894,3228362.0368189146
MI_A07,2025-10-01,3676819.066255388,3.8312512e+06,3696949.5837207115,3367430.1173723103
MI_A07,2026-01-01,3666286.3999459636,3.9298028e+06,3710961.037144462,3531028.0235747998
MI_A07,2026-04-01,3669480.5483871074,3.9519435e+06,3709257.0805700785,3686550.238797742
MI_A07,2026-07-01,3508609.4964797497,3.8726205e+06,3714922.633117888,3836902.5743380245
MI_A07,2026-10-01,3456808.7993031475,3.8439365e+06,3738643.895547793,3988658.851186297
MI_A09,2025-01-01,674739.0452978745,626189.3,613499.2408596879,822339.9678633066
MI_A09,2025-04-01,842604.7015806506,595364.1,617214.6755480355,994282.3296672688
MI_A09,2025-07-01,736197.4829895832,642444.06,636608.621881556,1131118.55386892
MI_A09,2025-10-01,689445.7580897324,663729.5,643085.674950548,1276212.582144787
MI_A09,2026-01-01,748044.4836830661,696857.2,646962.3739230611,1443317.592694619
MI_A09,2026-04-01,728906.8985464186,674551.7,650335.5552756902,1603007.2811886328
MI_A09,2026-07-01,705667.3636766254,684557.56,648917.5463690062,1758744.0186056634
MI_A09,2026-10-01,705667.3636766254,698463.06,654387.5832318335,1915469.8693959927
MI_A10,2025-01-01,15697000.365832249,1.5381748e+07,14142713.152328782,13562513.782686807
MI_A10,2025-04-01,16345454.119164553,1.6881166e+07,14830402.31800535,13668840.529654648
MI_A10,2025-07-01,16626992.15818394,1.8641852e+07,15034438.673130823,13753711.58334738
MI_A10,2025-10-01,17965262.832686093,1.9456084e+07,15790977.322690917,13869239.73229995
MI_A10,2026-01-01,19910165.020739812,1.848758e+07,15652637.299673686,14017630.825835686
MI_A10,2026-04-01,17455920.007417955,1.7846114e+07,16713367.690436149,14146188.944785312
MI_A10,2026-07-01,16838843.67733607,1.8025876e+07,17274636.78711765,14270599.695085857
MI_A10,2026-10-01,17484444.25670754,1.8477162e+07,17282022.481412858,14398300.252586208
MI_A11,2025-01-01,932562.1900603984,987237.7,986088.6296677369,1209164.407288145
MI_A11,2025-04-01,913424.604923751,967416.25,996941.8362864606,1366259.34595724
MI_A11,2025-07-01,890185.0700539578,952404.4,1000996.0039330161,1504800.486208315
MI_A11,2025-10-01,890185.0700539578,951278.25,1012693.982390912,1658089.5145130707
MI_A11,2026-01-01,932562.1900603984,986111.6,1027997.869584253,1821468.0147425341
MI_A11,2026-04-01,913424.604923751,966290.1,1060653.4460438525,1978687.9588591275
MI_A11,2026-07-01,890185.0700539578,951278.25,1042359.4176891142,2133914.281383842
MI_A11,2026-10-01,890185.0700539578,951278.25,1050938.8105775795,2290394.326671489
MI_A12,2025-01-01,11860818.332239196,8.559498e+06,9336222.407101614,7277116.684449602
MI_A12,2025-04-01,11855605.419131638,8.903066e+06,9546730.866940903,6983700.744044218
MI_A12,2025-07-01,11884914.557924112,9.693819e+06,10294706.81464438,7424406.310625804
MI_A12,2025-10-01,12367271.45752785,9.455313e+06,10412305.550536212,7578214.982280926
MI_A12,2026-01-01,12426606.626602232,9.839367e+06,10592692.13437436,7677203.885476539
MI_A12,2026-04-01,12182170.085845957,9.797447e+06,10839467.077465096,7797727.511604842
MI_A12,2026-07-01,12224528.285464497,9.89589e+06,10875490.062129928,7961284.861876589
MI_A12,2026-10-01,12765744.971997585,1.0526712e+07,11059750.967318216,8107241.064678053
MI_A16,2025-01-01,362788.5959657221,275073.7,265656.0861396058,565665.7683529009
MI_A16,2025-04-01,452281.04562051984,295548.78,299075.85354479135,736568.1559653915
MI_A16,2025-07-01,490885.55319657346,315203.03,305681.6726236853,875697.8434097611
MI_A16,2025-10-01,721743.8845521404,264020.28,306681.56702741416,1022209.8825632369
MI_A16,2026-01-01,979892.9796556093,271753.0,305963.2134006107,1189295.9151095573
MI_A16,2026-04-01,793000.3549354599,294422.66,314992.5636850301,1349408.7459733903
MI_A16,2026-07-01,774504.9515039793,314076.9,313377.97722884465,1505876.7505625458
MI_A16,2026-10-01,722456.110415576,264020.28,311957.6184323186,1663252.3282434298
MI_B01,2025-01-01,4599180.320739242,4.6229025e+06,4689994.105388639,5076915.671213342
MI_B01,2025-04-01,4953325.810087759,4.8731615e+06,4817358.861527015,5160902.682552203
MI_B01,2025-07-01,4451285.29983366,4.4840035e+06,4645308.8569289595,5321252.370587788
MI_B01,2025-10-01,5085981.092641075,4.6816995e+06,4614087.237156923,5508474.910225366
MI_B01,2026-01-01,4413843.914809033,4.6937275e+06,4533864.65133055,5643742.872543363
MI_B01,2026-04-01,4528881.79439973,4.651322e+06,4477325.888421752,5784671.192515524
MI_B01,2026-07-01,4394365.469622735,4.642307e+06,4469287.251390742,5934166.49191535
MI_B01,2026-10-01,4702117.8623513365,4.6555315e+06,4509726.467312473,6084817.302723762
MI_B02,2025-01-01,1075739.2365875698,1.0481233e+06,1107074.765127456,1270079.470006777
MI_B02,2025-04-01,1101806.6767803384,1.0079598e+06,1083313.2741229301,1431529.0024355513
MI_B02,2025-07-01,1067016.6475944875,979813.25,1119392.9960685072,1565917.2864131802
MI_B02,2025-10-01,1067016.6475944875,979813.25,1126005.4317482158,1715617.5918065081
MI_B02,2026-01-01,1150277.0749697394,1.0369574e+06,1225228.532423406,1880871.2023445568
MI_B02,2026-04-01,1104921.6831542018,1.0068337e+06,1240868.9339133482,2038522.6677514962
MI_B02,2026-07-01,1159408.2203063308,978687.1,1261888.9132747953,2193230.5721681123
MI_B02,2026-10-01,1067016.6475944875,978687.1,1271948.6152860045,2349332.0158961886
MI_B03,2025-01-01,1114549.4960038457,1.112944e+06,1178116.2137995847,1074458.064914577
MI_B03,2025-04-01,1386596.69596546,1.1692294e+06,1143928.9095317144,1240774.7949403182
MI_B03,2025-07-01,1243944.1566247668,1.0374387e+06,1202342.6370662656,1397876.4609609847
MI_B03,2025-10-01,1232099.5809617226,1.0823405e+06,1166809.400667181,1538300.1351549232
MI_B03,2026-01-01,1280886.8232311462,1.1266644e+06,1263947.7624911726,1701408.510805782
MI_B03,2026-04-01,1251061.3366306906,1.0910035e+06,1299576.752466581,1860539.4423349872
MI_B03,2026-07-01,1213156.3010709763,1.0880199e+06,1289440.074754043,2017076.8898975188
