unique_id,ds,cutoff,y,LightGBM,XGBoost,RandomForest,Ridge,horizon
IN_A06,2021-04-01,2019-10-01,21162157.24,17320055.274347737,1.6159546e+07,14028678.938532328,-96400509.6397179,6
IN_A06,2021-07-01,2019-10-01,22171490.92,15875760.278213775,1.6159546e+07,14028678.93853233,-129707292.10201684,7
IN_A06,2021-10-01,2019-10-01,25268774.81,17450700.797876015,1.6159546e+07,14028678.938532328,-166966997.4232631,8
IN_A07,2020-01-01,2019-10-01,1889761.933,1126889.9173173744,1.3330812e+06,1360255.461124981,-3023352.5733336806,1
IN_A07,2020-04-01,2019-10-01,1254643.165,1140119.890390125,1.404468e+06,1372533.1862430326,-16135938.242969394,2
IN_A07,2020-07-01,2019-10-01,2118770.377,1152204.136281369,1.598816e+06,1299866.7805418957,-34910100.869293034,3
IN_A07,2020-10-01,2019-10-01,1633800.715,1210253.0447266256,1.3876479e+06,1417112.4062536764,-56464738.173847735,4
IN_A07,2021-01-01,2019-10-01,1764006.225,1193082.2954859466,1.1864552e+06,1438549.3690995453,-83706691.52677682,5
IN_A07,2021-04-01,2019-10-01,2094849.966,1212948.2095987597,1.1069481e+06,1443901.6797731605,-114065530.0549407,6
IN_A07,2021-07-01,2019-10-01,1744109.418,1172981.631007761,1.1786756e+06,1416480.5544681659,-147312013.56800243,7
IN_A07,2021-10-01,2019-10-01,2127299.972,1182944.0803217925,1.0954755e+06,1455574.538721092,-183478451.4002007,8
IN_A09,2020-01-01,2019-10-01,582254.0,516055.790458179,500635.56,607483.2560757856,-3465208.6975671947,1
IN_A09,2020-04-01,2019-10-01,575407.0,578886.9563727389,499163.75,591625.6403955268,-16427974.62398076,2
IN_A09,2020-07-01,2019-10-01,617967.0,482283.01929825154,485602.56,593346.3008053515,-35156719.95707038,3
IN_A09,2020-10-01,2019-10-01,618297.0,505668.5047249904,498073.44,593346.3008053515,-56752852.49274069,4
IN_A09,2021-01-01,2019-10-01,693308.0,459740.42686987383,477621.3,591710.6645949514,-84091820.71973503,5
IN_A09,2021-04-01,2019-10-01,653772.0,470265.9595960107,407554.38,591710.6645949516,-114466862.13629651,6
IN_A09,2021-07-01,2019-10-01,720437.0,392775.0573517622,500456.5,593346.3008053515,-147764067.4888924,7
IN_A09,2021-10-01,2019-10-01,654443.0,489178.5853394827,457064.88,593346.3008053517,-183942390.03327838,8
IN_A10,2020-01-01,2019-10-01,7489593.585,6669003.267349187,7.660316e+06,8535162.522724811,2963299.3958672583,1
IN_A10,2020-04-01,2019-10-01,7981273.425,6668779.510196358,9.330557e+06,9082930.079110987,-10018723.128921628,2
IN_A10,2020-07-01,2019-10-01,8539392.215,6562678.333157769,9.872632e+06,12079776.85004536,-28760627.199467868,3
IN_A10,2020-10-01,2019-10-01,8776438.15,6746794.351391295,9.872632e+06,13441853.250774909,-50375265.982912004,4
IN_A10,2021-01-01,2019-10-01,9329989.225,6719075.843038566,9.821727e+06,13732396.995343277,-77760955.72578645,5
IN_A10,2021-04-01,2019-10-01,9866034.65,6639292.97173252,9.330557e+06,13836682.161115773,-108223321.2563808,6
IN_A10,2021-07-01,2019-10-01,9908161.175,6717307.812927457,9.330557e+06,13925734.266333306,-141598033.62857172,7
IN_A10,2021-10-01,2019-10-01,10002973.98,6772485.41164165,9.330557e+06,13925734.266333304,-177817180.61020693,8
IN_A11,2020-01-01,2019-10-01,167571.716,208004.5560857462,146458.4,196905.66015801023,-3895398.5678559244,1
IN_A11,2020-04-01,2019-10-01,184789.185,200574.21480331797,149336.97,194530.63234738767,-16851524.68524325,2
IN_A11,2020-07-01,2019-10-01,200815.993,200574.21480331797,119430.42,207230.0191002877,-35559352.44541499,3
IN_A11,2020-10-01,2019-10-01,211464.572,197132.14766063876,215429.75,194530.6323473876,-57150146.31339204,4
IN_A11,2021-01-01,2019-10-01,260456.358,209787.81982413627,169831.73,216753.08773350666,-84471897.72788435,5
IN_A11,2021-04-01,2019-10-01,266952.63800000004,202357.47854170803,251472.05,194530.63234738764,-114834900.21850684,6
IN_A11,2021-07-01,2019-10-01,232687.43,202357.47854170803,217835.38,216753.08773350663,-148129593.34080598,7
IN_A11,2021-10-01,2019-10-01,234594.858,198915.41139902882,252196.34,194530.63234738767,-184296097.71032754,8
IN_A12,2020-01-01,2019-10-01,6308923.667,12721613.600769633,1.3461861e+07,13539618.100199625,9317240.024603039,1
IN_A12,2020-04-01,2019-10-01,4627647.016,15047488.82228891,1.731525e+07,13925734.266333304,-2949725.619217336,2
IN_A12,2020-07-01,2019-10-01,7439693.204,16568260.986158004,1.6689671e+07,13539618.10019963,-21475886.13453275,3
IN_A12,2020-10-01,2019-10-01,4118630.1,15318343.010916084,1.5090052e+07,13539618.100199629,-42376098.21596089,4
IN_A12,2021-01-01,2019-10-01,3372158.193,16419763.793300232,1.575006e+07,14028678.938532328,-71165242.67611042,5
IN_A12,2021-04-01,2019-10-01,2886110.767,17912885.04915388,1.5986292e+07,14028678.938532328,-102585312.71685305,6
IN_A12,2021-07-01,2019-10-01,6124616.535,16634236.06653089,1.6925102e+07,14028678.93853233,-136007326.18843088,7
IN_A12,2021-10-01,2019-10-01,4469482.099,16582676.004225444,1.6696846e+07,14028678.938532328,-171997093.35594562,8
IN_A16,2020-01-01,2019-10-01,381982.88,381707.30844770046,359717.44,452217.5608376055,-3759975.4044172764,1
IN_A16,2020-04-01,2019-10-01,339677.16000000003,374276.9671652722,382570.12,456293.27668654575,-16709015.22165212,2
IN_A16,2020-07-01,2019-10-01,328843.308,511555.0840853563,371515.38,496919.49480692635,-35417908.62415382,3
IN_A16,2020-10-01,2019-10-01,308466.308,446048.71359254414,360672.0,515680.8787425115,-57011617.6410836,4
IN_A16,2021-01-01,2019-10-01,359232.737,593274.4253102702,364457.84,534619.1912596739,-84338079.75447887,5
IN_A16,2021-04-01,2019-10-01,335695.163,577387.1317225829,385337.34,540132.6640037376,-114700733.74508289,6
IN_A16,2021-07-01,2019-10-01,329685.314,477451.95927597355,380414.22,543838.9643274656,-147998299.42114428,7
IN_A16,2021-10-01,2019-10-01,291160.31700000004,555423.5898948386,369570.84,543627.1483596549,-184164800.84215572,8
IN_B01,2020-01-01,2019-10-01,2003936.54,2503679.887075529,2.5331632e+06,2425673.383340422,-1650261.1695103943,1
IN_B01,2020-04-01,2019-10-01,1961422.378,2349184.2792421873,2.4635372e+06,2425673.3833404225,-14599201.65905115,2
IN_B01,2020-07-01,2019-10-01,2268724.099,2287031.5557393287,2.5520022e+06,2425673.383340423,-33282232.69079739,3
IN_B01,2020-10-01,2019-10-01,2444145.794,2340018.3355268403,2.4601242e+06,2425673.383340423,-54960857.4746812,4
IN_B01,2021-01-01,2019-10-01,2795384.635,2505506.245354293,2.4606042e+06,2425673.383340423,-82316044.93703213,5
IN_B01,2021-04-01,2019-10-01,3094312.456,2478843.5339413704,2.4290622e+06,2451372.084264192,-112711204.85805315,6
IN_B01,2021-07-01,2019-10-01,2895545.639,2342222.7770265825,2.4467308e+06,2451372.0842641927,-146066570.01519427,7
IN_B01,2021-10-01,2019-10-01,3056913.404,2299332.9865229176,2.4050952e+06,2451372.0842641923,-182274833.95896748,8
IN_B02,2020-01-01,2019-10-01,3460287.94,2394556.108802311,2.2452148e+06,2500836.234659537,-1239434.2564266622,1
IN_B02,2020-04-01,2019-10-01,5062991.562,3061636.0532266647,3.341148e+06,3603363.0917144543,-14461188.373012304,2
IN_B02,2020-07-01,2019-10-01,4266917.739,3251042.305299599,2.729007e+06,3713227.946411313,-33214155.16227466,3
IN_B02,2020-10-01,2019-10-01,3855567.88,2926685.2198934127,3.033176e+06,3922595.783523956,-54972497.67630121,4
IN_B02,2021-01-01,2019-10-01,3430452.94,2845765.4549806872,2.8280338e+06,4218768.441328965,-82390901.00623915,5
IN_B02,2021-04-01,2019-10-01,2449628.931,2657711.815520664,2.3885088e+06,3183722.86533778,-112568358.31691787,6
IN_B02,2021-07-01,2019-10-01,3988548.5,2317550.1671708813,2.3245695e+06,3486751.377307268,-145920207.3734677,7
IN_B02,2021-10-01,2019-10-01,3343202.994,2702028.1488250582,2.3597258e+06,4177969.453047471,-182236387.33400849,8
IN_B03,2020-01-01,2019-10-01,311871.244,623222.1903800195,670030.5,700172.2350874905,-3328729.1390675902,1
IN_B03,2020-04-01,2019-10-01,881554.379,614168.8977692594,493486.62,699027.0557633443,-16374970.012385666,2
IN_B03,2020-07-01,2019-10-01,605071.751,531330.6209757172,492767.94,703202.1715051901,-35073145.2396197,3
IN_B03,2020-10-01,2019-10-01,812612.3470000001,609579.5105771851,538873.06,754258.3014565835,-56597191.581091315,4
IN_B03,2021-01-01,2019-10-01,461157.891,583408.4590511577,636581.1,770397.8523159699,-83977107.70187402,5
IN_B03,2021-04-01,2019-10-01,697492.407,578334.8215349182,599039.3,770286.1917387954,-114369838.58961037,6
IN_B03,2021-07-01,2019-10-01,404073.067,482283.01929825154,559702.06,864751.199241956,-147628806.56288376,7
IN_B03,2021-10-01,2019-10-01,505877.968,514936.14772038447,537996.2,890269.5337951656,-183813237.5265514,8
IN_B05,2020-01-01,2019-10-01,10928889.81,5011039.136228882,5.0943485e+06,7201471.918405327,1502317.0248009264,1
IN_B05,2020-04-01,2019-10-01,9619792.213,6092150.887565321,4.9459e+06,8993734.603146037,-11747617.646652281,2
IN_B05,2020-07-01,2019-10-01,10887763.68,6083688.580121196,5.005401e+06,12078227.66966634,-31042523.162642807,3
IN_B05,2020-10-01,2019-10-01,11698830.77,6735932.687299464,5.0625145e+06,13441635.855469432,-53389012.86248371,4
IN_B05,2021-01-01,2019-10-01,12180883.07,6475546.812774347,5.259749e+06,13302167.853362665,-78845681.69948879,5
IN_B05,2021-04-01,2019-10-01,15163541.23,7057945.110343943,6.2622785e+06,13495919.677665778,-108392057.24474311,6
IN_B05,2021-07-01,2019-10-01,15007811.22,7281064.644034954,6.784364e+06,13675432.791975211,-141891440.67850164,7
IN_B05,2021-10-01,2019-10-01,16321157.28,10816672.000144208,6.682877e+06,13925734.266333304,-177816370.12294903,8
IN_B06,2020-01-01,2019-10-01,47084.15,55670.93792556438,26499.889,44847.488841343,-4075018.7389197946,1
IN_B06,2020-04-01,2019-10-01,43244.7,118894.82468283369,21435.17,41811.085189034085,-17017327.826787204,2
IN_B06,2020-07-01,2019-10-01,49528.9,281501.7750843352,19236.06,56026.68694481164,-35728808.38897166,3
IN_B06,2020-10-01,2019-10-01,55516.8,278697.46927646,15033.177,50651.3420907183,-57320729.26548532,4
IN_B06,2021-01-01,2019-10-01,90692.896,323259.18138043507,-22933.557,69039.8672757808,-84643236.38292968,5
IN_B06,2021-04-01,2019-10-01,84201.09700000001,283965.8712150921,-15283.256,80454.79298929608,-115006425.84043992,6
IN_B06,2021-07-01,2019-10-01,116875.416,232483.6086374679,-19646.365,90136.58961155645,-148304094.1729813,7
IN_B06,2021-10-01,2019-10-01,81357.121,465033.54868598096,44765.188,105335.70711209573,-184468494.3558747,8
IN_C01,2020-01-01,2019-10-01,1074526.415,2254593.2309908243,2.229077e+06,1794379.0923442007,-1597898.2704389095,1
IN_C01,2020-04-01,2019-10-01,1267268.602,1615413.2283964395,1.7133561e+06,1754238.1911481423,-14746410.245215535,2
IN_C01,2020-07-01,2019-10-01,1040574.844,1573012.5750714717,1.5650836e+06,1804609.009920154,-33328232.29602608,3
IN_C01,2020-10-01,2019-10-01,1981647.105,1533529.0194297915,1.4125404e+06,1772775.033186146,-54750885.10039908,4
IN_C01,2021-01-01,2019-10-01,886198.306,1962708.605463997,1.7599682e+06,1870929.5989771143,-82250441.37367505,5
IN_C01,2021-04-01,2019-10-01,1167762.315,1864917.010404787,1.9603184e+06,1870929.5989771155,-112750683.25518003,6
IN_C01,2021-07-01,2019-10-01,994843.993,1833500.0468272339,2.090948e+06,1885825.9645679074,-145972579.33463845,7
IN_C01,2021-10-01,2019-10-01,956345.32,1819941.3489105625,2.047319e+06,1947247.5546091483,-182245111.04445425,8
IN_C02,2020-01-01,2019-10-01,2861221.323,2284827.774242851,2.2363172e+06,2481556.2191200694,-1522536.2068033516,1
IN_C02,2020-04-01,2019-10-01,3010912.732,2213925.1466322425,2.6195495e+06,2425673.3833404225,-14493234.52331239,2
IN_C02,2020-07-01,2019-10-01,2608418.585,2178042.302092368,2.503322e+06,2425673.383340423,-33144514.84474504,3
IN_C02,2020-10-01,2019-10-01,2811584.65,2274968.8531076857,2.6123805e+06,2425673.383340423,-54705448.80704579,4
IN_C02,2021-01-01,2019-10-01,2310033.842,2836934.6849843943,2.9107775e+06,3420708.1645795475,-82215327.56125623,5
IN_C02,2021-04-01,2019-10-01,2659312.5,2732812.2971205083,2.4833075e+06,2529782.3452339815,-112578478.48394904,6
IN_C02,2021-07-01,2019-10-01,2639664.77,2430079.857455042,2.5593438e+06,2526534.9355833074,-145859941.22221246,7
IN_C02,2021-10-01,2019-10-01,2931023.15,2533048.8981959303,2.5225242e+06,2507254.9200438396,-182103605.42403606,8
IN_C03,2020-01-01,2019-10-01,4013419.177,3612591.698622308,3.6763625e+06,4627777.955636643,-441036.52495256066,1
IN_C03,2020-04-01,2019-10-01,4446597.607,3967099.3763783304,3.8581105e+06,4672608.257516529,-13351173.477006972,2
IN_C03,2020-07-01,2019-10-01,4462738.45,3988888.6499182987,4.1971115e+06,4762044.27377469,-32158239.828992516,3
IN_C03,2020-10-01,2019-10-01,4519731.2,4021337.8830990545,4.1973045e+06,4761106.641550445,-53805447.778529495,4
IN_C03,2021-01-01,2019-10-01,4622751.933,4222030.746894817,3.6626368e+06,4695851.419146524,-81092240.17541105,5
IN_C03,2021-04-01,2019-10-01,5258013.86,4199826.610232073,3.8566608e+06,4761106.641550444,-111492439.11416239,6
IN_C03,2021-07-01,2019-10-01,5220162.19,4147195.927898733,4.0610405e+06,4785287.435404682,-144892334.1245484,7
IN_C03,2021-10-01,2019-10-01,5447037.38,4143753.8607560536,4.246123e+06,4785287.435404684,-181080695.6621469,8
IN_C04,2020-01-01,2019-10-01,25149.0,47971.99941008806,34533.656,29831.736681389335,-4064265.789392948,1
IN_C04,2020-04-01,2019-10-01,26756.375,75746.35122958335,50255.5,37325.563899924186,-17015185.837023914,2
IN_C04,2020-07-01,2019-10-01,27671.0,103578.81020636472,47823.266,38793.887181512175,-35723722.13263112,3
IN_C04,2020-10-01,2019-10-01,23469.0,276469.2791613812,117085.39,45925.47514966365,-57315962.74058601,4
IN_C04,2021-01-01,2019-10-01,23558.0,292763.4751637921,269545.75,48428.280963687386,-84635531.9278107,5
IN_C04,2021-04-01,2019-10-01,24993.0,352695.5815035246,276968.44,60021.02482297165,-114998978.26617265,6
IN_C04,2021-07-01,2019-10-01,25695.0,283965.8712150921,336939.12,74934.9079455972,-148296225.59913674,7
IN_C04,2021-10-01,2019-10-01,23220.0,401433.392539457,274584.84,82187.03722871633,-184463554.70463482,8
IN_C05,2020-01-01,2019-10-01,382796.672,497077.45716989075,441369.44,520429.5021951829,-3643446.260168344,1
IN_C05,2020-04-01,2019-10-01,252671.141,489647.1158874625,460596.88,538887.3775109393,-16607184.511281759,2
IN_C05,2020-07-01,2019-10-01,125668.136,470483.0050914765,483878.44,547495.8501038073,-35316239.60490283,3
IN_C05,2020-10-01,2019-10-01,226079.779,486136.4198690709,507744.12,544326.0758725776,-56865124.626484334,4
IN_C05,2021-01-01,2019-10-01,817659.113,406759.98472089006,537965.3,566812.4171976416,-84185458.24083799,5
IN_C05,2021-04-01,2019-10-01,817329.22,502858.82490438566,532961.06,576412.0644127722,-114557563.09387168,6
IN_C05,2021-07-01,2019-10-01,541897.586,537417.5643012003,501043.5,585062.3466941029,-147851775.66038767,7
IN_C05,2021-10-01,2019-10-01,507867.741,449026.08108030196,433895.16,591012.4390863593,-184010103.48422197,8
IN_C07,2020-01-01,2019-10-01,5661990.476,5085174.62474662,5.267894e+06,4945605.9379021395,1145784.191218257,1
IN_C07,2020-04-01,2019-10-01,5930711.286,5005391.753440573,5.3187995e+06,5036066.946994042,-11875572.401517063,2
IN_C07,2020-07-01,2019-10-01,6332023.953,5008718.932404284,5.3029275e+06,5036066.946994042,-30597229.73640144,3
IN_C07,2020-10-01,2019-10-01,6503460.967,5005276.865261605,5.3029275e+06,5036066.946994043,-52214710.86766827,4
IN_C07,2021-01-01,2019-10-01,6876529.876,5242367.20406916,5.252022e+06,4950549.238610116,-79590593.43597066,5
IN_C07,2021-04-01,2019-10-01,7203182.73,5164461.917581294,5.2178e+06,4950549.238610116,-110018508.17172402,6
IN_C07,2021-07-01,2019-10-01,7192012.389,5055873.3739509005,5.4208915e+06,4950549.238610116,-143368222.5970579,7
IN_C07,2021-10-01,2019-10-01,7277988.803,5052431.306808221,5.439601e+06,4950549.238610117,-179584279.4300669,8
IN_C08,2020-01-01,2019-10-01,2395679.628,2455485.448190425,2.6176858e+06,2425673.383340422,-1885119.4842957258,1
IN_C08,2020-04-01,2019-10-01,2526223.81,2615900.6766353105,2.763398e+06,2425673.3833404225,-14877035.603829741,2
IN_C08,2020-07-01,2019-10-01,2729095.65,2552605.2020585565,2.7348552e+06,2425673.383340423,-33593755.55066794,3
IN_C08,2020-10-01,2019-10-01,2845184.0,2527589.0770736844,2.8130958e+06,2425673.383340423,-55199386.40958971,4
IN_C08,2021-01-01,2019-10-01,2994800.66,2386883.6779414527,2.5007435e+06,2425673.383340423,-82543024.43502861,5
IN_C08,2021-04-01,2019-10-01,3095686.47,2346287.287151777,2.5913575e+06,2425673.3833404225,-112933499.17762184,6
IN_C08,2021-07-01,2019-10-01,3129238.7800000003,2360890.2074986654,2.609026e+06,2425673.383340423,-146247995.51837185,7
IN_C08,2021-10-01,2019-10-01,3202404.957,2403259.427629601,2.5829352e+06,2425673.3833404225,-182442395.83111003,8
IN_C09,2020-01-01,2019-10-01,4609762.978,4796359.848330172,5.064568e+06,4860088.229518213,384201.49760603905,1
IN_C09,2020-04-01,2019-10-01,4626648.159,4869384.53031679,5.3842235e+06,4860088.229518212,-12715483.668997765,2
IN_C09,2020-07-01,2019-10-01,5330045.372,4582668.097282921,5.0097685e+06,4860088.229518212,-31374775.794360995,3
IN_C09,2020-10-01,2019-10-01,5545206.163,4602865.247977234,4.748267e+06,4860088.229518214,-52941920.84140098,4
IN_C09,2021-01-01,2019-10-01,5980165.096,4749862.883003294,4.5848455e+06,4860088.229518214,-80333058.14721608,5
IN_C09,2021-04-01,2019-10-01,5957253.67,4733944.31450252,5.2682445e+06,4860088.229518213,-110749160.71007288,6
IN_C09,2021-07-01,2019-10-01,6040357.97,4504860.15020289,4.5733405e+06,4860088.229518212,-144019888.20548007,7
IN_C09,2021-10-01,2019-10-01,5912542.58,4773559.077401517,5.3711095e+06,4860088.229518214,-180226374.8709897,8
IN_C10,2020-01-01,2019-10-01,5331201.1,4890902.210634935,4.7861675e+06,4945605.9379021395,1040857.6022098958,1
IN_C10,2020-04-01,2019-10-01,5578119.69,4974261.817995382,5.4285095e+06,4945605.9379021395,-11960080.734134287,2
IN_C10,2020-07-01,2019-10-01,6008141.242,4832018.170251369,5.296276e+06,4945605.93790214,-30686424.758004308,3
IN_C10,2020-10-01,2019-10-01,6206549.6,4979585.80501125,5.1709735e+06,4860088.229518214,-52307982.37317106,4
IN_C10,2021-01-01,2019-10-01,6715169.77,5093223.051261942,5.183338e+06,4860088.229518214,-79667880.2865214,5
IN_C10,2021-04-01,2019-10-01,7054394.9,5061349.614737625,5.380702e+06,4950549.238610116,-110103774.65535691,6
IN_C10,2021-07-01,2019-10-01,7076079.2,5008718.932404284,5.3994115e+06,4950549.238610116,-143472074.31401762,7
IN_C10,2021-10-01,2019-10-01,7330947.25,5002163.733884179,5.417915e+06,4950549.238610117,-179704796.9592606,8
IN_D01,2020-01-01,2019-10-01,280104.047,1068574.7276981093,1.0344413e+06,1077122.8574718977,-3073363.3942268193,1
IN_D01,2020-04-01,2019-10-01,268605.68700000003,1170638.3000786703,1.1445828e+06,1129795.457889276,-16015691.534490258,2
IN_D01,2020-07-01,2019-10-01,282561.022,1198607.3730050733,1.1445568e+06,1085044.2531973398,-34688045.497977555,3
IN_D01,2020-10-01,2019-10-01,329605.19,1205377.8054950014,1.1200215e+06,1085044.2531973398,-56295157.75411576,4
IN_D01,2021-01-01,2019-10-01,632073.934,1252503.1578902241,1.1885856e+06,1085044.2531973398,-83609101.97705653,5
IN_D01,2021-04-01,2019-10-01,777472.906,1212948.2095987597,1.065246e+06,1090396.5638709553,-113980222.29029498,6
IN_D01,2021-07-01,2019-10-01,973930.676,1186386.1474644719,1.1571728e+06,1129795.457889276,-147324519.18161812,7
IN_D01,2021-10-01,2019-10-01,781835.712,1214515.214403654,1.1121985e+06,1101058.7463261136,-183494543.67633036,8
IN_D02,2020-01-01,2019-10-01,374300.66,530635.7785143913,417533.47,475340.7917458324,-3673984.375246078,1
IN_D02,2020-04-01,2019-10-01,277420.506,388531.81644577073,415473.4,470354.63694538584,-16608936.877882838,2
IN_D02,2020-07-01,2019-10-01,748320.789,642240.1988686007,569262.75,508202.0978848505,-35334278.63431606,3
IN_D02,2020-10-01,2019-10-01,454556.783,614935.2933686444,617123.0,527103.321723377,-56909252.87008554,4
IN_D02,2021-01-01,2019-10-01,496725.771,522119.99068789784,581427.1,540201.6552146946,-84261143.13923377,5
IN_D02,2021-04-01,2019-10-01,623682.88,568337.9315312576,601871.25,545860.2138934074,-114661341.82802036,6
IN_D02,2021-07-01,2019-10-01,744873.131,517322.22934629425,443401.7,549529.7219212088,-147944702.30343524,7
IN_D02,2021-10-01,2019-10-01,351845.902,511328.0551080923,466390.38,566907.9851722368,-184094023.92849496,8
IN_D04,2020-01-01,2019-10-01,296307.714,606654.2863809214,615287.6,627916.4558966031,-3514309.7727749944,1
IN_D04,2020-04-01,2019-10-01,754190.329,515578.12573297246,543322.1,603116.9280299033,-16433497.200009197,2
IN_D04,2020-07-01,2019-10-01,526371.113,457394.036451252,478001.16,597335.295882534,-35139928.23444757,3
IN_D04,2020-10-01,2019-10-01,519285.47,457383.2712982995,462726.25,593261.2766059268,-56721357.579583555,4
IN_D04,2021-01-01,2019-10-01,327608.965,448076.3214466287,526573.6,591710.6645949514,-84061863.96118224,5
IN_D04,2021-04-01,2019-10-01,287599.137,484738.30581221654,512683.25,591710.6645949516,-114443036.95720488,6
