index,unique_id,ds,Naive,SeasonalNaive,HistoricAverage,WindowAverage,SARIMAX
948,MI_P03,2025-01-01,2400.0,1931.0,4422.0,2215.75,1487.7888493032924
949,MI_P03,2025-04-01,2400.0,2083.0,4422.0,2215.75,1889.5115229147023
950,MI_P03,2025-07-01,2400.0,2449.0,4422.0,2215.75,1777.3440486996496
951,MI_P03,2025-10-01,2400.0,2400.0,4422.0,2215.75,1728.0195278958363
952,MI_R01,2025-01-01,42829.0,71264.0,93245.0,75661.25,68183.4440745594
953,MI_R01,2025-04-01,42829.0,75423.0,93245.0,75661.25,77895.10038368538
954,MI_R01,2025-07-01,42829.0,113129.0,93245.0,75661.25,83329.71180699716
955,MI_R01,2025-10-01,42829.0,42829.0,93245.0,75661.25,86370.90276168911
956,MI_R02,2025-01-01,39912.0,67319.0,44087.8125,56467.75,31909.79062353875
957,MI_R02,2025-04-01,39912.0,57858.0,44087.8125,56467.75,41224.28829197928
958,MI_R02,2025-07-01,39912.0,60782.0,44087.8125,56467.75,35808.11713897369
959,MI_R02,2025-10-01,39912.0,39912.0,44087.8125,56467.75,51133.23361335108
960,MI_R03,2025-01-01,355453.0,361542.0,398135.125,351639.75,415433.9141350626
961,MI_R03,2025-04-01,355453.0,355547.0,398135.125,351639.75,415217.5849821919
962,MI_R03,2025-07-01,355453.0,334017.0,398135.125,351639.75,427301.7536802495
963,MI_R03,2025-10-01,355453.0,355453.0,398135.125,351639.75,409764.6010284346
964,MI_R05,2025-01-01,53007.0,47570.0,60854.78125,43201.75,56458.23763351291
965,MI_R05,2025-04-01,53007.0,37377.0,60854.78125,43201.75,54541.37647694428
966,MI_R05,2025-07-01,53007.0,34853.0,60854.78125,43201.75,54741.43201221407
967,MI_R05,2025-10-01,53007.0,53007.0,60854.78125,43201.75,62287.15464264254
968,MI_R06,2025-01-01,174181.0,189407.0,212689.8125,180823.5,208347.48113389805
969,MI_R06,2025-04-01,174181.0,178125.0,212689.8125,180823.5,211898.6626805124
970,MI_R06,2025-07-01,174181.0,181581.0,212689.8125,180823.5,210946.41667374384
971,MI_R06,2025-10-01,174181.0,174181.0,212689.8125,180823.5,214753.918889479
972,MI_R07,2025-01-01,591.0,737.0,505.21875,688.75,587.2919117820187
973,MI_R07,2025-04-01,591.0,733.0,505.21875,688.75,587.2919117820187
974,MI_R07,2025-07-01,591.0,694.0,505.21875,688.75,587.2919117820187
975,MI_R07,2025-10-01,591.0,591.0,505.21875,688.75,587.2919117820187
976,MI_S01,2025-01-01,269586.0,262620.0,237797.90625,260412.75,250096.31045102948
977,MI_S01,2025-04-01,269586.0,261507.0,237797.90625,260412.75,241913.29939412436
978,MI_S01,2025-07-01,269586.0,247938.0,237797.90625,260412.75,239275.11376902266
979,MI_S01,2025-10-01,269586.0,269586.0,237797.90625,260412.75,238424.56824927535
980,MI_S02,2025-01-01,27568.0,37427.0,25584.0625,29647.25,18939.502007701747
981,MI_S02,2025-04-01,27568.0,32035.0,25584.0625,29647.25,24517.008171448382
982,MI_S02,2025-07-01,27568.0,21559.0,25584.0625,29647.25,27453.060215159487
983,MI_S02,2025-10-01,27568.0,27568.0,25584.0625,29647.25,20826.121659845587
984,MI_S03,2025-01-01,21236.0,8668.0,15931.6875,13660.75,18778.70659459383
985,MI_S03,2025-04-01,21236.0,19766.0,15931.6875,13660.75,14246.120508364042
986,MI_S03,2025-07-01,21236.0,4973.0,15931.6875,13660.75,19481.90689963342
987,MI_S03,2025-10-01,21236.0,21236.0,15931.6875,13660.75,13493.049272504944
988,MI_V03,2025-01-01,11046.0,50581.0,20635.53125,20341.25,20635.53125713808
989,MI_V03,2025-04-01,11046.0,8301.0,20635.53125,20341.25,20635.53125713808
990,MI_V03,2025-07-01,11046.0,11437.0,20635.53125,20341.25,20635.53125713808
991,MI_V03,2025-10-01,11046.0,11046.0,20635.53125,20341.25,20635.53125713808
