index,unique_id,ds,Naive,SeasonalNaive,HistoricAverage,WindowAverage,SARIMAX
67,IL_B06,2025-10-01,46308.857,46308.857,32351.4761875,52100.60949999999,27635.646496810084
68,IL_C01,2025-01-01,2657680.816,4804651.211,2640213.565625,3871821.302,1775762.8696959508
69,IL_C01,2025-04-01,2657680.816,4079002.006,2640213.565625,3871821.302,2114131.074538639
70,IL_C01,2025-07-01,2657680.816,3945951.175,2640213.565625,3871821.302,2012524.537473758
71,IL_C01,2025-10-01,2657680.816,2657680.816,2640213.565625,3871821.302,2521053.8106690454
72,IL_C02,2025-01-01,2313169.55,3800317.967,3605214.6203125,3420596.433,2637032.123524697
73,IL_C02,2025-04-01,2313169.55,3932608.805,3605214.6203125,3420596.433,2857992.3930183034
74,IL_C02,2025-07-01,2313169.55,3636289.41,3605214.6203125,3420596.433,3008533.534573875
75,IL_C02,2025-10-01,2313169.55,2313169.55,3605214.6203125,3420596.433,3110932.906199349
76,IL_C03,2025-01-01,5151425.7,8286938.811,8414009.459718749,7134687.92825,5989887.385385195
77,IL_C03,2025-04-01,5151425.7,7714071.822,8414009.459718749,7134687.92825,6571671.417850749
78,IL_C03,2025-07-01,5151425.7,7386315.38,8414009.459718749,7134687.92825,6974975.565220906
79,IL_C03,2025-10-01,5151425.7,5151425.7,8414009.459718749,7134687.92825,7254260.581286055
80,IL_C04,2025-01-01,35061.0,54257.4,63956.946875,49414.575,43518.05080092656
81,IL_C04,2025-04-01,35061.0,52807.0,63956.946875,49414.575,49158.307376893776
82,IL_C04,2025-07-01,35061.0,55532.9,63956.946875,49414.575,52914.4535925154
83,IL_C04,2025-10-01,35061.0,35061.0,63956.946875,49414.575,55411.60163587182
84,IL_C05,2025-01-01,642591.178,787359.575,1131862.0720624998,858438.92725,1108860.5147778827
85,IL_C05,2025-04-01,642591.178,1047224.78,1131862.0720624998,858438.92725,1100930.227633222
86,IL_C05,2025-07-01,642591.178,956580.176,1131862.0720624998,858438.92725,1094841.7782792728
87,IL_C05,2025-10-01,642591.178,642591.178,1131862.0720624998,858438.92725,1090167.39335041
88,IL_C07,2025-01-01,7004328.814,11374906.35,11055772.5535,9798447.7035,7705002.283702619
89,IL_C07,2025-04-01,7004328.814,10526613.13,11055772.5535,9798447.7035,8254006.182325281
90,IL_C07,2025-07-01,7004328.814,10287942.52,11055772.5535,9798447.7035,8684149.771520685
91,IL_C07,2025-10-01,7004328.814,7004328.814,11055772.5535,9798447.7035,9021150.03929911
92,IL_C08,2025-01-01,4381744.657,7078297.625,6528398.178125,6082863.833000001,4819335.606948931
93,IL_C08,2025-04-01,4381744.657,6588985.35,6528398.178125,6082863.833000001,5143906.734475574
94,IL_C08,2025-07-01,4381744.657,6282427.7,6528398.178125,6082863.833000001,5384613.614510541
95,IL_C08,2025-10-01,4381744.657,4381744.657,6528398.178125,6082863.833000001,5563098.604570582
96,IL_C09,2025-01-01,7427847.1,12028700.15,11860576.25375,10387713.9725,8978255.36603088
97,IL_C09,2025-04-01,7427847.1,11138789.5,11860576.25375,10387713.9725,9896205.08743573
