unique_id,ds,cutoff,y,Naive,HistoricAverage,WindowAverage,SeasonalNaive,ARIMA,SARIMA,HoltWinters,DynamicOptimizedTheta
IN_B06,2023-10-01,2022-10-01,350.0,1373.0,508.42856,1062.75,1373.0,1317.618,1317.618,1290.9716,1316.6252
IN_B06,2024-01-01,2023-10-01,627.0,350.0,523.71875,630.75,786.0,524.8179,524.8179,587.065,535.1082
IN_B06,2024-04-01,2023-10-01,1021.0,350.0,523.71875,630.75,641.0,524.8179,524.8179,638.7521,535.1082
IN_B06,2024-07-01,2023-10-01,667.0,350.0,523.71875,630.75,746.0,524.8179,524.8179,592.6591,535.1082
IN_B06,2024-10-01,2023-10-01,602.0,350.0,523.71875,630.75,350.0,524.8179,524.8179,576.0753,535.1082
IN_C01,2020-01-01,2019-10-01,16980.0,35568.0,26071.438,36063.75,32348.0,35568.0,35568.0,34607.22,35497.45
IN_C01,2020-04-01,2019-10-01,23550.0,35568.0,26071.438,36063.75,40723.0,35568.0,35568.0,36130.984,35497.45
IN_C01,2020-07-01,2019-10-01,17324.0,35568.0,26071.438,36063.75,35616.0,35568.0,35568.0,34085.133,35497.45
IN_C01,2020-10-01,2019-10-01,31416.0,35568.0,26071.438,36063.75,35568.0,35568.0,35568.0,34121.72,35497.45
IN_C01,2021-01-01,2020-10-01,14726.0,31416.0,25320.65,22317.5,16980.0,25320.65,25320.65,27190.908,25957.852
IN_C01,2021-04-01,2020-10-01,17394.0,31416.0,25320.65,22317.5,23550.0,25320.65,25320.65,29716.467,25957.852
IN_C01,2021-07-01,2020-10-01,17572.0,31416.0,25320.65,22317.5,17324.0,25320.65,25320.65,26643.648,25957.852
IN_C01,2021-10-01,2020-10-01,15122.0,31416.0,25320.65,22317.5,31416.0,25320.65,25320.65,29613.963,25957.852
IN_C01,2022-01-01,2021-10-01,18108.0,15122.0,23801.125,16203.5,14726.0,23801.125,23801.125,20069.545,17445.885
IN_C01,2022-04-01,2021-10-01,31058.0,15122.0,23801.125,16203.5,17394.0,23801.125,23801.125,22533.088,17445.885
IN_C01,2022-07-01,2021-10-01,22290.0,15122.0,23801.125,16203.5,17572.0,23801.125,23801.125,20127.984,17445.885
IN_C01,2022-10-01,2021-10-01,30330.0,15122.0,23801.125,16203.5,15122.0,23801.125,23801.125,22192.178,17445.885
IN_C01,2023-01-01,2022-10-01,36107.0,30330.0,24036.178,25446.5,18108.0,24036.178,24036.178,20872.783,23652.81
IN_C01,2023-04-01,2022-10-01,21620.0,30330.0,24036.178,25446.5,31058.0,24036.178,24036.178,24856.025,23652.81
IN_C01,2023-07-01,2022-10-01,25111.0,30330.0,24036.178,25446.5,22290.0,24036.178,24036.178,21534.191,23652.81
IN_C01,2023-10-01,2022-10-01,19601.0,30330.0,24036.178,25446.5,30330.0,24036.178,24036.178,24441.799,23652.81
IN_C01,2024-01-01,2023-10-01,50001.0,19601.0,24232.875,25609.75,36107.0,24232.875,28803.68,23611.582,24126.17
IN_C01,2024-04-01,2023-10-01,39129.0,19601.0,24232.875,25609.75,21620.0,24232.875,19864.21,25249.414,24126.17
IN_C01,2024-07-01,2023-10-01,44756.0,19601.0,24232.875,25609.75,25111.0,24232.875,28229.156,22747.303,24126.17
IN_C01,2024-10-01,2023-10-01,42442.0,19601.0,24232.875,25609.75,19601.0,24232.875,20793.996,24662.44,24126.17
IN_C02,2020-01-01,2019-10-01,64118.0,59383.0,48298.5,58515.5,66237.0,59383.0,59383.0,63390.94,57194.656
IN_C02,2020-04-01,2019-10-01,65638.0,59383.0,48298.5,58515.5,52501.0,59383.0,59383.0,60591.47,57194.656
IN_C02,2020-07-01,2019-10-01,57432.0,59383.0,48298.5,58515.5,55941.0,59383.0,59383.0,60304.27,57194.656
IN_C02,2020-10-01,2019-10-01,60767.0,59383.0,48298.5,58515.5,59383.0,59383.0,59383.0,61368.43,57194.656
IN_C02,2021-01-01,2020-10-01,50997.0,60767.0,51036.55,61988.75,64118.0,60767.0,60767.0,66642.14,60513.418
IN_C02,2021-04-01,2020-10-01,57080.0,60767.0,51036.55,61988.75,65638.0,60767.0,60767.0,64212.574,60513.418
IN_C02,2021-07-01,2020-10-01,56868.0,60767.0,51036.55,61988.75,57432.0,60767.0,60767.0,62895.59,60513.418
IN_C02,2021-10-01,2020-10-01,62932.0,60767.0,51036.55,61988.75,60767.0,60767.0,60767.0,64383.703,60513.42
IN_C02,2022-01-01,2021-10-01,67743.0,62932.0,52025.332,56969.25,50997.0,62932.0,62932.0,64264.4,60004.64
IN_C02,2022-04-01,2021-10-01,57969.0,62932.0,52025.332,56969.25,57080.0,62932.0,62932.0,63461.72,60004.64
IN_C02,2022-07-01,2021-10-01,56727.0,62932.0,52025.332,56969.25,56868.0,62932.0,62932.0,62075.316,60004.64
IN_C02,2022-10-01,2021-10-01,73248.0,62932.0,52025.332,56969.25,62932.0,62932.0,62932.0,64336.617,60004.64
IN_C02,2023-01-01,2022-10-01,80327.0,73248.0,53724.82,63921.75,67743.0,65901.32,65901.32,68138.57,65778.49
IN_C02,2023-04-01,2022-10-01,76841.0,73248.0,53724.82,63921.75,57969.0,65901.32,65901.32,66189.305,65849.695
IN_C02,2023-07-01,2022-10-01,67956.0,73248.0,53724.82,63921.75,56727.0,65901.32,65901.32,64658.27,65920.086
IN_C02,2023-10-01,2022-10-01,77939.0,73248.0,53724.82,63921.75,73248.0,65901.32,65901.32,68994.47,65989.44
IN_C02,2024-01-01,2023-10-01,62525.0,77939.0,56479.938,75765.75,80327.0,75138.125,76935.88,76339.71,75587.84
IN_C02,2024-04-01,2023-10-01,68014.0,77939.0,56479.938,75765.75,76841.0,75138.125,79081.84,74143.0,75959.53
IN_C02,2024-07-01,2023-10-01,60392.0,77939.0,56479.938,75765.75,67956.0,75138.125,78757.27,71622.1,76332.586
IN_C02,2024-10-01,2023-10-01,53739.0,77939.0,56479.938,75765.75,77939.0,75138.125,76938.62,76884.59,76705.73
IN_C03,2020-01-01,2019-10-01,82187.0,76914.0,76830.0,78023.5,75012.0,76830.0,76830.0,76573.22,78659.234
IN_C03,2020-04-01,2019-10-01,87628.0,76914.0,76830.0,78023.5,78533.0,76830.0,76830.0,83664.38,78665.18
IN_C03,2020-07-01,2019-10-01,87414.0,76914.0,76830.0,78023.5,81635.0,76830.0,76830.0,83456.33,78670.65
IN_C03,2020-10-01,2019-10-01,85989.0,76914.0,76830.0,78023.5,76914.0,76830.0,76830.0,80670.51,78675.71
IN_C03,2021-01-01,2020-10-01,86518.0,85989.0,78624.9,85804.5,82187.0,87667.49,87667.49,82213.49,86755.57
IN_C03,2021-04-01,2020-10-01,98136.0,85989.0,78624.9,85804.5,87628.0,88624.734,88624.734,88984.14,87279.77
IN_C03,2021-07-01,2020-10-01,97863.0,85989.0,78624.9,85804.5,87414.0,89581.97,89581.97,88790.33,87804.85
IN_C03,2021-10-01,2020-10-01,101494.0,85989.0,78624.9,85804.5,85989.0,90539.21,90539.21,86307.734,88329.35
IN_C03,2022-01-01,2021-10-01,88429.0,101494.0,81521.21,96002.75,86518.0,98623.555,98623.555,90220.984,101551.84
IN_C03,2022-04-01,2021-10-01,93119.0,101494.0,81521.21,96002.75,98136.0,99876.164,99876.164,97653.164,102668.38
IN_C03,2022-07-01,2021-10-01,90482.0,101494.0,81521.21,96002.75,97863.0,101128.766,101128.766,97432.76,103831.85
IN_C03,2022-10-01,2021-10-01,88830.0,101494.0,81521.21,96002.75,101494.0,102381.375,102381.375,96491.2,105032.945
IN_C03,2023-01-01,2022-10-01,90927.0,88830.0,82763.18,90215.0,88429.0,96598.14,96598.14,91765.15,90100.914
IN_C03,2023-04-01,2022-10-01,92853.0,88830.0,82763.18,90215.0,93119.0,97619.31,97619.31,98922.4,90316.5
IN_C03,2023-07-01,2022-10-01,87964.0,88830.0,82763.18,90215.0,90482.0,98640.484,98640.484,98388.734,90523.61
IN_C03,2023-10-01,2022-10-01,81138.0,88830.0,82763.18,90215.0,88830.0,99661.664,99661.664,96892.85,90722.85
IN_C03,2024-01-01,2023-10-01,82419.0,81138.0,83445.34,88220.5,90927.0,85385.734,85385.734,92000.7,83614.195
IN_C03,2024-04-01,2023-10-01,81283.0,81138.0,83445.34,88220.5,92853.0,85385.734,85385.734,98543.21,83614.195
IN_C03,2024-07-01,2023-10-01,78991.0,81138.0,83445.34,88220.5,87964.0,85385.734,85385.734,97401.664,83614.195
IN_C03,2024-10-01,2023-10-01,66601.0,81138.0,83445.34,88220.5,81138.0,85385.734,85385.734,95270.59,83614.195
IN_C04,2020-01-01,2019-10-01,304.0,610.0,372.375,362.75,303.0,372.375,372.375,392.54385,368.0372
IN_C04,2020-04-01,2019-10-01,348.0,610.0,372.375,362.75,287.0,372.375,372.375,379.95645,368.0372
IN_C04,2020-07-01,2019-10-01,289.0,610.0,372.375,362.75,251.0,372.375,372.375,306.89236,368.0372
IN_C04,2020-10-01,2019-10-01,240.0,610.0,372.375,362.75,610.0,372.375,372.375,365.4074,368.0372
IN_C04,2021-01-01,2020-10-01,263.0,240.0,356.95,295.25,304.0,356.95,356.95,330.74826,340.00565
IN_C04,2021-04-01,2020-10-01,257.0,240.0,356.95,295.25,348.0,356.95,356.95,330.07022,340.00565
IN_C04,2021-07-01,2020-10-01,325.0,240.0,356.95,295.25,289.0,356.95,356.95,259.50977,340.00565
IN_C04,2021-10-01,2020-10-01,276.0,240.0,356.95,295.25,240.0,356.95,356.95,297.51773,340.00565
IN_C04,2022-01-01,2021-10-01,311.0,276.0,344.16666,280.25,263.0,344.16666,344.16666,290.0289,319.2947
IN_C04,2022-04-01,2021-10-01,292.0,276.0,344.16666,280.25,257.0,344.16666,344.16666,289.75775,319.2947
IN_C04,2022-07-01,2021-10-01,223.0,276.0,344.16666,280.25,325.0,344.16666,344.16666,241.9088,319.2947
IN_C04,2022-10-01,2021-10-01,240.0,276.0,344.16666,280.25,276.0,344.16666,344.16666,265.00702,319.2947
IN_C04,2023-01-01,2022-10-01,237.0,240.0,333.07144,266.5,311.0,230.78137,230.78137,269.56955,288.7098
IN_C04,2023-04-01,2022-10-01,223.0,240.0,333.07144,266.5,292.0,223.31168,223.31168,265.97043,288.7098
IN_C04,2023-07-01,2022-10-01,179.0,240.0,333.07144,266.5,223.0,215.33739,215.33739,215.20624,288.7098
IN_C04,2023-10-01,2022-10-01,205.0,240.0,333.07144,266.5,240.0,207.50867,207.50867,237.31856,288.7098
IN_C04,2024-01-01,2023-10-01,194.0,205.0,317.8125,211.0,237.0,247.14725,247.14725,229.39835,234.5315
IN_C04,2024-04-01,2023-10-01,230.0,205.0,317.8125,211.0,223.0,243.00961,243.00961,224.9619,234.5315
IN_C04,2024-07-01,2023-10-01,191.0,205.0,317.8125,211.0,179.0,238.872,238.872,175.21632,234.5315
IN_C04,2024-10-01,2023-10-01,165.0,205.0,317.8125,211.0,205.0,234.73438,234.73438,197.57697,234.5315
IN_C05,2020-01-01,2019-10-01,7126.0,10597.0,13505.625,11164.0,8990.0,13505.625,13505.625,10584.593,12948.253
IN_C05,2020-04-01,2019-10-01,6010.0,10597.0,13505.625,11164.0,12063.0,13505.625,13505.625,10741.778,12948.253
IN_C05,2020-07-01,2019-10-01,3005.0,10597.0,13505.625,11164.0,13006.0,13505.625,13505.625,9654.138,12948.253
IN_C05,2020-10-01,2019-10-01,6220.0,10597.0,13505.625,11164.0,10597.0,13505.625,13505.625,10416.366,12948.253
IN_C05,2021-01-01,2020-10-01,12632.0,6220.0,11922.55,5590.25,7126.0,5959.8594,7726.476,5715.7466,5887.7905
IN_C05,2021-04-01,2020-10-01,14380.0,6220.0,11922.55,5590.25,6010.0,5959.8594,6885.5615,5577.7554,5887.7905
IN_C05,2021-07-01,2020-10-01,13810.0,6220.0,11922.55,5590.25,3005.0,5959.8594,8110.1084,4057.4187,5887.7905
IN_C05,2021-10-01,2020-10-01,16817.0,6220.0,11922.55,5590.25,6220.0,5959.8594,5950.0713,5414.9604,5887.7905
IN_C05,2022-01-01,2021-10-01,16615.0,16817.0,12337.083,14409.75,12632.0,14680.88,14415.848,15711.1045,15582.976
IN_C05,2022-04-01,2021-10-01,12752.0,16817.0,12337.083,14409.75,14380.0,13606.883,13219.466,16072.5625,15582.976
IN_C05,2022-07-01,2021-10-01,15154.0,16817.0,12337.083,14409.75,13810.0,13066.9,14334.512,14606.938,15582.976
IN_C05,2022-10-01,2021-10-01,11812.0,16817.0,12337.083,14409.75,16817.0,12795.407,11961.027,16149.093,15582.976
IN_C05,2023-01-01,2022-10-01,19430.0,11812.0,12586.536,14083.25,16615.0,12190.982,10743.664,13492.091,12965.375
IN_C05,2023-04-01,2022-10-01,21064.0,11812.0,12586.536,14083.25,12752.0,12378.911,12465.505,13118.233,12965.375
IN_C05,2023-07-01,2022-10-01,10683.0,11812.0,12586.536,14083.25,15154.0,12472.102,12078.6,12308.361,12965.375
IN_C05,2023-10-01,2022-10-01,18003.0,11812.0,12586.536,14083.25,11812.0,12518.313,12400.181,13208.922,12965.375
IN_C05,2024-01-01,2023-10-01,10562.0,18003.0,13175.094,17295.0,19430.0,15275.19,13080.438,17482.63,16267.479
IN_C05,2024-04-01,2023-10-01,11044.0,18003.0,13175.094,17295.0,21064.0,14119.436,11375.425,17372.883,16267.479
IN_C05,2024-07-01,2023-10-01,14407.0,18003.0,13175.094,17295.0,10683.0,13629.749,15121.702,15381.131,16267.479
IN_C05,2024-10-01,2023-10-01,10047.0,18003.0,13175.094,17295.0,18003.0,13422.272,11701.507,17063.297,16267.479
IN_C07,2020-01-01,2019-10-01,86580.0,80041.0,77790.0,80517.0,80600.0,77790.0,77790.0,79707.89,80043.8
IN_C07,2020-04-01,2019-10-01,87859.0,80041.0,77790.0,80517.0,81114.0,77790.0,77790.0,86852.734,80043.8
IN_C07,2020-07-01,2019-10-01,91882.0,80041.0,77790.0,80517.0,80313.0,77790.0,77790.0,81607.59,80043.8
IN_C07,2020-10-01,2019-10-01,92247.0,80041.0,77790.0,80517.0,80041.0,77790.0,77790.0,81227.27,80043.8
IN_C07,2021-01-01,2020-10-01,95937.0,92247.0,80160.4,89642.0,86580.0,90096.0,90096.0,87265.086,92242.945
IN_C07,2021-04-01,2020-10-01,99362.0,92247.0,80160.4,89642.0,87859.0,90096.0,90096.0,93176.05,92242.945
IN_C07,2021-07-01,2020-10-01,100092.0,92247.0,80160.4,89642.0,91882.0,90096.0,90096.0,89878.695,92242.945
IN_C07,2021-10-01,2020-10-01,101293.0,92247.0,80160.4,89642.0,92247.0,90096.0,90096.0,89639.61,92242.945
IN_C07,2022-01-01,2021-10-01,105025.0,101293.0,83328.836,99171.0,95937.0,101230.0,101230.0,96571.78,101280.914
IN_C07,2022-04-01,2021-10-01,108460.0,101293.0,83328.836,99171.0,99362.0,102449.16,102449.16,102077.19,101280.914
IN_C07,2022-07-01,2021-10-01,108604.0,101293.0,83328.836,99171.0,100092.0,103668.305,103668.305,99468.805,101280.914
IN_C07,2022-10-01,2021-10-01,108232.0,101293.0,83328.836,99171.0,101293.0,104887.46,104887.46,99450.39,101280.914
IN_C07,2023-01-01,2022-10-01,109466.0,108232.0,86793.32,107580.25,105025.0,110210.234,110210.234,110099.13,108235.7
IN_C07,2023-04-01,2022-10-01,111565.0,108232.0,86793.32,107580.25,108460.0,111563.0,111563.0,115313.36,108235.7
IN_C07,2023-07-01,2022-10-01,102480.0,108232.0,86793.32,107580.25,108604.0,112915.76,112915.76,113097.805,108235.7
IN_C07,2023-10-01,2022-10-01,97450.0,108232.0,86793.32,107580.25,108232.0,114268.516,114268.516,113033.84,108235.7
IN_C07,2024-01-01,2023-10-01,95918.0,97450.0,89099.19,105240.25,109466.0,99861.59,99861.59,102913.59,97501.2
IN_C07,2024-04-01,2023-10-01,93186.0,97450.0,89099.19,105240.25,111565.0,99861.59,99861.59,107727.67,97501.2
IN_C07,2024-07-01,2023-10-01,91518.0,97450.0,89099.19,105240.25,102480.0,99861.59,99861.59,104656.24,97501.2
IN_C07,2024-10-01,2023-10-01,79488.0,97450.0,89099.19,105240.25,97450.0,99861.59,99861.59,103963.875,97501.2
IN_C08,2020-01-01,2019-10-01,52219.0,49417.0,48789.938,49537.75,50106.0,48789.938,48789.938,49281.29,49388.777
IN_C08,2020-04-01,2019-10-01,52652.0,49417.0,48789.938,49537.75,49947.0,48789.938,48789.938,53535.79,49388.777
IN_C08,2020-07-01,2019-10-01,55620.0,49417.0,48789.938,49537.75,48681.0,48789.938,48789.938,50427.555,49388.777
IN_C08,2020-10-01,2019-10-01,56715.0,49417.0,48789.938,49537.75,49417.0,48789.938,48789.938,51220.3,49388.777
IN_C08,2021-01-01,2020-10-01,58995.0,56715.0,49892.25,54301.5,52219.0,55381.938,55381.938,52803.363,56703.754
IN_C08,2021-04-01,2020-10-01,60398.0,56715.0,49892.25,54301.5,52652.0,55955.01,55955.01,56265.227,56703.754
IN_C08,2021-07-01,2020-10-01,61346.0,56715.0,49892.25,54301.5,55620.0,56528.086,56528.086,54373.258,56703.754
IN_C08,2021-10-01,2020-10-01,62492.0,56715.0,49892.25,54301.5,56715.0,57101.16,57101.16,55021.348,56703.754
IN_C08,2022-01-01,2021-10-01,63378.0,62492.0,51711.5,60807.75,58995.0,62363.89,62363.89,58445.46,62480.445
IN_C08,2022-04-01,2021-10-01,65738.0,62492.0,51711.5,60807.75,60398.0,63120.17,63120.17,61574.324,62480.445
IN_C08,2022-07-01,2021-10-01,65241.0,62492.0,51711.5,60807.75,61346.0,63876.453,63876.453,60133.742,62480.445
IN_C08,2022-10-01,2021-10-01,64625.0,62492.0,51711.5,60807.75,62492.0,64632.73,64632.73,61021.305,62480.445
IN_C08,2023-01-01,2022-10-01,67081.0,64625.0,53573.5,64745.5,63378.0,66268.61,66268.61,65573.2,65324.742
IN_C08,2023-04-01,2022-10-01,68357.0,64625.0,53573.5,64745.5,65738.0,67055.42,67055.42,68574.96,66018.98
IN_C08,2023-07-01,2022-10-01,62342.0,64625.0,53573.5,64745.5,65241.0,67842.234,67842.234,67297.8,66719.08
IN_C08,2023-10-01,2022-10-01,59215.0,64625.0,53573.5,64745.5,64625.0,68629.05,68629.05,67987.38,67423.73
IN_C08,2024-01-01,2023-10-01,59937.0,59215.0,54907.906,64248.75,67081.0,63181.152,63181.152,63290.953,59416.176
IN_C08,2024-04-01,2023-10-01,58688.0,59215.0,54907.906,64248.75,68357.0,63764.098,63764.098,66094.03,59574.656
IN_C08,2024-07-01,2023-10-01,55981.0,59215.0,54907.906,64248.75,62342.0,64347.043,64347.043,64208.824,59725.008
IN_C08,2024-10-01,2023-10-01,48788.0,59215.0,54907.906,64248.75,59215.0,64929.99,64929.99,64403.12,59867.992
IN_C09,2020-01-01,2019-10-01,95458.0,94849.0,100264.81,95036.25,97690.0,100264.81,100264.81,92329.336,94811.64
IN_C09,2020-04-01,2019-10-01,90880.0,94849.0,100264.81,95036.25,96548.0,100264.81,100264.81,101338.41,94811.64
IN_C09,2020-07-01,2019-10-01,102345.0,94849.0,100264.81,95036.25,91058.0,100264.81,100264.81,94989.73,94811.64
IN_C09,2020-10-01,2019-10-01,104344.0,94849.0,100264.81,95036.25,94849.0,100264.81,100264.81,97165.305,94811.64
IN_C09,2021-01-01,2020-10-01,111247.0,104344.0,99863.2,98256.75,95458.0,99863.2,99863.2,92436.44,104322.87
IN_C09,2021-04-01,2020-10-01,109385.0,104344.0,99863.2,98256.75,90880.0,99863.2,99863.2,98660.46,104322.87
IN_C09,2021-07-01,2020-10-01,112463.0,104344.0,99863.2,98256.75,102345.0,99863.2,99863.2,95910.02,104322.87
IN_C09,2021-10-01,2020-10-01,109212.0,104344.0,99863.2,98256.75,104344.0,99863.2,99863.2,98030.22,104322.87
IN_C09,2022-01-01,2021-10-01,123396.0,109212.0,101648.79,110576.75,111247.0,104257.945,98562.63,101804.24,109244.2
IN_C09,2022-04-01,2021-10-01,128618.0,109212.0,101648.79,110576.75,109385.0,102455.98,98993.85,106575.73,109244.2
IN_C09,2022-07-01,2021-10-01,130673.0,109212.0,101648.79,110576.75,112463.0,101800.55,95846.85,104798.36,109244.2
IN_C09,2022-10-01,2021-10-01,128414.0,109212.0,101648.79,110576.75,109212.0,101562.14,94043.43,106157.484,109244.2
IN_C09,2023-01-01,2022-10-01,130805.0,128414.0,105381.14,127775.25,123396.0,128414.0,128414.0,129682.48,128436.38
IN_C09,2023-04-01,2022-10-01,131287.0,128414.0,105381.14,127775.25,128618.0,128414.0,128414.0,131578.53,128436.38
IN_C09,2023-07-01,2022-10-01,119164.0,128414.0,105381.14,127775.25,130673.0,128414.0,128414.0,133404.1,128436.38
IN_C09,2023-10-01,2022-10-01,112950.0,128414.0,105381.14,127775.25,128414.0,128414.0,128414.0,134272.38,128436.38
IN_C09,2024-01-01,2023-10-01,106891.0,112950.0,107652.44,123551.5,130805.0,112950.0,112950.0,117341.24,113013.35
IN_C09,2024-04-01,2023-10-01,103594.0,112950.0,107652.44,123551.5,131287.0,112950.0,112950.0,121763.8,113013.35
IN_C09,2024-07-01,2023-10-01,100801.0,112950.0,107652.44,123551.5,119164.0,112950.0,112950.0,119133.414,113013.35
IN_C09,2024-10-01,2023-10-01,88836.0,112950.0,107652.44,123551.5,112950.0,112950.0,112950.0,118990.125,113013.35
IN_C10,2020-01-01,2019-10-01,105128.0,104818.0,102594.375,104000.0,102025.0,102594.375,102594.375,100766.52,104815.89
IN_C10,2020-04-01,2019-10-01,106023.0,104818.0,102594.375,104000.0,104420.0,102594.375,102594.375,108528.984,104815.89
IN_C10,2020-07-01,2019-10-01,110920.0,104818.0,102594.375,104000.0,104737.0,102594.375,102594.375,107064.89,104815.89
IN_C10,2020-10-01,2019-10-01,113239.0,104818.0,102594.375,104000.0,104818.0,102594.375,102594.375,106857.68,104815.89
IN_C10,2021-01-01,2020-10-01,120915.0,113239.0,103841.0,108827.5,105128.0,110377.29,110377.29,104774.63,113215.32
IN_C10,2021-04-01,2020-10-01,125515.0,113239.0,103841.0,108827.5,106023.0,110377.29,110377.29,111168.57,113215.32
IN_C10,2021-07-01,2020-10-01,127556.0,113239.0,103841.0,108827.5,110920.0,110377.29,110377.29,110905.57,113215.32
IN_C10,2021-10-01,2020-10-01,132033.0,113239.0,103841.0,108827.5,113239.0,110377.29,110377.29,111304.46,113215.32
IN_C10,2022-01-01,2021-10-01,133153.0,132033.0,107618.29,126504.75,120915.0,135581.17,135581.17,127663.1,131988.02
IN_C10,2022-04-01,2021-10-01,139035.0,132033.0,107618.29,126504.75,125515.0,139483.5,139483.5,133795.73,131988.02
IN_C10,2022-07-01,2021-10-01,139976.0,132033.0,107618.29,126504.75,127556.0,143250.8,143250.8,133941.39,131988.02
IN_C10,2022-10-01,2021-10-01,139782.0,132033.0,107618.29,126504.75,132033.0,147069.58,147069.58,134924.62,131988.02
IN_C10,2023-01-01,2022-10-01,140452.0,139782.0,111956.61,137986.5,133153.0,140028.42,140028.42,139334.7,140185.38
IN_C10,2023-04-01,2022-10-01,143281.0,139782.0,111956.61,137986.5,139035.0,140103.94,140103.94,142862.38,140594.84
IN_C10,2023-07-01,2022-10-01,133658.0,139782.0,111956.61,137986.5,139976.0,140245.77,140245.77,145616.8,141011.94
IN_C10,2023-10-01,2022-10-01,126760.0,139782.0,111956.61,137986.5,139782.0,140361.88,140361.88,146608.19,141433.42
IN_C10,2024-01-01,2023-10-01,127248.0,126760.0,114966.75,136037.75,140452.0,126760.0,126760.0,129765.42,126829.94
IN_C10,2024-04-01,2023-10-01,123111.0,126760.0,114966.75,136037.75,143281.0,126760.0,126760.0,135446.38,126829.94
IN_C10,2024-07-01,2023-10-01,122019.0,126760.0,114966.75,136037.75,133658.0,126760.0,126760.0,134427.86,126829.94
IN_C10,2024-10-01,2023-10-01,107811.0,126760.0,114966.75,136037.75,126760.0,126760.0,126760.0,134316.1,126829.94
IN_D01,2020-01-01,2019-10-01,5607.0,22878.0,23581.125,24723.25,19439.0,23581.125,23581.125,22874.229,23659.477
IN_D01,2020-04-01,2019-10-01,5490.0,22878.0,23581.125,24723.25,27010.0,23581.125,23581.125,25469.807,23659.477
IN_D01,2020-07-01,2019-10-01,18995.0,22878.0,23581.125,24723.25,29566.0,23581.125,23581.125,30285.91,23659.477
IN_D01,2020-10-01,2019-10-01,20299.0,22878.0,23581.125,24723.25,22878.0,23581.125,23581.125,24379.951,23659.477
IN_D01,2021-01-01,2020-10-01,16552.0,20299.0,21384.45,12597.75,5607.0,21384.45,21384.45,12353.365,19837.361
IN_D01,2021-04-01,2020-10-01,20618.0,20299.0,21384.45,12597.75,5490.0,21384.45,21384.45,14463.426,19837.361
IN_D01,2021-07-01,2020-10-01,36768.0,20299.0,21384.45,12597.75,18995.0,21384.45,21384.45,20960.006,19837.361
IN_D01,2021-10-01,2020-10-01,30699.0,20299.0,21384.45,12597.75,20299.0,21384.45,21384.45,16516.041,19837.361
IN_D01,2022-01-01,2021-10-01,12702.0,30699.0,22180.25,26159.25,16552.0,23303.33,23303.33,16269.941,28782.611
IN_D01,2022-04-01,2021-10-01,30222.0,30699.0,22180.25,26159.25,20618.0,22176.895,22176.895,18752.75,28782.611
IN_D01,2022-07-01,2021-10-01,33980.0,30699.0,22180.25,26159.25,36768.0,22176.895,22176.895,26800.096,28782.611
IN_D01,2022-10-01,2021-10-01,21167.0,30699.0,22180.25,26159.25,30699.0,22176.895,22176.895,22121.75,28782.611
IN_D01,2023-01-01,2022-10-01,20048.0,21167.0,22514.178,24517.75,12702.0,20829.03,20829.03,17065.266,23212.564
IN_D01,2023-04-01,2022-10-01,17320.0,21167.0,22514.178,24517.75,30222.0,22412.541,22412.541,21586.566,23212.564
IN_D01,2023-07-01,2022-10-01,27022.0,21167.0,22514.178,24517.75,33980.0,22412.541,22412.541,29007.777,23212.564
IN_D01,2023-10-01,2022-10-01,27426.0,21167.0,22514.178,24517.75,21167.0,22412.541,22412.541,23193.754,23212.564
IN_D01,2024-01-01,2023-10-01,34323.0,27426.0,22569.156,22954.0,20048.0,23490.781,23490.781,17503.062,23268.03
IN_D01,2024-04-01,2023-10-01,27989.0,27426.0,22569.156,22954.0,17320.0,22563.762,22563.762,21197.803,23268.03
IN_D01,2024-07-01,2023-10-01,29558.0,27426.0,22569.156,22954.0,27022.0,22563.762,22563.762,29006.576,23268.03
IN_D01,2024-10-01,2023-10-01,21102.0,27426.0,22569.156,22954.0,27426.0,22563.762,22563.762,23875.857,23268.03
IN_D02,2020-01-01,2019-10-01,1953.0,2380.0,3108.375,3354.0,4749.0,3108.375,3108.375,2995.519,2940.9849
IN_D02,2020-04-01,2019-10-01,2041.0,2380.0,3108.375,3354.0,3669.0,3108.375,3108.375,3160.0898,2940.9849
IN_D02,2020-07-01,2019-10-01,3966.0,2380.0,3108.375,3354.0,2618.0,3108.375,3108.375,2803.3381,2940.9849
IN_D02,2020-10-01,2019-10-01,2279.0,2380.0,3108.375,3354.0,2380.0,3108.375,3108.375,2143.154,2940.9849
IN_D02,2021-01-01,2020-10-01,4676.0,2279.0,2998.65,2559.75,1953.0,2998.65,2998.65,2510.9497,2812.3738
IN_D02,2021-04-01,2020-10-01,5850.0,2279.0,2998.65,2559.75,2041.0,2998.65,2998.65,2658.016,2812.3738
IN_D02,2021-07-01,2020-10-01,4346.0,2279.0,2998.65,2559.75,3966.0,2998.65,2998.65,2762.9275,2812.3738
IN_D02,2021-10-01,2020-10-01,2198.0,2279.0,2998.65,2559.75,2279.0,2998.65,2998.65,1898.1534,2812.3738
IN_D02,2022-01-01,2021-10-01,1880.0,2198.0,3210.125,4267.5,4676.0,3210.125,3210.125,3605.7568,3286.368
IN_D02,2022-04-01,2021-10-01,1806.0,2198.0,3210.125,4267.5,5850.0,3210.125,3210.125,3933.3452,3286.368
