NDC,ATC4 Class
68462031417,A01AC
00378135505,C03EA
16714013701,L01CD
49884060511,N03AX
00536134480,B03AA
00703423901,L01XA
42388002326,L01EX
51672128402,D07XB
27241016301,C09AA
24385029950,A06AC
43598048772,N07BA
65162036111,V04CX
70000024701,D11AX
00409751766,V06DC
00024592201,L04AC
00832121210,B01AA
68084034411,N03AX
16729007917,N04BA
50268053415,P01AB
63481052910,S01BA
31722057210,A02BC
69238110002,J01AA
00093227434,J01CR
60505621501,R06AX
69367034505,N02BF
00409427602,R02AD
42806064801,D04AA
10702010201,N06BA
58657032550,A11CA
00143926310,N01BB
62332009931,N05AX
23155060041,N05CD
16714002030,A07EA
00904073431,S03AA
57962042028,L01EL
63646001004,J02AB
49884079011,C09DX
00990711509,A12BA
00143988980,J01CA
61703032322,L01DC
51079063201,C02CA
16571069503,S01AA
60574411401,J06BD
63323016530,C05AA
63323026978,N01AX
51672206200,A01AB
68682030030,J01FF
60505450409,C10AA
00264751000,V04CA
76329301105,C01BB
00406052262,N02AA
63824071316,D04AB
62011032001,H02AB
51645073208,A12AX
55150030510,S01BA
00143950810,N01AX
16571020111,S01BC
43598091090,C10AB
51672130803,R03BA
29300011616,N03AX
00713065540,C05AA
00409317701,R03AA
65862064130,S01AA
42858000201,N02AA
68682027145,S01CB
13925016420,S02BA
45802048526,S01BA
68084045001,D11AH
70000005801,D06AX
42023023001,J02AX
62332054745,D07AD
67877031815,D07AB
00338102541,S01AA
00409318301,B02BC
16714088501,J05AB
24385030789,A03AX
60505618406,A12BA
69344014443,M01AB
16571067516,N03AA
60505058204,S01AE
14789025010,C01CA
00472033956,D07XA
00536133336,R01BA
16729028001,N05AX
44567031110,S01AA
81952011106,C05BA
49884078809,C09CA
31722000530,A07EC
68180016613,J01XA
70377001511,L04AD
62559082001,C01BB
00517760425,V03AB
00409317802,D04AB
00037682210,A07EA
70700017322,J01GB
67877072990,N06AX
00517013001,B03BA
16571066550,A01AB
00002879959,A10AD
62332005631,S01EA
24208063562,A01AC
68382096906,R03DX
68382059201,N05AB
00409132305,N01BB
68462023301,C08CA
68084075025,C03DB
70700011684,G03AD
62135026660,D06AA
00113094424,R01AB
69238106201,N05AA
00832111360,N06DX
76204001101,R03CC
63323048205,D04AB
43598076402,R01AC
78206011301,R03BA
59572050221,L04AX
78206012702,R03AK
31722093432,G03AB
43598043701,C05AE
00169720501,B02BD
13517010716,N03AA
00264210110,V07AB
00054038225,L01AA
49348087634,C01EB
45802047264,D07XA
43598056179,A02BC
24208079535,S03BA
44567042024,A12CC
00338050741,D06AX
43598058201,A06AH
16729013501,M04AA
42023024301,C01CA
00168026415,S01BA
50383077517,C01BB
00338067504,A12BA
00904578017,A02BA
45802088996,D07AC
47781050901,D06AA
00409140212,B01AB
58809072904,D04AA
46122038278,D11AX
43598012925,D10AA
64980050924,C05AA
00254100752,R03AC
31722058630,C07AB
70000017503,C01EB
00713049312,A01AC
68308048047,N02AA
16714099602,S01CB
45802006601,R01AD
16714034604,G03CA
51672213001,M01AE
70710100902,J05AH
51672416403,A01AB
44523061260,D10AB
63323028821,N01BB
00378438591,M02AA
50102025423,G03CA
70954040310,S01CB
67877050990,C10AX
59762040105,A02BX
52565005626,C05AA
50228010501,A10BA
60687060201,N02BF
63323097210,A04AD
00264786500,A12BA
00574709012,S02BA
00378728353,B03AE
00591501902,L02BA
00023663010,S01XA
00409206610,N01BB
55150016910,N01BB
00143972401,S01EA
00469065773,L04AD
47335041022,N02CC
49884079011,C09CA
49483061701,M01AE
50111039801,C02DB
50228043301,G02CC
16714098602,R03BA
70000024702,N02BE
00245057301,D10AD
71288020304,C03CA
51672127406,S01BA
00409131632,S01XA
00781107710,N05BA
00409317816,S01HA
70000014101,R01BA
66993089749,C05AA
42858030225,N02AA
39328002515,D04AB
00338004303,B05CB
76282067730,J05AF
24208079062,S02AA
70000010802,A06AG
51167033101,R07AX
00517460525,A03AB
69367018101,A10BA
00781618575,S01EE
50111056102,N06AX
61314064710,J01GB
72241002405,L01XX
60687019011,C10BX
45802006305,R01AD
00536116361,R05CA
00904663561,N06AX
68382031818,D10AF
69584009250,N05BE
49483061750,M02AA
63824000815,R05CA
00023921115,S01ED
68094060059,R02AX
57237006205,G04CB
21922002507,D01AC
46122001062,R02AX
00002751017,A10AB
00409471365,C05AD
00078097261,B02BX
50268041124,A01AC
00168000580,S01BA
61314063715,D07AA
69097087512,N06AX
00642746605,J01XD
55150030025,S01GA
42806075760,J01EC
58657016501,R01AX
70000000801,N02BE
00378821260,S01AA
67877050230,C09CA
00378351510,N06AX
00002327030,N06AX
00536113428,D01AC
62559015304,A07DA
00093555301,N06BA
67457079000,N03AX
00071080624,N02BF
68180033207,N05AE
47335090686,N05AH
60432027504,R05DA
00264319511,J01DE
00113046262,R06AA
70000055401,C05AD
50228017801,N02BF
65162083614,S01AD
50268052311,R06AE
70710123304,S03BA
00990798437,A12CA
57237017401,N06AX
68094049458,G02CC
71093016205,N02BF
70677013901,R05FA
00093313491,G03AB
63323010610,A06AD
59572050200,L04AX
67877016930,A04AA
52817036010,C07AB
69584009150,N05BE
00113070334,S01FB
66993093865,D07AC
57237006190,D11AX
63323053383,B01AB
70860012541,J01FA
63323010610,B05XA
65862070020,J01DC
16714080401,N06BA
00006027728,A10BH
63323016141,M01AB
71336100001,N07XX
63323028110,N05AB
50268072011,V03AE
50991049216,C01CA
66993042475,V03AE
00003052711,L01EA
11980017410,S01BA
16729002010,A10BG
63868071257,A02AB
45802018816,C01CA
42806034805,N06AX
63323092430,B05XA
62135022260,N05BA
68180090271,L02AA
21922002505,G01AF
00264553532,J01XD
72356010303,J01AA
72578000118,A01AB
64380076006,A10BF
78206011201,D07XC
00093532828,G03AB
46122017225,N07BA
58914060120,G01AF
24385049326,R05DA
68084084711,N05BB
00781598801,N03AF
45802056202,G01AA
00054051744,N02AA
71288011754,L01BC
63824028267,R05DA
64380076621,B05XA
67457059902,A06AH
00185067501,M01AB
00548560200,B01AB
68001028106,M02AA
00713065915,D07AC
00338066304,B05CB
00093001006,G04BD
68135030002,A16AX
43547044303,C03AA
00009074630,L02AB
61269073607,G01AF
68180085773,G03AB
55150032701,V03AB
13533080015,J06BA
53489038701,C02DC
51672400202,N06AA
00904674460,A01AD
63824005601,R05CA
00406910076,N02AB
67457034210,S01AA
55111029390,N02CC
62332058560,D07AB
68180016713,S01AA
00002323560,N06AX
68180089113,G03CA
00781107901,N05BA
60687055001,D06BX
68462083647,H02AB
00603243821,N04AC
00074929690,H03AA
00093803401,A10BB
50242082802,J05AX
00517090101,C02DB
00472034556,S01BA
00143959401,C05AD
59746000314,H02AB
66689005501,N02BE
29300022701,D06BX
62332063060,G01AF
00338050348,S03AA
00406051201,N02BE
00574403125,S01BA
63323048227,A01AD
64380019901,C03AA
45802037635,S02BA
00338358201,S01AA
68084024401,G01AA
59651022501,N07AX
69238142505,N03AG
00378700750,D01AC
44087353501,L01FF
55513067001,L04AB
65862077628,G03CA
00378647097,S01FA
65597010430,C09CA
00113035934,R05DA
62011041501,D04AB
00409904311,C01CA
62332054460,N05AH
67457014630,S01XA
69367025505,M03BA
69344020429,M01AB
60687029311,N06AA
00781328891,D10AF
45802049535,D07AC
00527411637,C07AA
51862086606,G03CA
76045020320,A03AB
68382009601,P01BA
70515071101,R01AD
59762100101,S01XA
64896069613,N02AA
67877031901,M02AA
60505313001,N05AH
52817016060,N05AH
68462038690,G04BD
00597030045,A10BK
00168008016,C05AA
00121090204,D07AA
00168002016,S01BA
63323016530,D07XB
00536120215,C05AD
70710137701,M03AB
00093312298,G03AB
00009307322,D10AA
68084071011,N02AJ
00121096694,N02BE
63304015801,N04BC
62011028401,R05FA
50458064165,N03AX
69097091112,C10AA
59762106101,A07DA
00713065540,D07XB
68462015305,N03AX
13668051501,D06BB
00641605001,N05BA
51672139500,D10AD
70677014201,S01GX
42658001001,L01BB
00228278111,C07AA
00536100715,A02AC
61269017934,J01XB
58468022001,A16AX
16714036304,G03AB
60505622501,S01GA
65862046999,C09CA
72578000305,N06DX
61314063136,R02AB
50102022423,B03AE
65862046890,C03AA
68180047301,C08CA
51079002820,L04AD
00186037220,R03AC
68180033607,A10BA
21922000407,D07AB
68180039507,M01AH
00023916330,L04AD
67877043403,N05AX
00409116018,N01BB
62011009401,R02AB
70594003401,J01XX
00527194866,S01AE
63323016200,M01AB
65162083596,S01AD
47781055305,C07AG
52565007315,D02AX
68462079935,D01AA
63323016505,A01AC
42543072701,N06AB
13925016420,C05AD
63459060111,L01XX
00944417910,B01AD
00703005101,D07AA
65862051430,A10BG
00378705752,R03CC
55513022101,B02BX
00641614901,S01EB
00409577901,B05CB
10702003615,V03AE
42858020101,R05DA
00378181104,H03AA
69097031887,R03BA
17478089210,D11AX
70700012387,G03AC
64980050924,D07XB
00904693806,N06BC
54295030121,D10AB
51144000260,L01EH
45802027603,S01CB
60432083116,N03AX
16714084402,C01BD
00904674780,C01EB
69097042303,M01AH
68001044198,A02BC
23155076601,J01AA
64380080906,R02AX
45802051003,J01FF
76385013401,C07AA
16714097401,R01AD
00002822259,A10AD
53746061701,N02AJ
69452024232,N04AA
65862070020,S01AA
52565005626,D07XB
70377004812,C10BX
71858001004,H03AA
68084039611,D11AX
16571067642,S02BA
63323028565,N01BB
59746044930,C09CA
70000050403,R01BA
68180018506,M01AG
33342020807,N04BC
47781039460,R05DA
51754400001,S01GA
00713072015,A07EA
69367019530,A02BC
52565001915,S03BA
27241008309,C08CA
68462083665,D07AA
57237023301,J01EE
62756051988,N04BA
16729036468,J01AA
63323010425,L01CB
00781286831,J01CA
17478071710,S01GX
63323048657,S02DA
68462019705,C10BX
51079007256,C03CA
51672130104,D02AX
66689034216,D06BB
68001042900,C09AA
50222030266,D07AC
55150025410,D04AB
52817081154,D02AA
00555900867,G03AB
46122036229,S01BC
25021040266,C05BA
43598042737,L01BC
31722074920,J01XX
21922000201,J01FF
00536589553,N07BA
51672131808,G01AX
65038042999,N06BA
43547022650,M03BA
55150025220,N01BB
68084065401,C07AA
63323048837,S01HA
00603764217,G03AA
00074228203,L02AE
00781176401,N06AA
54643564700,A11CC
52565012215,S02DA
69117000901,J01MA
63739056410,A02BC
00338114703,B05BA
68462030329,G03DC
00025145134,A02BB
61314064725,H02AB
00378044201,N06CA
68645056054,R03DC
61314023710,S01GX
45802011942,R01AD
68682051492,L01XF
00472008216,S01AD
50419017106,L01EX
24208078055,J01XB
45802045384,D10AD
00121089300,S03AA
51754420004,R03CA
58809019860,R01AB
00054025413,C09CA
65862070780,J01CA
70010004401,N06BC
62011029201,G04BX
00054001720,H02AB
70000003202,A02BC
63323061421,C02DB
00065064710,S01BA
13517075805,N03AA
00378728153,G03CA
00078079975,S01AE
55111051930,N06BA
00074662419,H03AA
46122010126,S01GX
00472038245,C05AA
69543042610,M02AA
00225038280,A12CA
49348052902,A07DA
76282041290,D11AX
66794021302,J01DD
70000003201,A02BC
63323048921,C01BB
00378172193,C09DB
70000005801,S02AA
63304083005,C10AA
66993072757,J01EC
68084029111,N07BB
55150015872,S01HA
75834008090,B03BA
00713063515,D07XC
59651029701,C08CA
00093301756,G04BE
49348030839,G04BX
47335058281,C10AA
50268071015,C10AA
63739008702,N02BE
68645049659,C07AG
68645057054,N06AB
69367022918,D01AE
00641614601,S01BA
62332024671,N04BB
00093550756,N05AH
00228254050,N04BA
00591410301,N05AB
54643564700,B02BA
00832121201,B01AA
42806001210,R06AE
00597035509,B01AE
70710168400,A02BA
49884078611,C09CA
68599118401,S01AA
69238160706,G03AA
00409488810,B05XA
51672411606,J01XD
58657032350,G01AD
00574200802,A07AA
68001025321,J02AC
67457037212,S01XA
42799092001,C07BB
00093417574,J01DB
25021040010,B01AB
00409216817,D11AX
69238201702,R03BB
64380015801,G03AC
49348085316,N07BA
58657016590,S01XA
00597018060,A10BA
17478045016,R05DA
63323049231,S01HA
23155024901,N06AX
51991031110,N06AX
51293084601,B03BB
71288000521,S01AA
50268031311,C10AB
31722055612,J05AR
60505083001,R03BA
33342032715,H02AB
00121089315,R02AA
55111056430,N06BA
00485020816,R01AB
00409655701,G03BA
00378905516,S02DA
00093520006,N05BE
72511077001,C10AX
00409664802,B05CX
44567062001,D11AX
00338050741,S02AA
24385035210,R01AB
63304062201,C07AB
00562780605,J06BB
65162076510,B01AA
63323017301,S03AA
63323048203,S01HA
00009003101,D07XA
62135026225,J01AA
00121075908,D07XA
00527133001,M03BX
63323030602,J01GB
63323020301,J01XA
36000029824,S01AE
70710122600,N06AA
65862049001,N05AH
00168006231,D02AB
50268007413,S01AA
70752011304,D04AB
13668021690,N05AX
00143931701,J01MA
69117000901,S03AA
16714094801,N06BA
00641614525,S03BA
00093026415,D07AC
00378137578,A07EC
69489020130,J01AA
00904703587,S02AA
63323013013,A01AB
59310011106,D07AC
00832030101,N05AA
72205007830,N02BF
72578008403,J01FF
00078094625,S01EE
49348030239,A02AB
62332042559,D07AD
60687019501,C08DB
42023018901,N07AA
51672406102,D07XA
00168001516,S02BA
46122069465,R01BA
29300024605,N05BE
00409781124,G01AF
10631040701,C05AA
54123090730,V03AB
63323054213,S01XA
00409555512,B05CB
00046110381,G03CA
72241001203,N06DA
61314065610,S02AA
00409132305,D04AB
42806026060,C10AB
00338012503,B05BB
00409018101,L01BC
52652200101,L04AX
00406012323,N02BE
60219174903,A03BA
60687026742,R06AA
55150023410,J01XB
65862019399,N06AB
00713022880,D07AB
00713093681,C10AC
00409128317,N02AA
69315013901,A03AB
29300042010,N06AA
00003029320,S01BA
67877028810,G04CB
00113046768,B01AC
00781345095,J01DB
53489032907,C03DA
70752010212,R03CC
00904791459,C01EB
00472033956,S02BA
49884025211,N06AB
72888003960,C01BD
29300011210,N03AX
00527138302,D10AF
57237005160,N06DA
16714018502,A02BC
68001035937,L01BC
47781073050,S01AA
00409317818,C01BB
00904700761,N03AX
51672130803,S03BA
00093081201,N06AA
00485015130,V04CG
63868046936,A01AD
71879000101,S02BA
00143177101,C05AE
51754420001,R01AA
72606000801,N02BF
00006022761,J05AJ
72578008901,A07AA
00006537406,A10BA
69784020530,D11AH
00228280111,N07AX
00713022615,S01BA
62559039020,J01XA
00115169301,C07AA
45802047264,S02BA
00378623105,N06AB
00299382060,A01AB
00338107502,C01CA
16729029917,N06AX
00409206610,D04AB
63323046157,B02BC
00904680061,C09AA
00574403110,D10AA
68180090313,G03CA
00228315303,N02AE
68180095001,D07AC
46122005862,R05CA
00904628606,N05AH
62332007971,C09DA
51224002206,J01FA
00093720110,C10AA
31722018501,N06BA
69367028905,N06AX
24979010102,N06AX
10702010801,N06BA
58657052816,R05FA
00065054301,R03BA
57237000299,C03AA
42543096507,M02AA
24208034205,H01BA
66993058497,R03BA
13925015903,C01BB
00009720001,H01AX
68382018401,A10BB
62011001001,M02AA
68001043490,N07BA
24979002906,C05AE
63323035601,J02AX
64380016901,N06AA
00536118399,D07AC
63323046817,R01AA
70954003620,G01AF
76204002260,B05XA
00065079515,B05XA
49348060072,A07AA
00093738598,N06AX
70512001515,D04AB
70748021607,M02AA
00168026550,S01BA
00472038215,C05AA
00703150102,G04BE
00378876693,N07BC
00009000501,A01AC
62756023886,L01BC
16103036611,A01AD
62011034501,R06AE
00517821025,V03AB
16729000916,C10AA
61269062010,N03AE
43598096530,N05AX
17478010112,S01FA
63323051801,C05BA
69230031012,G02CC
76204030050,A12CA
27808023801,N02BF
62332020930,C09DA
51991062328,G03AC
49348044172,S01BA
10019095601,L01AA
10019055304,A04AD
00832054011,C03CA
00168009960,G01AF
49348086134,R05DA
50242008801,L01FD
71288001695,J01XX
59651029960,L02BA
00378729253,G03DC
49502050002,R03AA
69918070001,M03AB
69784000206,J02AC
68462068401,S01XA
00409120725,D06AX
51285008787,G03AA
00409115910,N01BB
68180046006,A01AB
64980022301,N06BA
00009003905,D07AA
45802017453,M02AC
45802050702,D10AF
60505622500,S01GA
62332005571,C02AC
13107006099,N02AJ
43598021040,D06BA
66758019013,B05XA
00713063231,D07AC
39822110001,B03BB
59762013102,D06BA
51672129803,G01AF
76045010610,C05AA
57962056028,L01EL
00054418125,R01AD
00054418625,D10AA
63323048226,A01AD
00168013346,A01AB
75834008090,V04CX
51645078508,A02AA
00713063537,R01AD
71288040301,C05BA
00555902658,B03AA
43598029390,N02BF
00009028002,D10AA
68462010630,A04AA
63323062375,B05CB
25021065102,M03BC
00904530780,R06AA
16714044004,G03DC
00046110611,G03FA
43598082331,R06AX
00264757810,V04CX
49702024213,J05AR
68462016405,C07AG
00037043001,N03AX
00049234045,N02CC
00093031401,S01BC
13668001612,N03AX
42806072205,L01XX
16571077850,N06DA
00378967131,R03BB
00054350547,C01BB
71288042296,C05BA
50228043505,M02AA
10702006601,N06BA
67457042130,S03BA
63323054057,B01AB
00078041420,L04AH
68001038103,C07AG
51672126301,R03BA
00078087601,D10AA
69238110909,N06AA
51862064506,G03AB
00955101601,B01AB
51862001201,G03DC
00409428202,S01HA
68682099130,B05CB
49281021515,J07AM
00245036030,B05XA
00113048547,A02AC
00409318211,S01HA
68001028103,D11AX
52565002230,D01AC
68462029855,A01AB
27241001703,R03DC
50222050106,C05AA
72572059001,N01AX
68382059816,C08DB
00641614201,R01AA
00641624410,N05BA
70121157701,S01FB
50419049104,G03CA
00168000715,A07AA
68094000462,S01GX
00093830501,A02BA
00093312242,G03FA
42858020150,N02AJ
52817032510,C01CA
51862054201,N02BE
69367018205,A10BA
16729000917,C10AA
60687046501,C03DA
13668001412,N03AX
00054817425,S01BA
60505614600,J01DE
60687036911,A03AA
16714026801,S01BA
71863011150,S01CB
68180021609,C09CA
00781382596,D11AA
71288040310,C05BA
00409493301,R03AA
31722090301,N06AB
00074434119,H03AA
70000014101,S01GA
00093078710,C07AB
62135021001,V04CX
42023016410,H01BA
61314064725,S01AA
72572037001,C01BB
39822120102,A07AA
00378730353,B03AA
43547027150,N04BC
68462013281,G03AC
16729045017,H03AA
00168026550,D07XC
67877061315,M03BX
51293064501,N07AB
64764025303,A10BG
00338064403,B05CX
60687061644,B05CA
57237004290,J05AB
68001050203,C07AB
42192032701,H03AA
00143957501,N01BB
49348019609,G02CC
00713063337,J01XD
68682038460,D07XA
76282064138,D07AC
00597015960,A10BK
63323048526,S01HA
61314064511,D07XA
61269016450,A01AA
70010049201,A10BA
70000055601,M02AB
75834025890,C10AA
70860070142,S01BC
71288000775,J01CG
33342007007,N05AH
67457082399,J01XA
00990767009,A12BA
68001048346,A07AA
47335057386,N03AX
00378304001,A02BA
00115168974,D07AC
00378932132,R03BA
00071101368,N02BF
69238183607,H03AA
69097084087,R03AC
00093081301,N06AA
62011008602,A12CA
00944284410,B02BD
52544005872,L02AA
53746014501,R02AX
00409146371,N02AF
65162046510,M02AA
61990013002,J01CR
00536120610,A02AC
65862010205,C08CA
69618006782,D02AB
00472038045,D07AC
68382099710,L01XX
50742017701,C01DA
24979000901,C08CA
66993006002,P01BB
51079081820,L04AD
00781561301,N04BX
69367021301,N03AA
00054025422,C09CA
51672129801,D01AC
57237007830,A04AA
39328002415,R02AD
61269016250,A11HA
69367030709,C03DA
66993008096,R01AD
70710146002,S01AA
10631000331,D10BA
68180039701,L01XX
51645073108,A11CC
00115551110,C10AB
68682001004,S01AB
63323016530,S01CB
00781551501,D01AA
57896086501,A12CB
69117001901,J05AB
52544069130,C05AE
00338005603,A12CA
00781321046,J01DD
60432056061,A01AC
54766020010,S01FA
63323022935,V03AB
00093408563,J01GB
42806014448,J01AA
00168020230,D10AF
00406147301,N06BA
29300013601,C02AC
49348064573,D01AC
00168000615,H02AB
50458060801,N05AX
00642746605,G01AF
00143960601,L01BC
00143951201,L01CB
00378180510,H03AA
60505264203,L02BB
66993034385,C03DA
71288071610,M03BA
25021017416,J01XX
67877073360,N03AX
17478044708,B02AA
16714011702,N06DA
65862058301,C08CA
23155001801,A07BB
58657070301,N05AD
58657047906,D11AC
00409012001,J01XX
00990792323,B05BA
68180097001,H03AA
42858000501,N02AA
51991047428,G03FA
00409672923,V04CC
00904629106,C10AA
68180015302,R06AX
00338113403,N06AX
63323050616,C05AA
68180098430,D07AC
68462011944,D01AC
67405082508,D10AE
31722082730,N05AX
00074056114,L01XX
63323001041,S03AA
64380017102,N06AA
00536134201,A12CA
16714098701,C05AA
59762121003,N06AX
45802081601,D07XC
00113052055,A02BC
00378363501,S01GX
29300022013,R03DC
68094006159,N02BE
63323048241,S01HA
68084065811,M02AA
62225060000,R01AA
51801001201,A12BA
00409509311,J01DD
53489011802,J01AA
59088039682,S02DA
43068010602,N05AX
62756052388,R06AX
70677005501,R05CA
00555904558,L02AA
61314063710,S01BA
00409610237,C03CA
42571022830,C09CA
10631000830,C07AB
60687013411,A07EA
64380084306,M01AC
43386035101,R05DA
50458072030,L04AE
17478030703,S01AA
70727052925,S01EE
71858015005,H03AA
16714046404,G03AC
33342007107,N05AH
00456151060,N06AX
57664023388,J01XE
25021020405,L01CA
61958140101,V03AX
69230020230,R06AX
00641614525,R01AD
68462018449,P01AB
50419045604,G03CA
69452017313,S01AA
16571071610,N02AX
55111015001,N06AB
64980050924,S01CB
00904025024,R06AX
00527133850,J01AA
00172392670,N05BA
00955104590,C09DA
71930002552,N06BA
50102023511,G03AA
55150025220,D04AB
00378821293,S01AA
00116106116,S02AA
00591354605,B01AC
69238183707,H03AA
68001048145,D01AC
61958080201,C02KX
00713050324,D07XA
63323049243,S01HA
69367019890,R05CA
58657032450,A11CA
00310625030,A10BD
00548950200,R03CB
76204030050,R01AX
66685101200,J01CA
00944303402,B02BD
45802047264,C05AD
00054414623,D01AC
16714062201,N05CF
68462039630,J01CA
50111078810,S01AA
61269073041,S02AA
00487990425,R03AC
00168000315,D07AB
51754100001,B05XA
16714040604,G03AC
00338004727,A12CA
42571023890,C08CA
69367025810,A02AH
14789001505,R03CB
66993089749,S01CB
64380078206,A07EA
81298578101,R01AD
00555901479,G03AD
00603155404,A12BA
00338011404,A12AA
16714077502,N03AX
00409904216,C01CA
52565000730,S01HA
00832112142,G03BA
59762120506,S01XA
69315018524,V03AF
00555900942,G03CA
51672131601,S01BA
66685101201,J01CR
00472179030,L01XF
68047014316,S01FB
00409230504,N05CD
33342033315,D07AB
69097040707,C07AB
00113027408,B01AC
51672129206,C05AA
00168013330,G01AF
55150030401,S03BA
76045010610,D07XB
