index,unique_id,ds,Naive,SeasonalNaive,HistoricAverage,WindowAverage,SARIMAX
806,MI_D10,2025-07-01,40342.0,40800.0,49859.0625,47251.5,39666.89805226104
807,MI_D10,2025-10-01,40342.0,40342.0,49859.0625,47251.5,39635.02380469975
808,MI_D11,2025-01-01,22764.0,21286.0,18971.875,25617.75,28639.250666778426
809,MI_D11,2025-04-01,22764.0,34099.0,18971.875,25617.75,26358.42315402926
810,MI_D11,2025-07-01,22764.0,24322.0,18971.875,25617.75,26358.42315402926
811,MI_D11,2025-10-01,22764.0,22764.0,18971.875,25617.75,26358.42315402926
812,MI_G01,2025-01-01,10097.0,13989.0,36179.6875,13244.25,6940.909699406542
813,MI_G01,2025-04-01,10097.0,16932.0,36179.6875,13244.25,6940.909699406542
814,MI_G01,2025-07-01,10097.0,11959.0,36179.6875,13244.25,6940.909699406542
815,MI_G01,2025-10-01,10097.0,10097.0,36179.6875,13244.25,6940.909699406542
816,MI_G02,2025-01-01,18445.0,77345.0,53671.75,37346.5,51366.76737753434
817,MI_G02,2025-04-01,18445.0,17545.0,53671.75,37346.5,97328.88327477383
818,MI_G02,2025-07-01,18445.0,36051.0,53671.75,37346.5,94595.3665653273
819,MI_G02,2025-10-01,18445.0,18445.0,53671.75,37346.5,104606.46789335596
820,MI_G03,2025-01-01,100444.0,107321.0,109146.75,103689.0,106239.04908733249
821,MI_G03,2025-04-01,100444.0,110370.0,109146.75,103689.0,107964.78136627651
822,MI_G03,2025-07-01,100444.0,96621.0,109146.75,103689.0,109293.06279970195
823,MI_G03,2025-10-01,100444.0,100444.0,109146.75,103689.0,110315.42970325337
824,MI_G04,2025-01-01,56510.0,61128.0,58068.53125,58535.0,56699.655213850296
825,MI_G04,2025-04-01,56510.0,58843.0,58068.53125,58535.0,56699.655213850296
826,MI_G04,2025-07-01,56510.0,57659.0,58068.53125,58535.0,56699.655213850296
827,MI_G04,2025-10-01,56510.0,56510.0,58068.53125,58535.0,56699.655213850296
828,MI_H01,2025-01-01,5062.0,5277.0,5446.625,5227.0,5298.39979711956
829,MI_H01,2025-04-01,5062.0,5402.0,5446.625,5227.0,5396.974302998726
830,MI_H01,2025-07-01,5062.0,5167.0,5446.625,5227.0,5454.6313893374645
831,MI_H01,2025-10-01,5062.0,5062.0,5446.625,5227.0,5488.355520900932
832,MI_H02,2025-01-01,58599.0,108339.0,50076.34375,82411.25,43714.82241178395
833,MI_H02,2025-04-01,58599.0,94154.0,50076.34375,82411.25,40069.33641488228
834,MI_H02,2025-07-01,58599.0,68553.0,50076.34375,82411.25,38197.239852243205
835,MI_H02,2025-10-01,58599.0,58599.0,50076.34375,82411.25,37235.846627080966
836,MI_H03,2025-01-01,80879.0,93303.0,112118.28125,86974.75,78170.02160434648
837,MI_H03,2025-04-01,80879.0,89374.0,112118.28125,86974.75,73610.53632130411
