unique_id,ds,LightGBM,XGBoost,RandomForest,Ridge,Ensemble
OH_A01,2025-01-01,51959.22734061923,64366.38,60351.26317176305,62382.20308469576,59478.618988891016
OH_A01,2025-04-01,52949.79190177612,61154.418,63343.89732755721,64052.60831745461,60061.362695483025
OH_A01,2025-07-01,52846.62848122263,51379.63,63892.93012372751,65336.39816794676,57855.56996264907
OH_A01,2025-10-01,54983.92153429468,56406.547,72379.84812697765,63933.216510464365,61936.14025695159
OH_A01,2026-01-01,67064.71615768468,52497.836,74109.9008790037,67035.18823061851,65255.059346294634
OH_A01,2026-04-01,69247.09088878475,50271.02,74530.26978729058,67097.984977024,65397.6680170702
OH_A01,2026-07-01,68686.91101083237,53533.51,75508.71646288311,66930.91891858344,66350.99599701737
OH_A01,2026-10-01,71023.96463291871,54058.723,75151.1958918734,65701.06401789821,66804.08264386433
OH_A02,2025-01-01,262482.34245422797,256229.52,274848.18609458255,293294.79267725605,269887.1061945779
OH_A02,2025-04-01,252185.39189369613,251199.84,269331.55072185793,291869.9108608108,263925.50556987966
OH_A02,2025-07-01,246877.79455643214,245193.11,260281.4572101666,294328.4614623004,258750.58504543974
OH_A02,2025-10-01,236165.78896408388,242485.03,252167.9316380766,290932.823537902,252189.26755567675
OH_A02,2026-01-01,242312.553596057,233690.17,251749.0134630201,293488.1335558285,251895.1462740606
OH_A02,2026-04-01,236886.57357393054,226827.75,253922.9813400696,292399.08903313393,249042.91365630715
OH_A02,2026-07-01,230098.89065389393,222192.97,251037.44834501285,291256.816661426,244945.71726464847
OH_A02,2026-10-01,221143.27171154896,211930.02,248245.7075737223,288867.9155629403,238584.96588133916
OH_A03,2025-01-01,52214.543922322046,44476.816,48578.46741570001,47398.584532322246,48283.36387226209
OH_A03,2025-04-01,52581.16166424086,46895.57,53057.945044213884,47527.772386048404,50323.33478564423
OH_A03,2025-07-01,50921.38011300604,49486.59,54277.37910249148,47374.06035533863,50871.99755044562
OH_A03,2025-10-01,51906.00500934534,52565.848,53193.85956706454,46075.53756492988,51406.12350832465
OH_A03,2026-01-01,48765.384753134254,55398.7,52269.26877371653,48443.335972773544,51451.049594905366
OH_A03,2026-04-01,47056.339053517695,55343.637,52059.628293425965,48338.65853794642,50891.77815249146
OH_A03,2026-07-01,48606.31274541239,52405.56,52203.39997394125,47964.81467746426,50518.13385812637
OH_A03,2026-10-01,49247.11729903716,50822.02,52078.55012236337,46719.72786861057,50019.3061092251
OH_A04,2025-01-01,147154.31972432462,144386.14,147790.62346694703,143295.29623646874,145920.86359418707
OH_A04,2025-04-01,127924.05122899245,139243.78,141944.15446394967,141814.9329623207,137388.9732036285
OH_A04,2025-07-01,126148.68360681465,140982.56,141088.7908532817,141735.89112875718,137101.9077125741
OH_A04,2025-10-01,127585.34861258492,142452.16,141011.25367338554,139628.80485225643,137480.59803716184
OH_A04,2026-01-01,131587.6358545493,134736.03,140954.74274506848,141716.85319550795,136904.8628806913
OH_A04,2026-04-01,137986.76416937393,131641.36,141447.25058596386,141114.94308550932,137871.74439186283
OH_A04,2026-07-01,138375.125065558,137136.69,141431.24046270372,140296.43882003755,139268.4198031304
OH_A04,2026-10-01,135028.84799521754,139538.38,141340.4493404853,138561.58135984273,138649.8787034692
OH_A05,2025-01-01,2229.8057366838398,2266.39,1942.3795236804938,4069.1444218708702,2485.7323410842478
OH_A05,2025-04-01,2217.1305087466903,2302.6477,2034.3342099246909,4164.397072812874,2535.129619975396
OH_A05,2025-07-01,2161.7830122982564,2277.8726,2040.1740728101342,3930.1011067386908,2473.3482446448706
OH_A05,2025-10-01,2161.7830122982564,2081.62,2033.7161120454605,2944.1882727602515,2243.8745867524144
OH_A05,2026-01-01,2466.9031461137106,2658.2214,2071.591281932429,5402.484678338942,2928.3888839186197
OH_A05,2026-04-01,2311.655272663987,2503.1414,2061.076365619835,5468.266464707705,2854.1084929484873
OH_A05,2026-07-01,2189.630154886658,2447.3135,2033.7522695405285,5266.475991358085,2762.309170896726
OH_A05,2026-10-01,2147.263539798147,2299.7056,2021.0856866658328,4232.959678188419,2523.759485085994
OH_A06,2025-01-01,167474.88805419585,165187.94,172250.89817378295,185637.39143958874,171487.1428616324
OH_A06,2025-04-01,168083.59789036567,169102.34,173275.70541871933,185396.8139108277,172930.41525909698
OH_A06,2025-07-01,163880.6982428509,167660.25,169162.8258364045,183620.1243142426,169910.98721852328
OH_A06,2025-10-01,159091.8327584173,163616.0,167465.6410777746,181907.38225166991,166752.1274102903
OH_A06,2026-01-01,146784.6858012041,151665.69,160542.2752711804,183366.9211421441,158539.41776894833
OH_A06,2026-04-01,150138.9049542134,160112.17,159409.2839116455,182650.22316238724,161217.56173999707
OH_A06,2026-07-01,153708.38606448812,156483.23,155068.74060055322,181466.6993407356,159785.0264054177
OH_A06,2026-10-01,152640.63023447423,157929.73,149929.644265805,179523.81111351217,158054.92497518822
OH_A07,2025-01-01,84710.3961408434,82882.63,69066.75872870587,75888.4451746524,78176.29878743
OH_A07,2025-04-01,97019.22645188533,95915.164,75604.62980998716,74941.45937109922,86654.57784140791
OH_A07,2025-07-01,93094.50721563524,91046.57,79985.77240519524,79541.44463868099,86383.09523995628
OH_A07,2025-10-01,82633.67483083058,77610.24,87186.16853576397,75846.1039997423,81406.52694263715
OH_A07,2026-01-01,85901.47781830956,81990.84,85137.42267347996,79199.5184784124,83459.50716650463
OH_A07,2026-04-01,92150.75848302932,89030.44,82135.48097854611,78841.80396394251,86087.24435749551
