unique_id,ds,LightGBM,XGBoost,RandomForest,Ridge,Ensemble
IN_C02,2026-01-01,2859719.6220048894,2.7579848e+06,2819711.869703451,3206290.8731091516,2898219.2045336524
IN_C02,2026-04-01,3031551.6396159464,2.7101515e+06,2805647.3740928737,3273848.181871623,2938374.2882846077
IN_C02,2026-07-01,2933568.24639245,2.7363262e+06,2807697.4257857213,3301894.5110552004,2927841.585526021
IN_C02,2026-10-01,3030223.6023711083,2.8036245e+06,2809994.1770832194,3294852.741393808,2966490.579787514
IN_C03,2025-01-01,4604010.652248351,4.717072e+06,4583100.136803305,4323624.671253093,4564232.6147161
IN_C03,2025-04-01,5027440.986126242,4.748445e+06,4592465.543011016,4533461.1545408,4721890.947540594
IN_C03,2025-07-01,4603102.231093883,4.5226575e+06,4450158.428978715,4715152.140806166,4561868.585192334
IN_C03,2025-10-01,5027045.486599567,4.7728945e+06,4675909.221152866,4932895.029195129,4839433.356669496
IN_C03,2026-01-01,4760001.855629798,4.959007e+06,4727094.183347648,5147475.990153571,4882131.826078266
IN_C03,2026-04-01,4972820.73590536,4.7133295e+06,4735529.424830874,5248084.120932204,4898307.538000411
IN_C03,2026-07-01,4636921.925244651,5.0681915e+06,4834954.799666498,5282457.08206423,4940683.104664134
IN_C03,2026-10-01,5019435.576189907,5.070472e+06,4883380.114881874,5277658.596043884,5046728.042069746
IN_C04,2025-01-01,39201.44260359397,47517.094,19310.442983853904,116053.39530373842,51873.48452806486
IN_C04,2025-04-01,102959.92894533789,75124.93,20023.913881665663,140197.30278403207,79313.71916090469
IN_C04,2025-07-01,92286.4687864843,140305.6,20460.910003651847,127809.48405950423,89934.8818791259
IN_C04,2025-10-01,93932.49531031819,111701.85,20493.39667383505,81542.13930776156,73403.71574523245
IN_C04,2026-01-01,179077.75529803062,148223.33,20559.54582174356,156331.6375553182,118920.07484285225
IN_C04,2026-04-01,199888.02652382455,273653.1,20631.98398095819,158885.58182150824,154786.78424008068
IN_C04,2026-07-01,187357.69047998375,263674.25,20710.17258102627,132327.36992899096,143631.9373566779
IN_C04,2026-10-01,42141.501674000254,252891.1,20828.113717534437,81500.39734086965,95142.34883426578
IN_C05,2025-01-01,479255.2204200204,480383.7,474720.6947713414,613047.6165712376,507162.77751469705
IN_C05,2025-04-01,483144.5946744139,493318.88,489689.7740108426,675860.0750690252,529348.4712483664
IN_C05,2025-07-01,445399.75309800927,504098.16,497341.222831257,688147.8243511869,527848.9755518743
IN_C05,2025-10-01,447661.5369680021,506645.56,506105.0780974186,667753.2629339704,527228.2658248178
IN_C05,2026-01-01,427080.6732291139,474114.25,509082.88099007256,759074.972673093,535118.6955488638
IN_C05,2026-04-01,438922.0977688002,466093.34,510563.2420978962,769443.1357951374,538721.5639878819
IN_C05,2026-07-01,434788.78072163044,458373.34,509058.6779244037,742569.4432459194,529585.0478323281
IN_C05,2026-10-01,436684.7924666014,445613.8,508798.54624468536,692786.1788248264,516089.78085577104
IN_C07,2025-01-01,6122661.01234002,7.0848e+06,6823043.213037834,6564135.002038001,6661789.771098835
IN_C07,2025-04-01,5738373.021719219,7.298456e+06,6894466.114745352,6769962.85715796,6687161.542238148
IN_C07,2025-07-01,5923438.836758981,7.524242e+06,6955089.143635305,6961475.660238412,6845951.993953675
